ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8503-014-001,"401 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,1029759,1936,4,3,3165,25116,CURRENT,34.1588243265,-118.011736206
8503-014-002,"405 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,485662,1956,3,2,1775,11210,CURRENT,34.1590602913,-118.011789076
8503-014-003,"427 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,982545,1924,3,2,1900,16408,CURRENT,34.1592979405,-118.011897509
8503-014-005,"433 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,391093,1926,4,2,2285,8496,CURRENT,34.1596606396,-118.012096395
8503-014-006,"437 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,566163,1962,3,2,1742,82851,CURRENT,34.1599192384,-118.012827709
8503-014-007,"439 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,614010,1922,1,2,845,8674,CURRENT,34.1599552068,-118.012072158
8503-014-008,"431 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,937028,1959,3,2,1368,8603,CURRENT,34.1595189997,-118.012019878
8503-014-009,",",Vacant Land,78074,,,,,32430,CURRENT,34.1593284251,-118.012439195
8503-015-001,",",Vacant Land,1438,,,,,492,CURRENT,34.1600387091,-118.01190229
8503-015-002,"443 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,657153,1929,6,3,4332,126098,CURRENT,34.16058731,-118.01282501
8503-015-004,"463 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,0,,,,,39657,CURRENT,34.16075138801844,-118.01281025480174
8503-015-005,",",Vacant Land,0,,,,,,CURRENT,,
8503-015-006,"455 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,101206,1962,3,2,1428,9263,CURRENT,34.1608783575,-118.012307178
8503-015-007,",",Vacant Land,0,,,,,8452,CURRENT,34.16059563038364,-118.01261983678324
8503-015-008,"463 HIGHLAND PL, MONROVIA CA 91016-1522",Single Family Residence,429528,1961,4,2,2191,48140,CURRENT,34.1611824,-118.01278687
