ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8493-022-026,"1409 S MONTEZUMA WAY, WEST COVINA CA 91791-3741",Single Family Residence,753248,1977,3,3,2389,29906,CURRENT,34.0500405565,-117.88813512
8493-022-027,"1413 S MONTEZUMA WAY, WEST COVINA CA 91791-3741",Single Family Residence,940068,1977,3,3,2389,35960,CURRENT,34.0498452008,-117.887805757
8493-022-028,"1419 S MONTEZUMA WAY, WEST COVINA CA 91791-3741",Single Family Residence,823270,1977,3,3,2389,21273,CURRENT,34.0497918109,-117.887005585
8493-023-001,"1120 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,984216,1956,3,3,2597,12859,CURRENT,34.0530989119,-117.893696618
8493-023-002,"1116 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,1230214,1957,4,3,3470,14084,CURRENT,34.0533199119,-117.89388965
8493-023-003,"1112 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,1030398,1960,3,3,2861,13653,CURRENT,34.0535256158,-117.894109611
8493-023-004,"1108 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,1530253,1979,4,3,3150,16918,CURRENT,34.0538383224,-117.894266275
8493-023-005,"1104 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,613695,1956,3,3,2372,17102,CURRENT,34.0541830922,-117.894282761
8493-023-006,"1100 S MONTEZUMA WAY, WEST COVINA CA 91791-3734",Single Family Residence,725097,1958,2,3,2203,14631,CURRENT,34.0545147564,-117.894242245
8493-023-007,"1032 S MONTEZUMA WAY, WEST COVINA CA 91791-3732",Single Family Residence,668761,1956,1,2,2096,15167,CURRENT,34.0548301541,-117.894138133
8493-023-008,"1256 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,854237,2005,4,4,3001,34043,CURRENT,34.0543838385,-117.890542258
8493-023-009,"1252 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1048861,1970,4,3,4026,36674,CURRENT,34.0544739266,-117.890942189
8493-023-010,"1248 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,271777,1974,3,3,3124,24238,CURRENT,34.0543191426,-117.891290394
8493-023-011,"1244 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,230757,1966,3,3,3137,22363,CURRENT,34.0541265836,-117.891581777
8493-023-012,"1240 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1041734,1967,3,2,2682,20042,CURRENT,34.0539179517,-117.891830247
8493-023-013,"1236 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1159281,1967,4,3,2972,20217,CURRENT,34.0537353511,-117.892079793
8493-023-014,"1232 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1348463,1968,4,4,3477,19659,CURRENT,34.0535542915,-117.892328591
8493-023-015,"1228 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1214487,1972,4,3,2370,19736,CURRENT,34.0533750952,-117.892575804
8493-023-016,"1224 S MONTEZUMA WAY, WEST COVINA CA 91791-3736",Single Family Residence,1463298,1969,3,2,2642,19818,CURRENT,34.0531954288,-117.892826096
