ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8467-034-052,"1332 ZEUS, WEST COVINA CA 91790-3352",Condominium,466504,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-053,"1334 ZEUS, WEST COVINA CA 91790-3352",Condominium,232423,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-054,"1336 ZEUS, WEST COVINA CA 91790-3352",Condominium,427090,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-055,"1410 POSEIDON, WEST COVINA CA 91790-3340",Condominium,327628,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-056,"1412 POSEIDON, WEST COVINA CA 91790-3340",Condominium,231114,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-057,"1414 POSEIDON, WEST COVINA CA 91790-3340",Condominium,217375,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-058,"1416 POSEIDON, WEST COVINA CA 91790-3340",Condominium,309972,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-059,"1420 POSEIDON, WEST COVINA CA 91790-3340",Condominium,438059,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-060,"1422 POSEIDON, WEST COVINA CA 91790-3340",Condominium,470908,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-061,"1424 POSEIDON, WEST COVINA CA 91790-3340",Condominium,710073,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-062,"1426 POSEIDON, WEST COVINA CA 91790-3340",Condominium,244904,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-063,"1335 APHRODITE, WEST COVINA CA 91790-3364",Condominium,577942,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-064,"1333 APHRODITE, WEST COVINA CA 91790-3364",Condominium,381808,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-065,"1331 APHRODITE, WEST COVINA CA 91790-3364",Condominium,462453,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-066,"1329 APHRODITE, #58, WEST COVINA CA 91790-3364",Condominium,253125,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-067,"1327 APHRODITE, WEST COVINA CA 91790-3364",Condominium,480270,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-068,"1325 APHRODITE, WEST COVINA CA 91790-3364",Condominium,557531,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-069,"1321 APHRODITE, WEST COVINA CA 91790-3365",Condominium,167651,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-070,"1319 APHRODITE, WEST COVINA CA 91790-3365",Condominium,463067,1980,2,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-071,"1317 APHRODITE, WEST COVINA CA 91790-3365",Condominium,302091,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-072,"1315 APHRODITE, WEST COVINA CA 91790-3365",Condominium,308395,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-073,"1311 APHRODITE, UNIT 65, WEST COVINA CA 91790-3365",Condominium,557753,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-074,"1309 APHRODITE, WEST COVINA CA 91790-3365",Condominium,392340,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-075,"1307 APHRODITE, # 67, WEST COVINA CA 91790-3365",Condominium,388394,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-076,"1305 APHRODITE, WEST COVINA CA 91790-3365",Condominium,390086,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-077,"1303 APHRODITE, WEST COVINA CA 91790-3365",Condominium,255234,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-078,"1301 APHRODITE, WEST COVINA CA 91790-3365",Condominium,618000,1980,2,2,1185,340053,CURRENT,34.0603754312,-117.948560337
8467-034-079,"1435 ATHENA, WEST COVINA CA 91790-3327",Condominium,612761,1980,3,3,1874,340053,CURRENT,34.0603754312,-117.948560337
8467-034-080,"1433 ATHENA, WEST COVINA CA 91790-3327",Condominium,225912,1980,2,3,1552,340053,CURRENT,34.0603754312,-117.948560337
8467-034-081,"1431 ATHENA, WEST COVINA CA 91790-3367",Condominium,406361,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
8467-034-082,"1429 ATHENA, WEST COVINA CA 91790-3367",Condominium,271315,1980,3,3,1614,340053,CURRENT,34.0603754312,-117.948560337
