ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-002-001,"1335 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,1088718,1955,3,2,1456,9187,CURRENT,34.0575423109,-117.94978206
8470-002-002,"1329 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,299587,1955,3,2,1695,9314,CURRENT,34.0574111105,-117.949604032
8470-002-003,"1323 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,331650,1955,5,5,1991,9157,CURRENT,34.05728054,-117.94942581
8470-002-004,"1317 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,380667,1955,3,2,1995,9343,CURRENT,34.0571495176,-117.94924738
8470-002-005,"1311 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,719559,1955,4,2,1927,9107,CURRENT,34.0570187681,-117.949069417
8470-002-006,"1307 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,247877,1955,3,2,1511,9303,CURRENT,34.0568997232,-117.948868809
8470-002-007,"1303 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,344395,1955,5,3,2337,10771,CURRENT,34.0567474868,-117.948618451
8470-002-008,"1301 W YARNELL ST, WEST COVINA CA 91790-4762",Single Family Residence,811823,1955,3,2,1688,11827,CURRENT,34.0565376956,-117.94861324
8470-002-009,"1449 S BROADMOOR AVE, WEST COVINA CA 91790-4706",Single Family Residence,440211,1955,3,2,1760,10481,CURRENT,34.0563035341,-117.948377836
8470-002-010,"1443 S BROADMOOR AVE, WEST COVINA CA 91790-4706",Single Family Residence,413681,1955,3,3,2475,10109,CURRENT,34.0564705164,-117.948201012
8470-002-011,"1216 W REXWOOD ST, WEST COVINA CA 91790-4750",Single Family Residence,710605,1955,3,2,1191,9027,CURRENT,34.0566339913,-117.947900321
8470-002-012,"1224 W REXWOOD ST, WEST COVINA CA 91790-4750",Single Family Residence,104764,1955,4,2,2012,9480,CURRENT,34.0567631506,-117.948074734
8470-002-013,"1230 W REXWOOD ST, WEST COVINA CA 91790-4750",Single Family Residence,248787,1955,3,2,1610,9358,CURRENT,34.0568940066,-117.948253293
8470-002-014,"1236 W REXWOOD ST, WEST COVINA CA 91790-4750",Single Family Residence,209451,1955,3,2,1191,9378,CURRENT,34.0570242025,-117.948431234
8470-002-015,"1304 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,574134,1955,3,2,1217,9391,CURRENT,34.0571550182,-117.948609318
8470-002-016,"1310 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,307695,1955,3,2,1351,9239,CURRENT,34.0572846999,-117.948786571
8470-002-017,"1316 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,231954,1955,5,2,1876,9487,CURRENT,34.0574154395,-117.948964745
8470-002-018,"1322 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,833596,1955,3,2,1995,9310,CURRENT,34.0575467444,-117.949143831
8470-002-019,"1328 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,260785,1955,3,2,1191,9426,CURRENT,34.0576776727,-117.949322697
8470-002-020,"1334 W REXWOOD ST, WEST COVINA CA 91790-4752",Single Family Residence,384221,1955,5,3,2436,9143,CURRENT,34.0578066531,-117.949501177
