ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8472-032-001,"15002 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,279168,1980,3,2,1474,16737,CURRENT,34.0407529098,-117.955140288
8472-032-002,"15010 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,200421,1950,2,2,1020,8080,CURRENT,34.0406411732,-117.954987775
8472-032-003,"15012 BLACKWOOD ST, VALINDA CA 91744-1918",Single Family Residence,288326,1947,3,2,1036,8541,CURRENT,34.0405662129,-117.954885428
8472-032-004,",",Other Property Type,0,,,,,,CURRENT,,
8472-032-005,"15030 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,865612,2001,3,2,1430,16544,DELINQUENT,34.0403029693,-117.954527266
8472-032-007,"937 ALDGATE AVE, LA PUENTE CA 91744-1902",Single Family Residence,51693,1954,2,1,1332,6107,CURRENT,34.0401322255,-117.953964086
8472-032-008,"931 ALDGATE AVE, LA PUENTE CA 91744-1902",Single Family Residence,44184,1954,2,1,992,6012,CURRENT,34.0399949609,-117.954107357
8472-032-009,"925 ALDGATE AVE, LA PUENTE CA 91744-1902",Single Family Residence,53941,1953,2,1,1320,6113,CURRENT,34.0398571936,-117.954252269
8472-032-010,"15005 AMAR RD, LA PUENTE CALIF 91744-0000",Vacant Land,0,,,,,,CURRENT,,
8472-032-011,"15013 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,208000,1950,2,1,868,16597,CURRENT,34.0401876818,-117.955371447
8472-032-012,"15019 AMAR RD, LA PUENTE CA 91744-1912",Multi-Family Residence,401772,1960,2,1,900,16535,CURRENT,34.0400369205,-117.955167338
8472-032-013,"15029 AMAR RD, LA PUENTE CA 91744-0000",Vacant Land,0,,,,,,CURRENT,,
8472-032-014,"15039 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,447640,1948,3,2,1413,16609,CURRENT,34.0397372807,-117.954758864
8472-032-015,"15047 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,381388,1954,3,2,1144,17820,CURRENT,34.0395852414,-117.954543436
8472-032-017,"15040 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,461674,1955,3,2,1419,5054,CURRENT,34.0400082397,-117.954474236
8472-032-018,",",Vacant Land,23673,,,,,1733,CURRENT,34.0401524455,-117.954169652
8472-032-019,"15038 BLACKWOOD ST, VALINDA CA 91744-1918",Single Family Residence,525243,1942,4,3,2465,9803,CURRENT,34.0402272571,-117.954272423
8472-032-020,"15018 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,158926,1950,2,1,684,8019,DELINQUENT,34.0405464184,-117.954675446
8472-032-021,"15024 BLACKWOOD ST, LA PUENTE CA 91744-1918",Single Family Residence,459585,1939,2,1,1357,8552,CURRENT,34.0403365095,-117.954891343
8472-032-022,"15005 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,284606,1988,3,2,1731,7206,CURRENT,34.0402580393,-117.955698601
8472-032-023,"15007 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,369299,1988,3,2,1731,9468,CURRENT,34.0404007071,-117.955485583
8472-032-024,"15029 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,373767,1991,5,3,2190,7591,CURRENT,34.0397818802,-117.955039412
8472-032-025,"15031 AMAR RD, LA PUENTE CA 91744-1912",Single Family Residence,414823,1991,5,3,2190,8970,CURRENT,34.0399755553,-117.954899055
