ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8465-014-052,"1132 WILLOW AVE, LA PUENTE CA 91746-1620",Single Family Residence,757623,2016,4,3,2619,6018,CURRENT,34.0554450053,-117.968864611
8465-014-053,"1128 WILLOW AVE, LA PUENTE CA 91746-1620",Single Family Residence,805333,2016,4,3,2619,6020,CURRENT,34.0553415764999,-117.968973846
8465-014-054,"1124 WILLOW AVE, LA PUENTE CA 91746-1620",Single Family Residence,757504,2016,4,3,2619,6021,CURRENT,34.0552381437999,-117.969083105
8465-014-055,"14121 RATH ST, LA PUENTE CA 91746-1700",Single Family Residence,894641,2016,4,3,2619,7537,CURRENT,34.0551888661,-117.968534134
8465-014-056,"14111 RATH ST, LA PUENTE CA 91746-1700",Single Family Residence,819966,2016,4,3,2619,7831,CURRENT,34.0550876056,-117.968633861
8465-014-057,"14101 RATH ST, LA PUENTE CA 91746-1700",Single Family Residence,793138,2016,4,3,2619,7524,CURRENT,34.0549909169999,-117.968749325999
8465-014-058,"14131 RATH ST, LA PUENTE CA 91746-1700",Single Family Residence,769344,2016,4,3,2540,6721,CURRENT,34.0549684480999,-117.968263276
8465-014-059,"14141 RATH ST, LA PUENTE CA 91746-1700",Single Family Residence,795097,2016,4,3,2540,7079,CURRENT,34.0547909092,-117.968097312
8465-005-001,"1426 SUNKIST AVE, LA PUENTE CA 91746-1118",Single Family Residence,241279,1957,3,2,1445,5729,CURRENT,34.0567407199,-117.962718902
8465-005-002,"1420 SUNKIST AVE, VALINDA CA 91746-1118",Single Family Residence,684484,1957,3,3,2085,5989,CURRENT,34.0566205813,-117.962845919
8465-005-003,"1414 SUNKIST AVE, LA PUENTE CA 91746-1118",Single Family Residence,705701,1957,3,2,1405,6006,CURRENT,34.0564982091,-117.962975634
8465-005-004,"1408 SUNKIST AVE, LA PUENTE CA 91746-1118",Single Family Residence,92477,1957,3,2,1405,6035,CURRENT,34.0563758899,-117.963105303
8465-005-005,"14505 BARRYDALE ST, LA PUENTE CA 91746-1103",Single Family Residence,714816,1957,3,2,1412,6011,CURRENT,34.056253493,-117.963233895
8465-005-006,"14513 BARRYDALE ST, LA PUENTE CA 91746-1103",Single Family Residence,239256,1957,6,3,2485,6115,CURRENT,34.0561516148,-117.962988025
8465-005-007,"1405 SANDSPRINGS DR, LA PUENTE CA 91746-1113",Single Family Residence,250095,1957,3,2,1405,6289,CURRENT,34.0560424821,-117.962837908
8465-005-008,"1413 SANDSPRINGS DR, VALINDA CA 91746-1113",Single Family Residence,411480,1957,3,2,1622,6733,CURRENT,34.0562702312,-117.962747256
8465-005-009,"1419 SANDSPRINGS DR, VALINDA CA 91746-1113",Single Family Residence,563221,1957,3,2,1405,8305,CURRENT,34.0564471448,-117.962617529
8465-005-010,"1423 SANDSPRINGS DR, LA PUENTE CA 91746-1113",Single Family Residence,398789,1957,3,2,1445,8853,CURRENT,34.0564726962,-117.96239515
8465-005-011,"1422 SANDSPRINGS DR, LA PUENTE CA 91746-1113",Single Family Residence,530072,1957,3,2,1405,8968,CURRENT,34.0562733368,-117.962124994
8465-005-012,"1418 SANDSPRINGS DR, LA PUENTE CA 91746-1113",Single Family Residence,223839,1957,3,2,1405,8159,CURRENT,34.0560861006,-117.962129096
8465-005-013,"1412 SANDSPRINGS DR, VALINDA CA 91746-1113",Single Family Residence,447763,1957,3,2,1412,6692,CURRENT,34.0559574185,-117.962322014
8465-005-014,"1404 SANDSPRINGS DR, LA PUENTE CA 91746-1113",Single Family Residence,265105,1957,3,2,1412,6178,CURRENT,34.0558536873,-117.962583455
8465-005-015,"14535 BARRYDALE ST, LA PUENTE CA 91746-1156",Single Family Residence,386145,1957,3,3,1964,6139,CURRENT,34.0557443452,-117.962435501
8465-005-016,"14541 BARRYDALE ST, VALINDA CA 91746-1156",Single Family Residence,484157,1957,3,2,1612,5998,CURRENT,34.0556360684,-117.962289992
8465-005-017,"1405 SANDIA AVE, LA PUENTE CA 91746-1112",Single Family Residence,576089,1957,3,2,1405,6229,CURRENT,34.0555277462,-117.962142291
8465-005-018,"1417 SANDIA AVE, LA PUENTE CA 91746-1112",Single Family Residence,74956,1957,3,2,1405,7878,CURRENT,34.0557530802,-117.962029928
8465-005-019,"1423 SANDIA AVE, LA PUENTE CA 91746-1112",Single Family Residence,697068,1957,3,2,1445,7633,CURRENT,34.0558869458,-117.96188872
8465-005-020,"1429 SANDIA AVE, LA PUENTE CA 91746-1112",Single Family Residence,565569,1957,4,3,1758,7548,CURRENT,34.0560171246,-117.961749336
8465-005-021,"14504 DONALDALE ST, LA PUENTE CA 91746-1104",Single Family Residence,264336,1957,3,2,1425,7309,CURRENT,34.0569332743,-117.962579329
8465-005-022,"14510 DONALDALE ST, LA PUENTE CA 91746-1104",Single Family Residence,165117,1957,3,2,1662,7558,CURRENT,34.0568048239,-117.962402784
8465-005-023,"14516 DONALDALE ST, LA PUENTE CA 91746-1104",Single Family Residence,683787,1957,3,2,1512,7544,DELINQUENT,34.0566734874,-117.962224148
8465-005-024,"14524 DONALDALE ST, LA PUENTE CA 91746-1104",Single Family Residence,620111,1957,3,2,1440,7542,CURRENT,34.0565422245,-117.962045596
