ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8507-005-020,"313 GENOA ST, MONROVIA CALIF 91016-0000",Single Family Residence,0,,,,,,CURRENT,,
8507-005-021,"319 GENOA ST, MONROVIA CALIF 91016-0000",Vacant Land,0,,,,,,CURRENT,,
8507-005-024,"333 GENOA ST, MONROVIA CA 91016-4553",Vacant Land,0,,,,,30278,CURRENT,34.13272371761224,-118.0070284120446
8507-005-025,"335 GENOA ST, MONROVIA CA 91016-4550",Industrial,0,,,,,45189,CURRENT,34.13346755662797,-118.00738700629678
8507-005-026,"345 GENOA ST, MONROVIA CA 91016-4505",Single Family Residence,1509600,1947,3,1,940,12762,CURRENT,34.1332545289,-118.007422704
8507-005-027,"405 GENOA ST, MONROVIA CA 91016-4507",Single Family Residence,0,1953,3,1,1036,11664,CURRENT,34.1332922123,-118.007646182
8507-005-028,"409 GENOA ST, MONROVIA CA 91016-4507",Multi-Family Residence,1473591,1988,12,12,5440,12695,CURRENT,34.1332783265,-118.007841191
8507-005-030,"1702 S MAYFLOWER AVE, MONROVIA CA 91016-4501",Multi-Family Residence,3328786,1963,24,24,13784,44365,CURRENT,34.1336842975,-118.008513668
8507-005-032,",",Other Property Type,0,,,,,,CURRENT,,
8507-005-033,",",Other Property Type,0,,,,,,CURRENT,,
8507-005-034,"429 GENOA ST, MONROVIA CA 91016-7423",Multi-Family Residence,486710,1963,4,2,1648,24182,DELINQUENT,34.1332382403,-118.008403474
8507-005-037,"1712 S MAYFLOWER AVE, MONROVIA CA 91016-4559",Multi-Family Residence,73244,1961,2,1,880,6620,CURRENT,34.1335034967,-118.009120678
8507-005-038,"1710 S MAYFLOWER AVE, MONROVIA CA 91016-4517",Single Family Residence,275745,1947,2,2,1264,6610,CURRENT,34.1333660898,-118.009117567
8507-005-039,"1716 S MAYFLOWER AVE, MONROVIA CA 91016-4517",Multi-Family Residence,69151,1953,2,1,772,5932,CURRENT,34.1332355851,-118.009114967
8507-005-040,"1718 S MAYFLOWER AVE, MONROVIA CA 91016-4517",Multi-Family Residence,99734,1961,2,1,880,6312,CURRENT,34.1331077699,-118.009112466
8507-005-041,"1720 S MAYFLOWER AVE, MONROVIA CA 91016-4517",Multi-Family Residence,1243369,2017,9,9,5411,11241,CURRENT,34.13292369,-118.009115734
8507-005-042,"435 GENOA ST, MONROVIA CA 91016-4593",Multi-Family Residence,2385343,1977,17,16,10308,25895,CURRENT,34.1332149957,-118.008733511
8507-005-043,"415 W GENOA ST, MONROVIA",Multi-Family Residence,0,,,,,,CURRENT,,
8507-005-044,"323 GENOA ST, MONROVIA CA",Condominium,0,,,,,,CURRENT,,
8507-005-046,"1626 S MAYFLOWER AVE, UNIT A, MONROVIA CA 91016-4543",Condominium,570000,1982,2,2,965,39705,DELINQUENT,34.1339139864,-118.008590402
8507-005-047,"1626 S MAYFLOWER AVE, UNIT B, MONROVIA CA 91016-4543",Condominium,580589,1982,3,3,1381,39705,CURRENT,34.1339139864,-118.008590402
8507-005-048,"1626 S MAYFLOWER AVE, UNIT C, MONROVIA CA 91016-4543",Condominium,193079,1982,3,3,1381,39705,CURRENT,34.1339139864,-118.008590402
8507-005-049,"1626 S MAYFLOWER AVE, UNIT D, MONROVIA CA 91016-4543",Condominium,585977,1982,3,3,1381,39705,CURRENT,34.1339139864,-118.008590402
8507-005-050,"1626 S MAYFLOWER AVE, UNIT E, MONROVIA CA 91016-4543",Condominium,472113,1982,3,3,1381,39705,CURRENT,34.1339139864,-118.008590402
8507-005-051,"1626 S MAYFLOWER AVE, UNIT F, MONROVIA CA 91016-4543",Condominium,238203,1982,3,3,1381,39705,CURRENT,34.1339139864,-118.008590402
