ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8486-023-017,"1705 E THACKERY ST, WEST COVINA CA 91791-3138",Single Family Residence,774679,1952,3,2,1700,8777,CURRENT,34.0584350125,-117.909961375
8486-023-018,"1711 E THACKERY ST, WEST COVINA CA 91791-3138",Single Family Residence,355814,1952,4,3,1710,8774,CURRENT,34.0584324204,-117.909677867
8486-023-019,"1719 E THACKERY ST, WEST COVINA CA 91791-3138",Single Family Residence,70448,1952,3,2,1325,8766,CURRENT,34.0584297435,-117.909394269
8486-023-020,"1725 E THACKERY ST, WEST COVINA CA 91791-3138",Single Family Residence,568698,1952,3,2,1740,9058,CURRENT,34.0584276358,-117.909105727
8486-003-001,"604 S LARK ELLEN AVE, WEST COVINA CA 91791-2502",Single Family Residence,590706,1951,3,1,1543,8765,CURRENT,34.064618953,-117.916401141
8486-003-002,"1409 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,542654,1953,3,2,1282,9356,CURRENT,34.0646062286,-117.916177976
8486-003-003,"1415 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,481000,1953,3,2,1264,9569,CURRENT,34.0646045756,-117.915949433
8486-003-004,"1421 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,440289,1953,3,2,1777,9586,CURRENT,34.0646026266,-117.915718142
8486-003-005,"1427 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,698173,1954,4,3,1650,9583,CURRENT,34.0646005792,-117.915486784
8486-003-006,"1433 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,325613,1953,3,2,1248,9583,CURRENT,34.0645985555,-117.915255495
8486-003-007,"1437 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,319326,1953,3,2,1282,9594,CURRENT,34.0645965553,-117.915024112
8486-003-008,"1445 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,284993,1953,3,2,1577,9587,CURRENT,34.0645945615,-117.914792769
8486-003-009,"1449 E LARKWOOD ST, WEST COVINA CA 91791-2507",Single Family Residence,226385,1953,5,4,2894,9580,CURRENT,34.0645924919,-117.914561542
8486-003-010,"1503 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,668943,1953,3,2,1952,9599,CURRENT,34.0645904767,-117.914330259
8486-003-011,"1509 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,76952,1953,3,2,1710,9593,CURRENT,34.064588485,-117.914098924
8486-003-012,"1513 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,298988,1953,4,3,1950,9594,CURRENT,34.0645864586,-117.913867608
8486-003-013,"1519 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,734210,1953,3,2,1263,9604,CURRENT,34.0645843184,-117.913636255
8486-003-014,"1525 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,639950,1953,5,3,1839,9590,DELINQUENT,34.0645822911,-117.913404969
8486-003-015,"1531 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,520991,1953,3,3,1466,9593,CURRENT,34.0645803356,-117.913173839
8486-003-016,"1547 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,627877,1961,3,2,1665,9427,CURRENT,34.0645914697,-117.912940122
8486-003-017,"1539 E LARKWOOD ST, WEST COVINA CA 91791-2509",Single Family Residence,124174,1961,4,2,2032,10098,CURRENT,34.0645760296,-117.912680148
