ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8460-017-001,"2403 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,269623,1947,3,2,1371,6426,CURRENT,34.0725139721,-117.955603929
8460-017-002,"2407 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,388394,1947,3,1,1126,6389,CURRENT,34.0726103195,-117.955736004
8460-017-003,"2411 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,568730,1947,3,2,1572,6377,CURRENT,34.072707032,-117.955866805
8460-017-004,"2415 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,476636,1947,3,1,1296,6379,CURRENT,34.0728038337,-117.955997449
8460-017-005,"2419 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,387611,1947,3,2,1296,6379,CURRENT,34.0729006678,-117.956128126
8460-017-006,"2423 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,45440,1947,2,1,1032,6384,CURRENT,34.0729976152,-117.956258839
8460-017-007,"2427 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,686663,1947,2,1,1016,6371,CURRENT,34.0730945384,-117.956389616
8460-017-008,"2431 W HAVENBROOK ST, WEST COVINA CA 91790-1924",Single Family Residence,191708,1947,2,1,1008,6372,CURRENT,34.073191391,-117.956520281
8460-017-009,"2501 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,737530,1947,3,1,1634,6371,CURRENT,34.0732882469,-117.956650949
8460-017-010,"2505 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,137931,1947,2,1,1016,6368,CURRENT,34.073385022,-117.956781688
8460-017-011,"2509 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,264041,1947,3,1,1126,6363,CURRENT,34.073481809,-117.956912446
8460-017-012,"2513 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,726821,1947,4,2,2008,6365,CURRENT,34.0735786713,-117.957043125
8460-017-013,"2517 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,192122,1947,2,1,1016,6363,CURRENT,34.0736755318,-117.95717378
8460-017-014,"2521 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,230741,1947,2,1,1338,6367,CURRENT,34.073772399,-117.957304493
8460-017-015,"2527 W HAVENBROOK ST, WEST COVINA CA 91790-1926",Single Family Residence,770100,1947,2,1,1016,6616,DELINQUENT,34.0738992895,-117.957638966
8460-017-016,"310 N PUENTE AVE, WEST COVINA CA 91790-1946",Single Family Residence,383084,1930,3,2,1130,8628,CURRENT,34.0740300369,-117.957503916
8460-017-017,"314 N PUENTE AVE, WEST COVINA CA 91790-1946",Single Family Residence,323503,1947,2,1,1044,6817,CURRENT,34.0741606732,-117.957365818
8460-017-018,"320 N PUENTE AVE, WEST COVINA CA 91790-1946",Single Family Residence,352310,1973,3,2,1168,7324,CURRENT,34.0742782397,-117.957236992
8460-017-019,"2522 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,367195,1947,3,1,1126,6386,CURRENT,34.0740197405,-117.957041334
8460-017-020,"2518 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,204997,1947,2,1,1044,6386,CURRENT,34.073923055,-117.95691039
8460-017-021,"2514 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,531541,1947,3,1,1146,6397,CURRENT,34.0738262886,-117.956779537
8460-017-022,"2510 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,336799,1947,2,1,1016,6392,CURRENT,34.0737294483,-117.956648837
8460-017-023,"2506 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,222610,1947,3,2,1299,6399,CURRENT,34.0736328344,-117.956517988
8460-017-024,"2502 W CEDARWOOD ST, WEST COVINA CA 91790-1911",Single Family Residence,82415,1947,3,1,1146,6403,CURRENT,34.0735361792,-117.956387059
8460-017-025,"2432 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,343769,1947,5,4,2865,6410,CURRENT,34.0734394604,-117.956256226
8460-017-026,"2428 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,65043,1947,3,1,1146,6416,CURRENT,34.0733427551,-117.956125399
8460-017-027,"2424 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,495736,1947,4,2,1655,6429,CURRENT,34.0732459999,-117.955994519
8460-017-028,"2420 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,948250,1947,3,3,1953,6430,CURRENT,34.0731492685,-117.95586354
8460-017-029,"2416 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,254975,1947,3,1,1146,6433,CURRENT,34.0730524564,-117.955732735
8460-017-030,"2412 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,323947,1947,3,2,1416,6427,CURRENT,34.0729558193,-117.955602
8460-017-031,"2408 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,281844,1947,2,1,1016,6441,CURRENT,34.0728591579,-117.955471185
8460-017-032,"2404 W CEDARWOOD ST, WEST COVINA CA 91790-1909",Single Family Residence,314511,1947,2,1,1039,6474,CURRENT,34.0727611159,-117.955341017
