ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8471-016-001,"15240 BARRYDALE ST, VALINDA CA 91744-1065",Single Family Residence,278743,1958,3,3,1189,8222,CURRENT,34.0466125845,-117.951079302
8471-016-002,"15238 BARRYDALE ST, LA PUENTE CA 91744-1065",Single Family Residence,382633,1958,4,3,2016,11273,CURRENT,34.0465409992,-117.951295643
8471-016-003,"15234 BARRYDALE ST, LA PUENTE CA 91744-1065",Single Family Residence,419408,1958,3,1,1036,7508,CURRENT,34.0466918835,-117.951490152
8471-016-004,"15230 BARRYDALE ST, LA PUENTE CA 91744-1065",Single Family Residence,397609,1958,3,1,1092,7413,CURRENT,34.0468223395,-117.95160921
8471-016-005,"1271 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,131814,1955,3,2,996,6135,CURRENT,34.0463385387,-117.95147506
8471-016-006,"1267 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,701655,1955,4,2,1098,7997,CURRENT,34.0464352868,-117.951679236
8471-016-007,"1263 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,192156,1955,3,2,996,6058,CURRENT,34.0463037055,-117.951872558
8471-016-008,"1257 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,164123,1955,4,2,1137,5952,CURRENT,34.0461397228,-117.951996035
8471-016-009,"1251 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,75853,1955,3,2,1290,6010,CURRENT,34.0460102225,-117.952128853
8471-016-010,"1245 SAINT MALO AVE, LA PUENTE CA 91744-1058",Single Family Residence,529866,1955,4,2,1137,5860,CURRENT,34.0458840835,-117.952262844
8471-016-011,"15041 JOYCEDALE ST, LA PUENTE CA 91744-1054",Single Family Residence,104138,1955,3,2,1537,5870,CURRENT,34.0457602283,-117.952396239
8471-016-012,"15027 JOYCEDALE ST, LA PUENTE CA 91744-1054",Single Family Residence,63511,1955,4,2,1276,5829,CURRENT,34.045934259,-117.952632439
8471-016-013,"1244 FOXWORTH AVE, LA PUENTE CA 91744-1030",Single Family Residence,203147,1955,4,2,1185,5760,CURRENT,34.0460595818,-117.952500631
8471-016-014,"1250 FOXWORTH AVE, LA PUENTE CA 91744-1030",Single Family Residence,464868,1955,3,2,1290,5877,CURRENT,34.0461848095,-117.952367643
8471-016-015,"1256 FOXWORTH AVE, LA PUENTE CA 91744-1030",Single Family Residence,303434,1955,4,2,1137,5984,CURRENT,34.0463117804,-117.952230685
8471-016-016,"1262 FOXWORTH AVE, LA PUENTE CA 91744-1030",Single Family Residence,218667,1955,3,2,954,6100,CURRENT,34.0464359774,-117.952050227
8471-016-017,"1266 FOXWORTH AVE, VALINDA CA 91744-1030",Single Family Residence,244451,1955,4,3,1696,7992,CURRENT,34.0466122617,-117.951917556
8471-018-004,"1416 N CALIFORNIA AVE, LA PUENTE CA 91744-1006",Single Family Residence,535104,1954,6,3,2997,20586,CURRENT,34.0480774738,-117.951091685
