ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8460-009-010,"3143 PUENTE AVE, BALDWIN PARK CA 91706-5525",Multi-Family Residence,779952,1951,3,3,1840,14134,CURRENT,34.0729574083,-117.959703407
8460-009-011,"3145 PUENTE AVE, BALDWIN PARK CA 91706-5525",Multi-Family Residence,0,,,,,26627,CURRENT,34.07321642965781,-117.95978307744834
8460-009-012,"3149 PUENTE AVE, BALDWIN PARK CALIF",Multi-Family Residence,0,,,,,,CURRENT,,
8460-009-013,"3201 1/2 PUENTE AVE, BALDWIN PARK CA 91706-5527",Multi-Family Residence,1100323,1954,4,2,1650,41302,CURRENT,34.0735768326,-117.959593154
8460-009-014,",",Other Property Type,0,,,,,,CURRENT,,
8460-009-015,"3217 PUENTE AVE, APT    A, BALDWIN PARK CA 91706-5545",Multi-Family Residence,713427,1962,2,1,952,18543,CURRENT,34.0737175696,-117.959322104
8460-009-016,"3217 PUENTE AVE, APT    E, BALDWIN PARK CA 91706-5545",Multi-Family Residence,427043,1962,2,1,952,13672,CURRENT,34.0740351098,-117.959754273
8460-009-017,"3342 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,441371,1961,3,2,1365,4963,CURRENT,34.0743121831,-117.960005789
8460-009-018,"3336 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,541985,1961,3,2,1352,4965,CURRENT,34.0742094902,-117.960114516
8460-009-019,"3332 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,325362,1961,3,2,1365,4958,CURRENT,34.0741067765,-117.960223126
8460-009-020,"3326 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,257846,1961,3,2,1352,4961,CURRENT,34.0740040472,-117.960331621
8460-009-021,"3322 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,365122,1961,3,2,1365,4956,CURRENT,34.0739013248,-117.960440205
8460-009-022,"3316 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,641183,1961,3,2,1352,4955,CURRENT,34.0737985696,-117.960548809
8460-009-023,"3312 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,519204,1961,3,2,1473,4945,CURRENT,34.0736957662,-117.960657405
8460-009-024,"3306 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,716314,1961,3,2,1576,4947,CURRENT,34.0735930573,-117.960766108
8460-009-025,"3302 MILLBURY AVE, BALDWIN PARK CA 91706-5439",Single Family Residence,471303,1961,3,2,1365,4893,CURRENT,34.0734888857,-117.960871874
8460-009-026,"14451 BRESEE AVE, BALDWIN PARK CA 91706-5429",Single Family Residence,197999,1961,3,2,1352,4996,CURRENT,34.0733646772,-117.960665779
8460-009-027,"14457 BRESEE AVE, BALDWIN PARK CA 91706-5429",Single Family Residence,330241,1961,3,2,1352,5449,CURRENT,34.0732608627,-117.960533609
8460-009-028,"14461 BRESEE AVE, BALDWIN PARK CA 91706-5429",Single Family Residence,198253,1961,3,2,1352,5486,CURRENT,34.0731677586,-117.960366669
8460-009-029,"14465 BRESEE AVE, BALDWIN PARK CA 91706-5429",Single Family Residence,787415,1961,3,2,1352,7250,CURRENT,34.0730290311,-117.960163637
8460-009-030,"14469 BRESEE AVE, BALDWIN PARK CA 91706-5429",Single Family Residence,268685,1961,3,2,1352,6350,CURRENT,34.0728788583,-117.960167557
8460-009-031,"14468 BRESEE AVE, BALDWIN PARK CA 91706-5428",Single Family Residence,289138,1961,3,2,1352,5717,CURRENT,34.0727260766,-117.960390709
8460-009-032,"14464 BRESEE AVE, BALDWIN PARK CA 91706-5428",Single Family Residence,53442,1961,3,2,1365,5808,CURRENT,34.0727215425,-117.960584478
8460-009-033,"14460 BRESEE AVE, BALDWIN PARK CA 91706-5428",Single Family Residence,780000,1961,3,3,1340,4808,CURRENT,34.0728585207,-117.960744822
8460-009-034,"14454 BRESEE AVE, BALDWIN PARK CA 91706-5428",Single Family Residence,543308,1961,3,2,1352,4815,CURRENT,34.0729661952,-117.960864883
8460-009-035,"14450 BRESEE AVE, BALDWIN PARK CA 91706-5428",Single Family Residence,533529,1961,3,2,1352,5119,CURRENT,34.0730646713,-117.960990854
8460-009-036,"3290 MILLBURY AVE, BALDWIN PARK CA 91706-5437",Single Family Residence,513167,1961,3,2,1365,4788,CURRENT,34.0732806742,-117.961098115
8460-009-037,"3284 MILLBURY AVE, BALDWIN PARK CA 91706-5437",Single Family Residence,218667,1948,2,1,776,5647,CURRENT,34.0731832472,-117.961216415
8460-009-038,"3280 MILLBURY AVE, BALDWIN PARK CA 91706-5437",Single Family Residence,324325,1985,3,2,1200,7339,CURRENT,34.0730621082,-117.961346769
8460-009-039,"14441 MERCED AVE, BALDWIN PARK CA 91706-5120",Single Family Residence,724274,1928,2,1,942,7695,CURRENT,34.0729179813,-117.96149271
8460-009-040,"3123 PUENTE AVE, BALDWIN PARK CA 91706-5525",Single Family Residence,357484,1978,4,2,1613,5852,CURRENT,34.072575742,-117.959935461
8460-009-041,"3125 PUENTE AVE, BALDWIN PARK CA 91706-5525",Single Family Residence,443875,1978,4,2,1752,12456,CURRENT,34.0727394146,-117.959810159
8460-009-042,"3217 PUENTE AVE, BALDWIN PARK CA 91706-5545",Single Family Residence,366758,1929,3,1,1838,8642,CURRENT,34.0734490158,-117.958956766
8460-009-043,"3121 PUENTE AVE, BALDWIN PARK CA 91706-5525",Single Family Residence,672062,1978,3,2,1346,9879,CURRENT,34.0725231679,-117.960099811
8460-009-044,",",Vacant Land,0,,,,,,CURRENT,,
8460-009-045,"14477 MERCED AVE, BALDWIN PARK CA 91706-0000",Multi-Family Residence,0,,,,,,CURRENT,,
8460-009-046,"3149 PUENTE AVE, BALDWIN PARK CA 91706-5525",Multi-Family Residence,644168,1954,2,1,825,39189,CURRENT,34.0733856664,-117.959786329
8460-009-047,"14477 MERCED AVE, BALDWIN PARK CA 91706-5120",Commercial,2450488,1988,0,0,1674,30974,CURRENT,34.0722895918,-117.96035276
8460-009-048,"3145 PUENTE AVE, BALDWIN PARK CA 91706-5525",Multi-Family Residence,69540,1941,2,1,932,16913,CURRENT,34.0734389413,-117.960307794
8460-009-049,"3143 1/2 PUENTE AVE, BALDWIN PARK CA 91706-5530",Single Family Residence,179958,1961,3,2,1374,9714,CURRENT,34.0732338434,-117.959972175
8460-009-050,"14461 MERCED AVE, BALDWIN PARK CA 91706-5120",Commercial,3722664,2008,0,0,13014,23542,CURRENT,34.0727112346,-117.961071829
