ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8493-042-001,",",Vacant Land,0,,,,,,CURRENT,,
8493-042-004,",",Vacant Land,0,,,,,,CURRENT,,
8493-042-005,",",Vacant Land,0,,,,,11572,CURRENT,34.04379689947659,-117.90643672863308
8493-042-006,",",Vacant Land,0,,,,,59241,CURRENT,34.04172391491864,-117.90525872596272
8493-042-007,"1836 FAIRGROVE, WEST COVINA 91791-0000",Single Family Residence,0,,,,,,CURRENT,,
8493-042-009,",",Other Property Type,0,,,,,,CURRENT,,
8493-042-010,",",Other Property Type,0,,,,,,CURRENT,,
8493-042-011,",",Vacant Land,0,,,,,509744,CURRENT,34.044794236528254,-117.90926997112668
8493-042-012,",",Vacant Land,0,,,,,49571,CURRENT,34.044458507374465,-117.90793420003173
8493-042-013,",",Vacant Land,0,,,,,,CURRENT,,
8493-042-014,"1700 DONNA BETH AVE, WEST COVINA CA",Condominium,0,,,,,,CURRENT,,
8493-042-015,"1901 CHEROKEE, WEST COVINA CA",Condominium,0,,,,,,CURRENT,,
8493-042-016,"1910 VAQUERO AVE, WEST COVINA CA",Condominium,0,,,,,,CURRENT,,
8493-042-017,",",Single Family Residence,18,1984,0,0,0,30365,CURRENT,34.0442751752,-117.904159523
8493-042-018,"1936 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,378806,1983,2,2,1082,162276,CURRENT,34.0451906397,-117.903664352
8493-042-019,"1938 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,258848,1983,3,3,1482,162276,CURRENT,34.0451906397,-117.903664352
8493-042-020,"1940 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,447149,1983,2,3,1114,162276,CURRENT,34.0451906397,-117.903664352
8493-042-021,"1942 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,574111,1983,2,2,1262,162276,CURRENT,34.0451906397,-117.903664352
8493-042-022,"1934 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,262655,1983,2,2,1262,162276,CURRENT,34.0451906397,-117.903664352
8493-042-023,"1932 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,378807,1983,2,3,1114,162276,CURRENT,34.0451906397,-117.903664352
8493-042-024,"1930 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,232417,1983,3,3,1482,162276,CURRENT,34.0451906397,-117.903664352
8493-042-025,"1928 JACARANDA ST, WEST COVINA CA 91791-4096",Condominium,195194,1983,2,3,1082,162276,CURRENT,34.0451906397,-117.903664352
8493-042-026,"1823 SAGE ST, WEST COVINA CA 91791-4102",Condominium,419225,1983,2,2,1262,162276,CURRENT,34.0451906397,-117.903664352
8493-042-027,"1821 SAGE ST, WEST COVINA CA 91791-4102",Condominium,345405,1983,2,3,1114,162276,CURRENT,34.0451906397,-117.903664352
8493-042-028,"1819 SAGE ST, WEST COVINA CA 91791-4102",Condominium,246992,1983,3,3,1482,162276,CURRENT,34.0451906397,-117.903664352
8493-042-029,"1817 SAGE ST, NO 12, WEST COVINA CA 91791-4102",Condominium,295285,1983,2,2,1082,162276,CURRENT,34.0451906397,-117.903664352
8493-042-030,"1813 SAGE ST, WEST COVINA CA 91791-4102",Condominium,414322,1983,2,2,1262,162276,CURRENT,34.0451906397,-117.903664352
8493-042-031,"1811 SAGE ST, WEST COVINA CA 91791-4102",Condominium,149809,1983,2,3,1114,162276,CURRENT,34.0451906397,-117.903664352
8493-042-032,"1809 SAGE ST, WEST COVINA CA 91791-4102",Condominium,336339,1983,3,3,1482,162276,CURRENT,34.0451906397,-117.903664352
