ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8506-021-027,"540 W MAPLE AVE, MONROVIA CA 91016-3225",Single Family Residence,261844,1940,2,1,1066,4986,CURRENT,34.1409655953,-118.011480105
8506-021-028,"1014 HIGHWAY ESPLANADE, MONROVIA CA 91016-3219",Single Family Residence,676800,1941,2,1,800,4937,CURRENT,34.1408016458,-118.011475939
8506-021-029,"514 W MAPLE AVE, MONROVIA CA 91016-3225",Single Family Residence,496706,1911,4,3,2006,9171,CURRENT,34.140898364,-118.010453312
8506-021-031,"511 W HUNTINGTON DR, MONROVIA CA 91016-3213",Commercial,0,,,,,,CURRENT,,
8506-021-032,"510 W MAPLE AVE, MONROVIA CA 91016-3225",Single Family Residence,326851,1915,3,2,1428,7803,CURRENT,34.1409039123,-118.010055464
8506-021-033,"512 W MAPLE AVE, MONROVIA CA 91016-3225",Single Family Residence,278000,1925,2,1,1364,5952,CURRENT,34.1409011383,-118.010244869
8506-021-034,"503 W HUNTINGTON DR, MONROVIA CA 91016-3203",Commercial,494871,1978,0,0,3060,8896,CURRENT,34.1406055684,-118.009858689
8506-021-035,"1013 S MAYFLOWER AVE, MONROVIA CA 91016-3215",Commercial,428392,1981,0,0,2040,8414,CURRENT,34.1409064364,-118.009832284
8506-021-038,"535 W HUNTINGTON DR, MONROVIA CA 91016-3203",Commercial,2381348,1981,0,0,4459,19805,CURRENT,34.1405860184,-118.011279523
8506-021-039,"507 W HUNTINGTON DR, MONROVIA CA 91016-3203",Commercial,970513,1978,0,0,5995,11931,CURRENT,34.1406003994,-118.010204921
8506-028-020,"723 MONTEREY AVE, MONROVIA CA 91016-3230",Multi-Family Residence,0,,,,,,CURRENT,,
8506-028-021,"727 MONTEREY AVE, MONROVIA CA 91016-3230",Single Family Residence,817017,1989,3,3,1429,4880,CURRENT,34.1436122459,-118.014535376
8506-028-022,"731 MONTEREY AVE, MONROVIA CA 91016-3230",Single Family Residence,516027,1989,3,2,1638,4879,CURRENT,34.1434748476,-118.014533192
8506-028-023,"735 MONTEREY AVE, MONROVIA CA 91016-3230",Single Family Residence,166472,2001,3,2,1332,4880,CURRENT,34.1433373977,-118.014531069
8506-028-027,"819 W WALNUT AVE, MONROVIA CA 91016-3119",Multi-Family Residence,0,,,,,,CURRENT,,
8506-028-028,"815 W WALNUT AVE, MONROVIA CA 91016-3119",Single Family Residence,0,,,,,,CURRENT,,
8506-028-029,"833 W WALNUT AVE, MONROVIA CA 91016-7068",Multi-Family Residence,750472,1960,2,1,841,10195,CURRENT,34.1435179877,-118.01692024
8506-028-030,"831 W WALNUT AVE, MONROVIA CA 91016-7064",Multi-Family Residence,750472,1960,2,1,841,10141,CURRENT,34.1435204786,-118.016755432
8506-028-031,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-032,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-033,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-034,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-035,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-036,",",Other Property Type,0,,,,,,CURRENT,,
8506-028-037,"723 MONTEREY AVE, MONROVIA CA 91016-3230",Multi-Family Residence,352489,1976,6,3,2909,8190,CURRENT,34.1437583051,-118.014609621
