ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-006-012,"1326 S BROADMOOR AVE, WEST COVINA CA 91790-3948",Single Family Residence,254482,1959,3,2,1300,10636,CURRENT,34.0577467879,-117.946043062
8470-006-013,"1320 S BROADMOOR AVE, WEST COVINA CA 91790-3948",Single Family Residence,281470,1959,3,2,1589,9893,CURRENT,34.0578841797,-117.94586749
8470-006-014,"1314 S BROADMOOR AVE, WEST COVINA CA 91790-3948",Single Family Residence,740904,1959,3,3,2024,9282,CURRENT,34.0580302336,-117.945702728
8470-006-015,"1308 S BROADMOOR AVE, WEST COVINA CA 91790-3948",Single Family Residence,538582,1959,3,2,1652,9469,CURRENT,34.0581785337,-117.945545855
8470-006-016,"1302 S BROADMOOR AVE, WEST COVINA CA 91790-3948",Single Family Residence,456801,1959,3,2,1300,9382,CURRENT,34.0583270377,-117.945388105
8470-006-017,"1244 S BROADMOOR AVE, WEST COVINA CA 91790-3946",Single Family Residence,632677,1959,3,2,1722,9519,CURRENT,34.0584760362,-117.945230704
8470-006-018,"1238 S BROADMOOR AVE, WEST COVINA CA 91790-3946",Single Family Residence,631931,1959,3,2,1300,9118,CURRENT,34.0586174829,-117.945065489
8470-006-019,"1234 S BROADMOOR AVE, WEST COVINA CA 91790-3946",Single Family Residence,318267,1959,3,2,1300,8673,CURRENT,34.0587545812,-117.944852156
8470-006-020,"1230 S BROADMOOR AVE, WEST COVINA CA 91790-3946",Single Family Residence,88190,1959,3,2,1288,11383,CURRENT,34.0589508814,-117.944765301
8470-008-001,"1221 S CALIFORNIA AVE, WEST COVINA CA 91790-4039",Single Family Residence,406039,1955,3,2,1189,9266,CURRENT,34.0574646832,-117.942235989
8470-008-002,"1015 W PINE ST, WEST COVINA CA 91790-4061",Single Family Residence,270137,1955,3,2,1675,9640,CURRENT,34.057600309,-117.942549082
8470-008-003,"1019 W PINE ST, WEST COVINA CA 91790-4061",Single Family Residence,745000,1955,3,2,1504,9505,CURRENT,34.057834763,-117.942443413
8470-008-004,"1025 W PINE ST, WEST COVINA CA 91790-4061",Single Family Residence,668838,1955,3,2,1305,9458,CURRENT,34.058024137,-117.942663708
8470-008-005,"1031 W PINE ST, WEST COVINA CA 91790-4061",Single Family Residence,558312,1955,3,2,1737,8824,CURRENT,34.0581649232,-117.942909127
8470-008-006,"1101 W PINE ST, WEST COVINA CA 91790-4063",Single Family Residence,80454,1955,3,2,1198,8678,CURRENT,34.0583093251,-117.943105824
8470-008-007,"1107 W PINE ST, WEST COVINA CA 91790-4063",Single Family Residence,602877,1955,4,4,1863,8745,CURRENT,34.0584528454,-117.943301908
8470-008-008,"1113 W PINE ST, WEST COVINA CA 91790-4063",Single Family Residence,255802,1955,3,2,1198,8829,CURRENT,34.0585977143,-117.943499524
8470-008-009,"1216 S EVANWOOD AVE, WEST COVINA CA 91790-4050",Single Family Residence,328362,1955,3,2,1189,8485,CURRENT,34.0587412759,-117.943693517
8470-008-011,"1012 W MERCED AVE, WEST COVINA CA 91790-4014",Single Family Residence,421307,1955,3,2,1281,9115,CURRENT,34.0580360426,-117.942153201
8470-008-012,"1018 W MERCED AVE, WEST COVINA CA 91790-4014",Single Family Residence,609300,1955,3,2,1269,9143,CURRENT,34.0581715592,-117.942337703
8470-008-013,"1024 W MERCED AVE, WEST COVINA CA 91790-4014",Single Family Residence,174394,1955,4,3,1838,9145,CURRENT,34.0583072816,-117.942522347
8470-008-014,"1030 W MERCED AVE, WEST COVINA CA 91790-4014",Single Family Residence,67879,1955,3,2,1204,9149,CURRENT,34.0584429368,-117.942706956
8470-008-015,"1100 W MERCED AVE, WEST COVINA CA 91790-4016",Single Family Residence,471380,1955,3,2,1189,9162,CURRENT,34.0585785386,-117.942891681
8470-008-016,"1106 W MERCED AVE, WEST COVINA CA 91790-4016",Single Family Residence,239389,1955,3,2,1269,9157,CURRENT,34.0587141915,-117.943076339
8470-008-017,"1112 W MERCED AVE, WEST COVINA CA 91790-4016",Single Family Residence,286023,1955,4,2,1425,9159,CURRENT,34.0588496913,-117.943260956
8470-008-018,"1208 S EVANWOOD AVE, WEST COVINA CA 91790-4050",Single Family Residence,248385,1955,3,2,1392,8898,CURRENT,34.0589813573,-117.943445165
8470-008-019,"1006 W MERCED AVE, WEST COVINA CALIF 94590-0000",Single Family Residence,0,,,,,,CURRENT,,
8470-008-020,"1006 W MERCED AVE, WEST COVINA CA 91790-4014",Single Family Residence,1071000,1921,3,2,1745,19032,CURRENT,34.0578263426,-117.941887837
8470-008-021,"1217 S CALIFORNIA AVE, WEST COVINA CA 91790-4039",Single Family Residence,302580,1987,3,2,1777,10320,CURRENT,34.0576205732,-117.942104059
