ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8467-004-010,"1610 S MEEKER AVE, WEST COVINA CA 91790-3246",Single Family Residence,877200,1958,4,3,1943,7474,CURRENT,34.0613499742,-117.960325096
8467-004-011,"1604 S MEEKER AVE, WEST COVINA CA 91790-3246",Single Family Residence,900000,1958,3,2,1860,7495,CURRENT,34.0614796002,-117.960186482
8467-004-012,"1605 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,149449,1957,3,2,1729,7393,CURRENT,34.0612641834,-117.959896133
8467-004-013,"1611 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,811511,1957,3,2,1649,7481,CURRENT,34.0611338578,-117.960031864
8467-004-014,"1615 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,205809,1957,4,2,1535,7493,CURRENT,34.0610038161,-117.960169621
8467-004-015,"1619 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,352119,1957,4,3,1872,7501,CURRENT,34.0608736231,-117.960307309
8467-004-016,"1627 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,650342,1957,3,2,1143,7504,CURRENT,34.0607434539,-117.960444865
8467-004-017,"1631 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,351825,1957,3,2,1127,7513,CURRENT,34.0606133035,-117.960582466
8467-004-018,"1635 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,726742,1957,4,3,1815,7528,CURRENT,34.0604832508,-117.960720161
8467-004-019,"1639 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,238025,1957,5,3,1767,7533,CURRENT,34.0603530417,-117.960857771
8467-004-020,"1647 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,633914,1957,3,2,1527,7533,CURRENT,34.060222963,-117.960995436
8467-004-021,"1651 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,303532,1957,3,2,1127,7557,CURRENT,34.0600928377,-117.961133081
8467-004-022,"1655 S RAMA DR, WEST COVINA CA 91790-3249",Single Family Residence,65655,1957,3,2,1143,7724,CURRENT,34.0599617324,-117.96127308
8467-007-020,"2120 W YARNELL ST, WEST COVINA CA 91790-3222",Single Family Residence,461674,1961,3,2,1313,5880,CURRENT,34.0639684028,-117.959179017
8467-007-022,"2112 YARNELL, WEST COVINA 91790-0000",Multi-Family Residence,0,,,,,,CURRENT,,
8467-007-023,"2104 W YARNELL ST, WEST COVINA CA 91790-3222",Single Family Residence,535891,1949,4,3,2666,9138,CURRENT,34.063667579,-117.958905925
8467-007-024,",",Vacant Land,0,,,,,4354,CURRENT,34.0636787809,-117.95861698
8467-007-025,"1459 S MEEKER AVE, WEST COVINA CA 91790-3257",Single Family Residence,0,1949,3,4,1430,17578,CURRENT,34.0634602642,-117.958717977
8467-007-026,"2108 W YARNELL ST, WEST COVINA CA 91790-3222",Single Family Residence,557531,1949,2,1,844,8040,CURRENT,34.0638126553,-117.958995409
8467-007-027,"2112 W YARNELL ST, WEST COVINA CA 91790-3222",Single Family Residence,262221,1987,3,2,1476,7605,CURRENT,34.0636441002,-117.959209737
8467-007-028,",",Vacant Land,0,,,,,,CURRENT,,
8467-007-029,"1459 S MEEKER AVE, WEST COVINA CA 91790-0000",Single Family Residence,219634,1949,3,4,1430,11100,CURRENT,34.06341184,-117.95878903
8467-007-030,"2038 W YARNELL ST, WEST COVINA CA 91790-3219",Single Family Residence,685932,2023,4,4,2750,10833,CURRENT,34.06359773,-117.95860456
