ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-044-033,"1529 ST MALO ST, WEST COVINA CA 91790-0000",Single Family Residence,0,,,,,,CURRENT,,
8470-044-034,"1520 S CALIFORNIA AVE, WEST COVINA CA 91790-4843",Single Family Residence,604180,1966,3,2,1493,10408,CURRENT,34.0530021742,-117.946070046
8470-044-035,"1526 S CALIFORNIA AVE, WEST COVINA CA 91790-4843",Single Family Residence,778373,1966,6,3,2332,10429,CURRENT,34.0528639232,-117.946218073
8470-044-036,"1508 S CALIFORNIA AVE, WEST COVINA CA 91790-4843",Single Family Residence,138555,1949,3,1,1476,10701,CURRENT,34.0532787426,-117.945773879
8470-044-037,"1511 S ST MALO ST, WEST COVINA CA 91790-4837",Single Family Residence,529311,1971,3,2,1829,10756,CURRENT,34.0529985578,-117.945390869
8470-044-038,"1523 S ST MALO ST, WEST COVINA CA 91790-4837",Single Family Residence,181679,1971,4,2,2706,10441,CURRENT,34.0527194989,-117.945688053
8470-044-039,"1529 S ST MALO ST, WEST COVINA CA 91790-4837",Single Family Residence,456995,1971,4,3,2249,10452,CURRENT,34.0525811296,-117.945835507
8470-044-040,"1514 S CALIFORNIA AVE, WEST COVINA CA 91790-4843",Single Family Residence,678375,1950,5,3,3101,10213,CURRENT,34.0531387696,-117.945922449
8470-044-041,"1517 S ST MALO ST, WEST COVINA CA 91790-4837",Single Family Residence,141756,1971,4,2,1831,10459,CURRENT,34.0528575397,-117.945539965
8470-043-001,"1801 N HACIENDA BLVD, LA PUENTE CALIF",Commercial,0,,,,,,CURRENT,,
8470-043-008,"1801 N HACIENDA BLVD, ZZ TAC, LA PUENTE CALIF",Commercial,0,,,,,,CURRENT,,
8470-043-009,",",Vacant Land,0,,,,,,CURRENT,,
8470-043-010,",",Vacant Land,0,,,,,,CURRENT,,
8470-043-011,",",Commercial,0,,,,,,CURRENT,,
8470-043-012,",",Commercial,0,,,,,,CURRENT,,
8470-043-013,",",Vacant Land,0,,,,,,CURRENT,,
8470-043-014,",",Commercial,0,,,,,,CURRENT,,
8470-043-015,"1809 N HACIENDA BLVD, LA PUENTE CA 91744-0000",Commercial,0,,,,,,CURRENT,,
8470-043-016,",",Commercial,149621,,0,0,5400,5487,CURRENT,34.0518744908,-117.94525528
8470-043-017,"1813 N HACIENDA BLVD, LA PUENTE CA 91744-0000",Commercial,0,,,,,,CURRENT,,
8470-043-018,"1821 N HACIENDA BLVD, LA PUENTE CA 91744-1142",Commercial,0,,,,,,CURRENT,,
8470-043-019,"1805 N HACIENDA BLVD, LA PUENTE CA 91744-1142",Commercial,0,,,,,,CURRENT,,
8470-043-020,"1737 N HACIENDA BLVD, LA PUENTE CA 91744-0000",Commercial,0,,,,,,CURRENT,,
8470-043-021,",",Vacant Land,0,,,,,,CURRENT,,
8470-043-022,"1809 N HACIENDA BLVD, LA PUENTE CA 91744-1142",Commercial,3762199,1995,0,0,14880,45685,CURRENT,34.051399306,-117.944681134
8470-043-023,"1813 N HACIENDA BLVD, LA PUENTE CA 91744-1142",Commercial,1560622,1995,0,0,4000,15785,CURRENT,34.051600391,-117.944550017
