ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8477-005-001,"142 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,260017,1952,3,2,1256,6808,CURRENT,34.0703163691,-117.910582985
8477-005-002,"138 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,462602,1953,3,2,1547,7264,CURRENT,34.0704940874,-117.910580979
8477-005-003,"132 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,844294,1952,3,2,1287,7100,CURRENT,34.0706771332,-117.91056285
8477-005-004,"128 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,825351,1952,3,2,1596,7123,CURRENT,34.0708590628,-117.910530883
8477-005-005,"122 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,126076,1952,4,2,1786,7457,CURRENT,34.0710428472,-117.91051059
8477-005-006,"118 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,561589,1952,3,2,1235,7415,CURRENT,34.0712251824,-117.910504556
8477-005-007,"112 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,499118,1953,3,2,1608,7410,CURRENT,34.071405564,-117.910501928
8477-005-008,"108 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,236600,1952,3,2,1546,6903,CURRENT,34.0715832053,-117.910488594
8477-005-011,"107 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,499722,1953,3,2,1235,6774,CURRENT,34.0715802001,-117.910139698
8477-005-012,"111 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,228969,1954,3,2,1553,7430,CURRENT,34.0714027101,-117.910130088
8477-005-013,"117 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,534903,1953,3,2,1214,7301,CURRENT,34.0712220117,-117.910133964
8477-005-014,"121 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,267697,1953,3,2,1676,7561,CURRENT,34.0710396678,-117.910144409
8477-005-015,"127 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,960000,1953,3,2,1222,7302,CURRENT,34.0708552659,-117.910172577
8477-005-016,"131 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,845000,1953,3,2,1285,7067,CURRENT,34.070672816,-117.910206868
8477-005-017,"137 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,508688,1953,3,2,1677,7260,CURRENT,34.0704908529,-117.910223617
8477-005-018,"141 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,79693,1953,4,2,1786,6707,CURRENT,34.0703127359,-117.910227578
8477-005-019,",",Other Property Type,0,,,,,,CURRENT,,
8477-005-020,"102 S FERNWOOD ST, WEST COVINA CA 91791-1810",Single Family Residence,239387,1952,3,2,1238,6557,CURRENT,34.0717594609,-117.910515133
8477-005-021,"101 S MYRTLEWOOD ST, WEST COVINA CA 91791-1834",Single Family Residence,568909,1983,3,2,1267,4877,CURRENT,34.0717357746,-117.910140691
