ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8486-011-001,",",Vacant Land,1325,,,,,2009,CURRENT,34.0602252277,-117.918078992
8486-011-003,"1333 E HERRING AVE, WEST COVINA CA 91790-4327",Single Family Residence,771785,1924,3,2,1941,11016,CURRENT,34.0600422415,-117.917494942
8486-011-004,"1321 E HERRING AVE, WEST COVINA CA 91790-4327",Single Family Residence,1087992,2022,4,3,2400,10201,CURRENT,34.0600439179,-117.917701564
8486-011-005,"1317 E HERRING AVE, WEST COVINA CA 91790-4327",Single Family Residence,526637,1950,2,2,1728,10207,CURRENT,34.0600463956,-117.917900097
8486-011-006,",",Vacant Land,4212,,,,,6385,CURRENT,34.0599915117,-117.918081567
8486-011-007,"1307 E HERRING AVE, WEST COVINA CA 91790-4327",Single Family Residence,439608,1951,2,2,1530,12010,CURRENT,34.0600489111,-117.918279174
8486-011-008,"1301 E HERRING AVE, WEST COVINA CA 91790-4327",Single Family Residence,423327,1948,2,2,1614,10309,CURRENT,34.0600512008,-117.918495799
8486-011-009,"1241 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,821783,1948,5,3,3334,10331,CURRENT,34.0600529862,-117.918696058
8486-011-010,"1237 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,347715,1953,2,2,1440,10326,CURRENT,34.0600547541,-117.9188963
8486-011-011,"1231 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,271655,1951,2,2,1263,10334,CURRENT,34.0600565232,-117.919096363
8486-011-012,"1227 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,612715,1947,2,2,1263,10355,CURRENT,34.0600583145,-117.919296622
8486-011-013,"1221 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,562659,1947,3,3,1663,10349,CURRENT,34.0600600711,-117.919496847
8486-011-014,"1217 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,278208,1947,2,2,1263,10359,CURRENT,34.0600618857,-117.919696908
8486-011-015,"1213 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,493316,1947,3,2,2235,10383,CURRENT,34.0600636914,-117.91989716
8486-011-016,"1207 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,299835,1951,4,3,3056,10375,CURRENT,34.0600654075,-117.920097392
8486-011-017,"1203 E HERRING AVE, WEST COVINA CA 91790-4325",Single Family Residence,481381,1949,2,1,1334,11197,CURRENT,34.0600682326,-117.920305314
8486-011-018,"831 S LARK ELLEN AVE, WEST COVINA CA 91791-3116",Single Family Residence,747392,1918,4,1,2357,15954,CURRENT,34.0601352476,-117.917120531
8486-011-019,"835 S LARK ELLEN AVE, WEST COVINA CA 91791-3116",Single Family Residence,78448,1956,3,2,1430,11223,CURRENT,34.059903072,-117.91712534
