ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8471-010-001,"1425 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,460451,1955,3,2,1159,7430,CURRENT,34.0486423998,-117.951543855
8471-010-002,"1433 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,236328,1955,3,2,1159,7441,CURRENT,34.0487851968,-117.95139253
8471-010-003,"1439 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,503104,1955,3,2,1159,7450,CURRENT,34.0489280245,-117.951241188
8471-010-004,"1447 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,109294,1955,4,2,2244,7454,CURRENT,34.0490708641,-117.951089957
8471-010-005,"1453 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,328358,1955,3,2,1277,7465,CURRENT,34.0492136984,-117.950938667
8471-010-006,"1448 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,288250,1955,3,2,1159,7273,CURRENT,34.0494071032,-117.951201753
8471-010-007,"1440 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,283034,1955,3,3,2221,7283,DELINQUENT,34.0492642773,-117.951353096
8471-010-008,"1434 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,534774,1955,3,2,1159,7293,CURRENT,34.0491214494,-117.951504438
8471-010-009,"1426 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,649306,1955,3,2,1159,7303,CURRENT,34.0489786162,-117.951655782
8471-010-010,"1420 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,71076,1955,3,2,1159,7307,CURRENT,34.0488358652,-117.951807148
8471-010-011,"1407 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,274280,1955,3,2,1159,6480,CURRENT,34.0482699414,-117.951940175
8471-010-013,"1419 N CALIFORNIA AVE, LA PUENTE CA 91744-1007",Single Family Residence,271210,1955,3,2,1159,6231,CURRENT,34.0485111783,-117.951683064
8471-010-014,"1414 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,212743,1955,3,2,1159,6137,CURRENT,34.0487045729,-117.951946255
8471-010-015,"1408 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,498813,1955,3,2,1159,6127,CURRENT,34.0485848544,-117.95207303
8471-010-016,"1402 GREENBERRY DR, LA PUENTE CA 91744-1045",Single Family Residence,315149,1955,3,2,1159,6417,CURRENT,34.048461772,-117.952201719
8471-010-017,"1417 N CALIFORNIA AVE, VALINDA CA 91744-1007",Single Family Residence,150833,1955,3,2,1159,6208,CURRENT,34.048391484,-117.951809762
8471-011-001,"1303 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,712128,1955,5,4,1818,6604,CURRENT,34.0470336974,-117.953246773
8471-011-002,"1309 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,642274,1955,3,2,1159,6082,CURRENT,34.0471563631,-117.953116843
8471-011-003,"1315 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,204790,1955,3,2,1753,6622,CURRENT,34.0472789478,-117.952986807
8471-011-004,"1321 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,49939,1955,3,2,1159,6094,DELINQUENT,34.0474015118,-117.952856796
8471-011-005,"1327 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,369784,1955,3,2,1159,6631,CURRENT,34.0475241118,-117.95272693
8471-011-006,"1333 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,660236,1955,4,2,1632,6112,CURRENT,34.0476467666,-117.95259709
8471-011-007,"1339 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,802945,1955,3,2,1159,6119,CURRENT,34.0477641886,-117.952472473
8471-011-008,"1345 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,407170,1955,3,2,1561,6564,CURRENT,34.0478860123,-117.952343681
8471-011-009,"1351 N CALIFORNIA AVE, LA PUENTE CA 91744-1005",Single Family Residence,335588,1955,5,4,2237,6458,CURRENT,34.0480113624,-117.952212198
8471-011-010,"1344 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,338236,1955,3,2,1159,6324,CURRENT,34.0482033697,-117.95247487
8471-011-011,"1338 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,59191,1955,3,2,1397,6045,CURRENT,34.0480839639,-117.952603519
8471-011-012,"1332 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,501093,1955,3,2,1243,6043,CURRENT,34.0479664232,-117.952727862
8471-011-013,"1326 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,414483,1955,3,2,1159,6522,CURRENT,34.0478443811,-117.952857215
8471-011-014,"1320 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,162453,1955,3,2,1159,6056,CURRENT,34.0477221363,-117.952986374
8471-011-015,"1314 GREENBERRY DR, LA PUENTE CA 91744-1043",Single Family Residence,668559,1955,3,2,1499,6055,CURRENT,34.0476045264,-117.953110766
