ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8479-021-002,",",Vacant Land,91461,,,,,6778,CURRENT,34.0684837336,-117.89403423
8479-021-003,"2421 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,461651,1948,3,3,2354,13581,CURRENT,34.068485514,-117.893878983
8479-021-004,",",Vacant Land,91461,,,,,6683,CURRENT,34.0684831087,-117.893723676
8479-021-005,"2429 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,621784,1953,4,3,2183,27323,CURRENT,34.0684741027,-117.893464544
8479-021-009,"2433 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,437280,1962,3,2,2054,11922,CURRENT,34.0684157882,-117.893167385
8479-021-010,"2437 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,847541,1962,3,2,1298,11089,CURRENT,34.0684558877,-117.892998128
8479-021-011,"2441 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,995835,1998,4,3,2366,10086,CURRENT,34.068480811,-117.89282212
8479-021-013,"2409 RIO VERDE DR, WEST COVINA CA 91791-0000",Single Family Residence,0,,,,,,CURRENT,,
8479-021-014,"2413 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,273412,1950,2,2,1363,11474,CURRENT,34.068415534,-117.894187736
8479-021-015,"2409 E RIO VERDE DR, WEST COVINA CA 91791-2141",Single Family Residence,814365,1955,3,3,2068,11010,CURRENT,34.0683592054,-117.894392865
8479-022-001,"521 S CITRUS ST, WEST COVINA CA 91791-2120",Multi-Family Residence,840083,1952,3,2,2038,35812,CURRENT,34.0650554674,-117.890508329
8479-022-005,"2440 E RIO VERDE DR, WEST COVINA CA 91791-2167",Single Family Residence,457363,1954,3,2,1539,10566,CURRENT,34.0677539512,-117.892920841
