ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8487-030-031,"928 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,497671,1961,3,2,1449,7026,CURRENT,34.0588530233,-117.921263805
8487-030-032,"932 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,270661,1961,3,2,1435,7162,CURRENT,34.058671644,-117.921272141
8487-030-033,"936 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,503728,1961,4,3,1833,7174,CURRENT,34.0584899433,-117.921274623
8487-030-034,"940 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,454855,1960,3,3,1998,7169,CURRENT,34.0583083164,-117.921277165
8487-030-035,"950 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,539804,1960,3,2,1435,7186,CURRENT,34.0581266895,-117.921279713
8487-030-036,"954 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,884339,1960,3,2,1435,7193,CURRENT,34.0579449905,-117.921282333
8487-030-037,"958 S GRETTA AVE, WEST COVINA CA 91790-4317",Single Family Residence,537650,1960,3,2,1435,6908,CURRENT,34.0577670055,-117.921283627
8487-030-038,"957 S GRETTA AVE, WEST COVINA CA 91790-4319",Single Family Residence,80951,1959,3,2,1557,6750,CURRENT,34.0577785023,-117.92181578
8487-030-039,"953 S GRETTA AVE, WEST COVINA CA 91790-4319",Single Family Residence,77451,1959,3,2,1373,6948,CURRENT,34.0579671317,-117.921811499
8487-030-040,"949 S GRETTA AVE, WEST COVINA CA 91790-4319",Single Family Residence,165291,1959,3,2,1321,7003,CURRENT,34.0581583097,-117.921809903
8487-031-001,"833 S VALINDA AVE, WEST COVINA CA 91790-4347",Single Family Residence,234945,1958,3,2,1540,9401,CURRENT,34.0600786769,-117.925799857
8487-031-002,"827 S VALINDA AVE, WEST COVINA CA 91790-4347",Single Family Residence,263146,1958,4,3,1803,9553,CURRENT,34.0602763424,-117.92579119
8487-031-003,"821 S VALINDA AVE, WEST COVINA CA 91790-4347",Single Family Residence,360708,1958,3,2,1553,9408,CURRENT,34.0604728203,-117.925789202
8487-031-004,"815 S VALINDA AVE, WEST COVINA CA 91790-4347",Single Family Residence,538718,1958,3,2,1553,10641,CURRENT,34.0606818517,-117.92579738
8487-031-005,"938 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,356359,1958,5,3,2228,9080,CURRENT,34.0609867346,-117.925944028
8487-031-006,"932 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,484508,1958,3,2,1553,9175,CURRENT,34.0609888565,-117.926192235
8487-031-007,"926 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,470718,1958,4,3,1846,9178,CURRENT,34.0609911502,-117.926441638
8487-031-008,"922 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,72742,1958,3,2,1553,9180,CURRENT,34.0609934813,-117.926691078
8487-031-009,"914 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,253211,1958,3,2,1762,9183,CURRENT,34.0609958891,-117.926940537
8487-031-010,"908 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,304357,1957,3,2,1553,9193,CURRENT,34.0609981763,-117.92719004
8487-031-011,"902 E CAMERON AVE, WEST COVINA CA 91790-4221",Single Family Residence,358947,1957,3,2,1540,9035,CURRENT,34.0609987684,-117.927437606
8487-031-012,"814 S SUSANNA AVE, WEST COVINA CA 91790-4247",Single Family Residence,197495,1958,3,2,1752,9373,CURRENT,34.0607359868,-117.92734615
8487-031-013,"818 S SUSANNA AVE, WEST COVINA CA 91790-4247",Single Family Residence,99401,1958,3,2,1526,9287,CURRENT,34.060544296,-117.927349137
8487-031-014,"824 S SUSANNA AVE, WEST COVINA CA 91790-4247",Single Family Residence,667329,1958,3,2,2001,9387,CURRENT,34.0603529345,-117.927351289
8487-031-015,"905 E HERRING AVE, WEST COVINA CA 91790-4233",Single Family Residence,894640,1958,3,3,2053,8871,CURRENT,34.0601054958,-117.927444664
8487-031-016,"911 E HERRING AVE, WEST COVINA CA 91790-4233",Single Family Residence,80702,1958,3,2,1532,8810,CURRENT,34.0601019273,-117.927182673
8487-031-017,"917 E HERRING AVE, WEST COVINA CA 91790-4233",Single Family Residence,307791,1958,3,2,1540,9345,CURRENT,34.0601067237,-117.926912035
8487-031-018,"825 S SERENADE AVE, WEST COVINA CA 91790-4242",Single Family Residence,400266,1958,4,2,2061,9487,CURRENT,34.0603564423,-117.926931383
8487-031-019,"819 S SERENADE AVE, WEST COVINA CA 91790-4242",Single Family Residence,523508,1958,3,2,1553,11160,CURRENT,34.0605994577,-117.926956348
8487-031-020,"815 S SERENADE AVE, WEST COVINA CA 91790-4242",Single Family Residence,361621,1958,3,2,1600,10518,CURRENT,34.0607104235,-117.926741138
8487-031-021,"814 S SERENADE AVE, WEST COVINA CA 91790-4241",Single Family Residence,366828,1958,3,3,1832,9821,CURRENT,34.0607077608,-117.926381339
8487-031-022,"818 S SERENADE AVE, WEST COVINA CA 91790-4241",Single Family Residence,75947,1958,3,2,1540,10711,CURRENT,34.0605999651,-117.92617232
