ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8493-041-097,"2167 E AROMA DR, APT 000A, WEST COVINA CA 91791-4099",Condominium,199331,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-098,"2167 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,199407,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-099,"2165 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,183941,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-100,"2165 E AROMA DR, # 100, WEST COVINA CA 91791-4099",Condominium,406198,1973,3,2,1231,478307,DELINQUENT,34.047326651,-117.902229641
8493-041-101,"2163 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,417804,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-102,"2163 E AROMA DR, # 102, WEST COVINA CA 91791-4099",Condominium,269894,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-103,"2161 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,508740,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-104,"2161 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,365790,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-105,"2159 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,391946,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-106,"2157 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,189024,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-107,"2157 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,356196,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-108,"2155 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,252591,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-109,"2155 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,172266,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-110,"2153 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,68707,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-111,"2153 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,419548,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-112,"2133 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,247511,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-113,"2133 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,428353,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-114,"2131 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,236284,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-115,"2131 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,150083,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-116,"2129 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,394152,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-117,"2129 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,315086,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-118,"2127 E AROMA DR, A, WEST COVINA CA 91791-4099",Condominium,232742,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-119,"2127 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,498766,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-120,"2125 E AROMA DR, UNIT A, WEST COVINA CA 91791-4099",Condominium,144291,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-121,"2125 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,98589,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-122,"2123 E AROMA DR, APT 000A, WEST COVINA CA 91791-4099",Condominium,256726,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-123,"2123 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,127910,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-124,"2121 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,377184,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-125,"2121 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,322388,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-053-001,",",Vacant Land,1924740,,,,,87294,CURRENT,34.0497577836,-117.88882617
8493-053-002,",",Vacant Land,0,,,,,,CURRENT,,
8493-053-003,",",Vacant Land,0,,,,,,CURRENT,,
