ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8465-002-001,"1501 N ORANGE AVE, LA PUENTE CA 91744-1740",Single Family Residence,94154,1951,3,2,1778,11661,CURRENT,34.0564118975,-117.960217194
8465-002-005,"14602 FRANCISQUITO AVE, LA PUENTE CA 91746-1141",Multi-Family Residence,0,1947,0,0,1980,64527,CURRENT,34.0578399423,-117.960832308
8465-002-006,"14558 FRANCISQUITO AVE, LA PUENTE CA 91746-1140",Single Family Residence,0,1953,3,1,1258,28709,CURRENT,34.0580322498,-117.961093132
8465-002-007,"1504 SUNKIST AVE, LA PUENTE CA 91746-1120",Single Family Residence,582400,1957,3,2,1512,8245,CURRENT,34.0578186194,-117.961658239
8465-002-008,"1516 SUNKIST AVE, LA PUENTE CA 91746-1120",Single Family Residence,622098,1957,3,2,1170,8443,CURRENT,34.0580095533,-117.961476234
8465-002-009,"1522 SUNKIST AVE, LA PUENTE CA 91746-1120",Single Family Residence,238112,1957,3,2,1152,8486,CURRENT,34.0581870241,-117.961288552
8465-002-010,"1530 SUNKIST AVE, LA PUENTE CA 91746-1120",Single Family Residence,524618,1957,3,2,1374,8416,CURRENT,34.0583633124,-117.96109926
8465-002-011,"1538 SUNKIST AVE, LA PUENTE CA 91746-1120",Single Family Residence,214270,1957,3,2,1170,8543,CURRENT,34.0585511201,-117.960902407
8465-002-019,"14656 FRANCISQUITO AVE, LA PUENTE CA 91746-1141",Commercial,908828,1984,0,0,2585,20334,CURRENT,34.0572875281,-117.959326837
8465-002-021,"14638 FRANCISQUITO AVE, LA PUENTE CA 91746-1141",Commercial,521753,1966,0,0,2440,25911,CURRENT,34.0574651096,-117.959739914
8465-002-024,"1539 N ORANGE AVE, LA PUENTE CA 91744-1740",Institutional,591219,1966,0,0,2626,11330,CURRENT,34.0570680673,-117.959558846
8465-002-025,"1531 ORANGE AVE, LA PUENTE CALIF",Commercial,0,,,,,,CURRENT,,
8465-002-026,"1515 ORANGE AVE, LA PUENTE CALIF",Multi-Family Residence,0,,,,,,CURRENT,,
8465-002-027,"1531 N ORANGE AVE, LA PUENTE CA 91744-1740",Commercial,326282,1968,0,0,1072,10385,CURRENT,34.0569189754,-117.959718833
8465-002-028,"1515 N ORANGE AVE, LA PUENTE CA 91744-1761",Multi-Family Residence,8021857,1970,53,53,30336,53231,CURRENT,34.0568638114,-117.960109922
8465-002-029,"14602 FRANCISQUITO AVE, LA PUENTE CA 91746-1141",Multi-Family Residence,4249370,2018,55,54,58495,93236,CURRENT,34.05789916,-117.96091262
