ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8482-036-013,"3109 E HILLSIDE DR, WEST COVINA CA 91791-3459",Single Family Residence,1317024,1983,4,3,2844,36546,CURRENT,34.0531702226,-117.877015482
8482-036-014,"3113 E HILLSIDE DR, WEST COVINA CA 91791-3459",Single Family Residence,872983,1983,4,3,3605,31780,CURRENT,34.0533107111,-117.876783579
8482-036-015,"3117 E HILLSIDE DR, WEST COVINA CA 91791-3459",Single Family Residence,627627,1983,4,3,2810,29047,CURRENT,34.0534477859,-117.876542436
8482-036-016,"3121 E HILLSIDE DR, WEST COVINA CA 91791-3459",Single Family Residence,1339682,1984,8,6,6612,47021,CURRENT,34.0536468996,-117.876198697
8482-036-017,"3120 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,597832,1983,4,3,2844,19886,CURRENT,34.0530276486,-117.875532524
8482-036-018,",",Other Property Type,0,,,,,,CURRENT,,
8482-036-019,",",Other Property Type,0,,,,,,CURRENT,,
8482-036-020,"3108 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,1034866,1983,4,3,3094,20578,CURRENT,34.0523289391,-117.876091845
8482-036-021,"3104 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,937834,1984,4,3,2844,21455,CURRENT,34.0520719612,-117.876160933
8482-036-022,"3100 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,532801,1984,4,3,3605,22839,CURRENT,34.05180852,-117.876254625
8482-036-023,"3060 E HILLSIDE DR, WEST COVINA CA 91791-3476",Single Family Residence,434975,1984,4,3,2844,21755,CURRENT,34.0515433224,-117.876348823
8482-036-024,"3056 E HILLSIDE DR, WEST COVINA CA 91791-3476",Single Family Residence,947415,1984,4,3,3605,34793,CURRENT,34.0512074835,-117.876469326
8482-036-025,"3116 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,910682,1983,4,3,3605,20131,CURRENT,34.0528148065,-117.875783152
8482-036-026,"3112 E HILLSIDE DR, WEST COVINA CA 91791-3460",Single Family Residence,618876,1983,4,3,2810,21582,CURRENT,34.0525691452,-117.875942916
8482-002-001,",",Vacant Land,22950,,,,,2344,CURRENT,34.0639640903,-117.873026423
8482-002-008,"602 S CHARVERS AVE, WEST COVINA CA 91791-3011",Single Family Residence,717969,1958,3,2,2121,21394,CURRENT,34.06395722,-117.873321854
8482-002-009,"614 S CHARVERS AVE, WEST COVINA CA 91791-3011",Single Family Residence,916608,1958,3,3,2798,17459,CURRENT,34.0636318659,-117.873429841
8482-002-010,"622 S CHARVERS AVE, WEST COVINA CA 91791-3011",Single Family Residence,191530,1958,4,3,2959,15844,DELINQUENT,34.0633451639,-117.873582222
8482-002-011,"632 S CHARVERS AVE, WEST COVINA CA 91791-3011",Single Family Residence,1247609,1958,5,4,3375,16484,CURRENT,34.0630617582,-117.873738545
8482-002-012,"642 S CHARVERS AVE, WEST COVINA CA 91791-3011",Single Family Residence,1031754,1958,3,2,2728,16743,CURRENT,34.0627681091,-117.873899346
8482-002-013,"3247 E WHITEBIRCH DR, WEST COVINA CA 91791-3038",Single Family Residence,1086300,1958,3,3,2062,21097,CURRENT,34.0632554821,-117.874337429
8482-002-014,"621 S CHARVERS AVE, WEST COVINA CA 91791-3012",Single Family Residence,166868,1958,3,2,2398,16191,CURRENT,34.0635833729,-117.874154575
8482-002-015,"613 S CHARVERS AVE, WEST COVINA CA 91791-3012",Single Family Residence,796478,1958,3,3,2058,17582,CURRENT,34.0638938742,-117.874015719
8482-002-016,"601 S CHARVERS AVE, WEST COVINA CA 91791-3012",Single Family Residence,855939,1958,3,2,2778,18331,CURRENT,34.0642358793,-117.873947297
8482-002-017,"3250 E CORTEZ ST, WEST COVINA CA 91791-3049",Single Family Residence,154229,1958,3,2,2134,26733,CURRENT,34.0642237316,-117.874367289
8482-002-018,"3242 E CORTEZ ST, WEST COVINA CA 91791-3049",Single Family Residence,821243,1958,4,5,3160,22879,CURRENT,34.0643080827,-117.874713049
