ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8506-023-052,"615 MONTEREY AVE, UNIT A, MONROVIA CA 91016-3278",Condominium,314129,1984,2,2,1113,42095,CURRENT,34.145035076,-118.014897088
8506-026-020,",",Vacant Land,10,,,,,243,CURRENT,34.1439570112,-118.018129709
8506-026-021,",",Other Property Type,0,,,,,,CURRENT,,
8506-026-022,",",Vacant Land,1043,,,,,236,DEFAULTED,34.1439589514,-118.017971824
8506-026-023,"868 W OLIVE AVE, MONROVIA CA 91016-3114",Multi-Family Residence,0,,,,,,CURRENT,,
8506-026-024,",",Vacant Land,0,,,,,,CURRENT,,
8506-026-027,"700 S 5TH AVE, UNIT   A, MONROVIA CA 91016-3186",Condominium,769791,1979,2,2,1364,20801,CURRENT,34.1442363845,-118.020193906
8506-026-028,"940 W OLIVE AVE, UNIT   A, MONROVIA CA 91016-7035",Condominium,228968,1979,2,2,1364,20801,CURRENT,34.1442363845,-118.020193906
8506-026-029,"940 W OLIVE AVE, UNIT   B, MONROVIA CA 91016-7036",Condominium,484059,1979,2,2,1364,20801,CURRENT,34.1442363845,-118.020193906
8506-026-030,"700 S 5TH AVE, UNIT   B, MONROVIA CA 91016-3185",Condominium,298873,1979,2,2,1364,20801,CURRENT,34.1442363845,-118.020193906
8506-026-031,",",Vacant Land,217,,,,,512,DEFAULTED,34.1439485115,-118.018827657
8506-026-032,",",Other Property Type,0,,,,,,CURRENT,,
8506-026-034,"884 W OLIVE AVE, UNIT A, MONROVIA CA 91016-3178",Condominium,143418,1984,1,1,905,16818,CURRENT,34.1441913004,-118.018510121
8506-026-035,"884 W OLIVE AVE, UNIT B, MONROVIA CA 91016-3178",Condominium,667073,1984,3,3,1430,16818,CURRENT,34.1441913004,-118.018510121
8506-026-036,"884 W OLIVE AVE, UNIT C, MONROVIA CA 91016-3178",Condominium,719815,1984,3,3,1533,16818,CURRENT,34.1441913004,-118.018510121
8506-026-037,"884 W OLIVE AVE, UNIT D, MONROVIA CA 91016-3178",Condominium,520990,1984,3,3,1533,16818,CURRENT,34.1441913004,-118.018510121
8506-026-038,"880 W OLIVE AVE, UNIT D, MONROVIA CA 91016-3179",Condominium,792784,1984,3,3,1533,16818,CURRENT,34.1441913004,-118.018510121
8506-026-039,"880 W OLIVE AVE, UNIT C, MONROVIA CA 91016-3179",Condominium,542594,1984,3,3,1533,16818,CURRENT,34.1441913004,-118.018510121
8506-026-040,"880 W OLIVE AVE, UNIT B, MONROVIA CA 91016-3179",Condominium,271508,1984,3,2,1430,16818,CURRENT,34.1441913004,-118.018510121
8506-026-041,"880 W OLIVE AVE, UNIT A, MONROVIA CA 91016-3179",Condominium,75696,1984,1,1,905,16818,CURRENT,34.1441913004,-118.018510121
8506-026-042,"856 W OLIVE AVE, UNIT A, MONROVIA CA 91016-3180",Condominium,247012,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-043,"856 W OLIVE AVE, UNIT B, MONROVIA CA 91016-3180",Condominium,504850,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-044,"856 W OLIVE AVE, UNIT C, MONROVIA CA 91016-3180",Condominium,418863,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-045,"856 W OLIVE AVE, UNIT D, MONROVIA CA 91016-3180",Condominium,676259,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-046,"852 W OLIVE AVE, NO D, MONROVIA CA 91016-3181",Condominium,525962,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-047,"852 W OLIVE AVE, UNIT C, MONROVIA CA 91016-3181",Condominium,333090,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-048,"852 W OLIVE AVE, UNIT B, MONROVIA CA 91016-3181",Condominium,551272,1985,2,2,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-049,"852 W OLIVE AVE, UNIT A, MONROVIA CA 91016-3181",Condominium,398456,1985,3,3,1082,17295,CURRENT,34.1441975441,-118.01773654
8506-026-050,"868 W OLIVE AVE, MONROVIA CA 91016-3114",Multi-Family Residence,342888,1925,2,1,522,7743,CURRENT,34.1441940691,-118.018283369
