ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8505-026-052,"826 W FOOTHILL BLVD, UNIT E, MONROVIA CA 91016-1943",Condominium,526782,1980,3,2,1382,50913,CURRENT,34.150539982,-118.01658867
8505-026-053,"826 W FOOTHILL BLVD, UNIT D, MONROVIA CA 91016-1943",Condominium,185549,1980,2,2,1124,50913,CURRENT,34.150539982,-118.01658867
8505-026-054,"826 W FOOTHILL BLVD, UNIT C, MONROVIA CA 91016-1956",Condominium,209214,1980,2,2,1124,50913,DELINQUENT,34.150539982,-118.01658867
8505-026-055,"826 W FOOTHILL BLVD, UNIT B, MONROVIA CA 91016-1956",Condominium,645047,1980,2,2,1124,50913,CURRENT,34.150539982,-118.01658867
8505-026-056,"826 W FOOTHILL BLVD, UNIT A, MONROVIA CA 91016-1956",Condominium,549944,1980,2,2,1124,50913,CURRENT,34.150539982,-118.01658867
8505-026-058,"858 W FOOTHILL BLVD, UNIT   1, MONROVIA CA 91016-1955",Commercial,348458,1960,0,0,829,15062,CURRENT,34.1508290665,-118.017935186
8505-026-059,"858 W FOOTHILL BLVD, NO 2, MONROVIA CA 91016-1955",Commercial,188331,1960,0,0,977,15062,CURRENT,34.1508290665,-118.017935186
8505-026-060,"858 W FOOTHILL BLVD, UNIT   3, MONROVIA CA 91016-1955",Commercial,530400,1960,0,0,945,15062,CURRENT,34.1508290665,-118.017935186
8505-026-061,"858 W FOOTHILL BLVD, UNIT   4, MONROVIA CA 91016-1955",Commercial,175191,1960,0,0,922,15062,CURRENT,34.1508290665,-118.017935186
8505-026-062,"858 W FOOTHILL BLVD, UNIT   5, MONROVIA CA 91016-1955",Commercial,141848,1960,0,0,1060,15062,CURRENT,34.1508290665,-118.017935186
8505-029-001,"130 S 5TH AVE, MONROVIA CA 91016-2521",Vacant Land,0,,,,,,CURRENT,,
8505-029-002,"136 S 5TH AVE, MONROVIA CA 91016-1008",Multi-Family Residence,174506,1955,4,3,2292,15797,CURRENT,34.1495653475,-118.020095011
8505-029-003,"222 S 5TH AVE, MONROVIA CA 91016-2548",Multi-Family Residence,1096417,1978,20,20,9654,19858,CURRENT,34.149028166,-118.020077203
8505-029-004,"234 S 5TH AVE, MONROVIA CA 91016-2578",Multi-Family Residence,1028785,1987,18,18,10370,19840,CURRENT,34.1488419426,-118.02007865
8505-029-005,"300 S 5TH AVE, MONROVIA CA 91016-2584",Multi-Family Residence,582573,1954,24,10,7891,19797,CURRENT,34.14865494,-118.02007294
8505-029-008,"303 S MADISON AVE, MONROVIA CA 91016-2531",Multi-Family Residence,0,,,,,20624,CURRENT,34.148666738,-118.019106633
8505-029-009,"231 S MADISON AVE, MONROVIA CA 91016-6500",Multi-Family Residence,316946,1947,2,1,776,19364,CURRENT,34.1488533,-118.01911163
8505-029-010,"225 S MADISON AVE, MONROVIA CA 91016-2550",Multi-Family Residence,3863906,1960,26,13,11091,19934,CURRENT,34.14904022,-118.01911926
8505-029-011,"219 S MADISON AVE, MONROVIA CA 91016-2572",Multi-Family Residence,1285876,1941,3,2,1134,17866,CURRENT,34.14921951,-118.01911926
8505-029-012,"213 S MADISON AVE, MONROVIA CA 91016-2567",Multi-Family Residence,119721,1942,2,1,1156,17612,CURRENT,34.1493861601,-118.01912404
8505-029-013,"209 S MADISON AVE, MONROVIA CA 91016-2566",Multi-Family Residence,146043,1940,2,1,871,17411,CURRENT,34.1495518509,-118.019127936
8505-029-014,"203 S MADISON AVE, MONROVIA CA 91016-1002",Multi-Family Residence,4494420,1962,22,12,9696,17599,CURRENT,34.1497177067,-118.019130383
8505-029-015,"202 S 5TH AVE, MONROVIA CA 91016-2522",Vacant Land,0,,,,,31898,CURRENT,34.14925835699365,-118.01998600321303
8505-029-016,",",Vacant Land,0,,,,,1500,CURRENT,34.1493503481,-118.020330269
8505-029-017,"198 S 5TH AVE, MONROVIA CA 91016-1008",Single Family Residence,0,1947,2,1,914,5996,CURRENT,34.149418127,-118.020373691
