ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8454-002-001,"711 S HOLLENBECK AVE, COVINA CA 91723-3325",Single Family Residence,385903,1902,5,2,2587,20366,CURRENT,34.0770522417,-117.899275553
8454-002-002,"553 W GREENDALE ST, COVINA CA 91723-3320",Single Family Residence,464055,1955,4,2,1873,7885,CURRENT,34.0771233592,-117.900416065
8454-002-003,"545 W GREENDALE ST, COVINA CA 91723-3320",Single Family Residence,504718,1955,4,2,1380,7550,CURRENT,34.0771202054,-117.900165602
8454-002-004,"533 W GREENDALE ST, COVINA CA 91723-3320",Single Family Residence,276846,1959,3,2,1753,7453,CURRENT,34.0771232348,-117.899920578
8454-002-005,"525 W GREENDALE ST, COVINA CA 91723-3320",Single Family Residence,597256,1959,4,2,1659,9058,CURRENT,34.0771064383,-117.899636737
8454-002-006,"554 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,464060,1955,3,2,1571,8357,CURRENT,34.0774092403,-117.900432839
8454-002-007,"544 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,569004,1955,4,2,1705,7739,CURRENT,34.0774089961,-117.90018479
8454-002-008,"534 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,625743,1955,3,2,1353,7958,DELINQUENT,34.0774065222,-117.899944994
8454-002-009,"524 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,141193,1955,4,2,1998,8108,CURRENT,34.0774050302,-117.899699153
8454-002-010,"514 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,111520,1955,4,2,1673,7919,CURRENT,34.0773995201,-117.899452486
8454-002-011,"502 W THELBORN ST, COVINA CA 91723-3337",Single Family Residence,835417,1955,4,2,1526,8774,CURRENT,34.0773994763,-117.899179464
8454-003-001,"729 S HOLLENBECK AVE, COVINA CA 91723-3325",Single Family Residence,473047,1954,4,2,1880,11476,CURRENT,34.0766869312,-117.899190237
8454-003-002,"516 W GREENDALE ST, COVINA CA 91723-3319",Single Family Residence,807246,1955,4,2,1380,9569,CURRENT,34.0766979419,-117.899495606
8454-003-003,"528 W GREENDALE ST, COVINA CA 91723-3319",Single Family Residence,905856,1955,4,2,1902,8071,CURRENT,34.0766667227,-117.899751884
8454-003-004,"538 W GREENDALE ST, COVINA CA 91723-3319",Single Family Residence,620534,1955,4,2,1380,7854,CURRENT,34.0766992258,-117.899991343
8454-003-005,"546 W GREENDALE ST, COVINA CA 91723-3319",Single Family Residence,346662,1955,4,2,1705,7709,CURRENT,34.0767012328,-117.900210753
8454-003-006,"554 W GREENDALE ST, COVINA CA 91723-3319",Single Family Residence,203078,1955,5,2,2110,7842,CURRENT,34.0767019143,-117.900430979
8454-003-007,"555 W VERNESS ST, COVINA CA 91723-3340",Single Family Residence,394770,1954,3,2,1723,7611,CURRENT,34.0764079112,-117.900413778
8454-003-008,"545 W VERNESS ST, COVINA CA 91723-3340",Single Family Residence,95036,1954,4,2,1786,7389,CURRENT,34.0764045081,-117.900163024
