ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8480-012-026,"525 S PROSPERO DR, WEST COVINA CA 91791-2931",Single Family Residence,177140,1974,4,2,2166,15326,CURRENT,34.064848487,-117.878884157
8480-012-027,"517 S PROSPERO DR, WEST COVINA CA 91791-2931",Single Family Residence,208202,1974,4,2,2904,14072,CURRENT,34.0651482668,-117.878858303
8480-012-028,"509 S PROSPERO DR, WEST COVINA CA 91791-2931",Single Family Residence,630136,1974,4,3,2528,14219,CURRENT,34.0654346187,-117.878860388
8480-012-029,"501 S PROSPERO DR, WEST COVINA CA 91791-2931",Single Family Residence,986493,1974,5,3,3624,15061,CURRENT,34.0657656826,-117.878856481
8480-012-030,"3104 E SUNSET HILL DR, WEST COVINA CA 91791-2241",Single Family Residence,1196168,1974,4,3,2681,14293,CURRENT,34.0661534446,-117.878932449
8480-012-031,"3110 E SUNSET HILL DR, WEST COVINA CA 91791-2241",Single Family Residence,902539,1974,4,2,2166,14503,CURRENT,34.0661509758,-117.87866112
8480-012-032,"3116 E SUNSET HILL DR, WEST COVINA CA 91791-2241",Single Family Residence,1244793,1974,4,2,1985,14523,CURRENT,34.0661813005,-117.878366074
8480-012-033,"3122 E SUNSET HILL DR, WEST COVINA CA 91791-2241",Single Family Residence,963735,1974,4,2,2112,14322,CURRENT,34.066178735,-117.878053046
8480-012-034,"500 S PROSPERO DR, WEST COVINA CA 91791-2930",Single Family Residence,990713,1974,4,2,2166,16190,CURRENT,34.0658558952,-117.878226502
8480-012-036,"3137 E CORTEZ ST, WEST COVINA CA 91791-2915",Single Family Residence,236408,1947,2,2,1941,25461,CURRENT,34.0653564721,-117.877705954
8480-012-037,"3149 E CORTEZ ST, WEST COVINA CA 91791-2915",Single Family Residence,554352,1948,4,4,3210,41700,CURRENT,34.0653416607,-117.877148775
8480-012-038,"3203 E CORTEZ ST, WEST COVINA CA 91791-3050",Single Family Residence,1184810,1961,3,3,2300,23697,CURRENT,34.0652572262,-117.876677383
8480-012-039,"3156 E SUNSET HILL DR, WEST COVINA CA 91791-2243",Single Family Residence,663396,1963,4,3,3337,15704,CURRENT,34.066378897,-117.876673505
8480-012-040,"3150 E SUNSET HILL DR, WEST COVINA CA 91791-2243",Single Family Residence,998097,1961,4,3,2667,13303,CURRENT,34.0662748926,-117.87699565
8480-012-041,"420 S MANNINGTON PL, WEST COVINA CA 91791-2219",Single Family Residence,566649,1961,6,3,3506,15669,CURRENT,34.066005067,-117.87681963
8480-012-042,"428 S MANNINGTON PL, WEST COVINA CA 91791-2219",Single Family Residence,1132602,1961,4,3,2637,17352,CURRENT,34.0657446934,-117.876852002
8480-012-043,"429 S MANNINGTON PL, WEST COVINA CA 91791-2254",Single Family Residence,1359002,1961,4,4,3914,17567,CURRENT,34.06575123,-117.877585319
8480-012-044,"421 S MANNINGTON PL, WEST COVINA CA 91791-2254",Single Family Residence,921717,1961,4,3,3143,14890,CURRENT,34.0660086928,-117.87762762
8480-012-045,"415 S MANNINGTON PL, WEST COVINA CA 91791-2254",Single Family Residence,321103,1960,4,3,3115,14590,CURRENT,34.0662551323,-117.87763506
8480-012-046,"3131 E CORTEZ ST, WEST COVINA CA 91791-2915",Single Family Residence,2050000,1954,4,3,3993,46662,CURRENT,34.0653476955,-117.878191349
