ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8467-019-009,"1418 S SUNKIST AVE, WEST COVINA CA 91790-3314",Single Family Residence,265529,1956,3,2,1221,8737,CURRENT,34.0631840998,-117.955859992
8467-019-010,"1412 S SUNKIST AVE, WEST COVINA CA 91790-3314",Single Family Residence,316588,1956,3,2,1269,8719,CURRENT,34.0633482121,-117.955685459
8467-019-011,"1406 S SUNKIST AVE, WEST COVINA CA 91790-3314",Single Family Residence,415263,1956,4,4,2075,8721,CURRENT,34.0635125202,-117.955511779
8467-019-012,"1344 S SUNKIST AVE, WEST COVINA CA 91790-3313",Single Family Residence,323944,1956,3,2,1653,8819,CURRENT,34.0636774115,-117.955336782
8467-019-013,"1920 W DURNESS ST, WEST COVINA CA 91790-3303",Single Family Residence,394768,1956,3,2,1409,8379,CURRENT,34.0638387899,-117.955164846
8467-019-014,"1912 W DURNESS ST, WEST COVINA CA 91790-3303",Single Family Residence,676175,1956,3,2,2295,8664,CURRENT,34.0636337993,-117.954970785
8467-019-015,"1906 W DURNESS ST, WEST COVINA CA 91790-3303",Single Family Residence,664100,1956,4,3,1955,8675,CURRENT,34.0634925644,-117.954778032
8467-020-001,"1921 W FOSTER AVE, WEST COVINA CA 91790-3204",Single Family Residence,431437,1957,4,3,2301,9683,CURRENT,34.0623094444,-117.956808526
8467-020-002,"1915 W FOSTER AVE, WEST COVINA CA 91790-3204",Single Family Residence,216511,1957,3,2,1127,9754,CURRENT,34.0621566158,-117.956604157
8467-020-003,"1907 W FOSTER AVE, WEST COVINA CA 91790-3204",Single Family Residence,209062,1957,3,2,1418,9528,CURRENT,34.0620067713,-117.956398638
8467-020-004,"1901 W FOSTER AVE, WEST COVINA CA 91790-3204",Single Family Residence,66492,1957,3,2,1127,9503,CURRENT,34.0618576781,-117.956196294
8467-020-005,"1831 W FOSTER AVE, WEST COVINA CA 91790-3202",Single Family Residence,63704,1957,3,2,1200,9593,DEFAULTED,34.061708534,-117.955992053
8467-020-006,"1823 W FOSTER AVE, WEST COVINA CA 91790-3202",Single Family Residence,431358,1957,3,3,1715,8956,CURRENT,34.0615623614,-117.9557942
8467-020-007,"1817 W FOSTER AVE, WEST COVINA CA 91790-3202",Single Family Residence,75153,1957,3,2,1137,9499,CURRENT,34.0614171297,-117.955596722
8467-020-008,"1811 W FOSTER AVE, WEST COVINA CA 91790-3202",Single Family Residence,309675,1957,3,2,1137,9295,CURRENT,34.0612694748,-117.955395595
8467-020-009,"1801 W FOSTER AVE, WEST COVINA CA 91790-3202",Single Family Residence,608731,1957,3,2,1557,9961,CURRENT,34.0611066165,-117.955197637
8467-020-010,",",Vacant Land,759,,,,,1346,CURRENT,34.0611187676,-117.955013983
8467-020-011,"1443 S ORANGE AVE, WEST COVINA CA 91790-3306",Single Family Residence,387235,1956,4,2,2152,9100,DELINQUENT,34.061326743,-117.95490827
8467-020-012,"1810 W YARNELL ST, WEST COVINA CA 91790-3316",Single Family Residence,970000,1956,4,3,1870,9259,CURRENT,34.0614769745,-117.955113073
8467-020-013,"1816 W YARNELL ST, WEST COVINA CA 91790-3316",Single Family Residence,925000,1956,3,2,1744,8945,CURRENT,34.0616262794,-117.955316253
8467-020-014,"1822 W YARNELL ST, WEST COVINA CA 91790-3316",Single Family Residence,459712,1956,3,2,1245,9277,CURRENT,34.0617757833,-117.955519853
8467-020-015,"1830 W YARNELL ST, WEST COVINA CA 91790-3316",Single Family Residence,750961,1956,3,2,1492,9355,CURRENT,34.0619289244,-117.95572839
8467-020-016,"1900 W YARNELL ST, WEST COVINA CA 91790-3319",Single Family Residence,453025,1956,3,2,1269,9224,CURRENT,34.0620821595,-117.955936646
8467-020-017,"1906 W YARNELL ST, WEST COVINA CA 91790-3319",Single Family Residence,71702,1956,3,2,1815,9282,CURRENT,34.0622350988,-117.956144518
8467-020-018,"1914 W YARNELL ST, WEST COVINA CA 91790-3319",Single Family Residence,80684,1956,3,2,1771,9246,CURRENT,34.0623878063,-117.956353728
8467-020-019,"1442 S SUNKIST AVE, WEST COVINA CA 91790-3214",Single Family Residence,281733,1956,3,2,1367,9080,CURRENT,34.0625396642,-117.956560762
