ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8486-029-097,"1714 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,598229,1976,3,3,1652,45588,CURRENT,34.059711135,-117.90997482
8486-029-098,"1716 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,613835,1976,3,3,1415,45588,CURRENT,34.059711135,-117.90997482
8486-029-099,"1718 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,385102,1976,3,3,1415,45588,CURRENT,34.059711135,-117.90997482
8486-029-100,"1722 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,136609,1976,3,2,1216,45588,CURRENT,34.059711135,-117.90997482
8486-029-101,"1712 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,141510,1976,3,2,1216,45588,CURRENT,34.059711135,-117.90997482
8486-029-102,"1710 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,641337,1976,3,3,1415,45588,CURRENT,34.059711135,-117.90997482
8486-029-103,"1708 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,384074,1976,3,3,1415,45588,CURRENT,34.059711135,-117.90997482
8486-029-104,"1706 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,393858,1976,3,3,1415,45588,CURRENT,34.059711135,-117.90997482
8486-029-105,"1704 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,594274,1976,3,3,1415,45588,DELINQUENT,34.059711135,-117.90997482
8486-029-106,"1702 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,429410,1976,3,2,1216,45588,CURRENT,34.059711135,-117.90997482
8486-029-107,"1700 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3104",Condominium,446818,1976,3,3,1652,45588,CURRENT,34.059711135,-117.90997482
8486-029-108,"1698 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3102",Condominium,592390,1976,3,2,1216,45588,CURRENT,34.059711135,-117.90997482
8486-029-109,"1705 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3105",Condominium,288563,1976,2,2,1165,14913,CURRENT,34.0594171162,-117.910335949
8486-029-110,"1703 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3105",Condominium,160193,1976,2,2,1165,14913,CURRENT,34.0594171162,-117.910335949
8486-029-111,"1701 ASPEN VILLAGE WAY, WEST COVINA CA 91791-3105",Condominium,206242,1976,3,2,1216,14913,CURRENT,34.0594171162,-117.910335949
8486-031-001,"1719 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,996472,1989,4,3,2437,5539,CURRENT,34.0647219055,-117.909150732
8486-031-002,"1725 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,519840,1989,4,3,2790,4608,CURRENT,34.0647929725,-117.908987083
8486-031-003,"1729 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,745785,1989,4,3,2437,4181,CURRENT,34.0648549148,-117.908818926
8486-031-004,"1731 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,600662,1989,4,3,2803,4343,CURRENT,34.064902941,-117.90864446
8486-031-005,"1733 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,419727,1989,3,3,2473,5637,CURRENT,34.0649498654,-117.908460118
8486-031-006,"1737 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,803856,1989,3,3,2473,7912,CURRENT,34.0650652778,-117.908186857
8486-031-007,"1739 E CORTEZ ST, WEST COVINA CA 91791-2657",Single Family Residence,1016636,1989,4,3,2426,4671,CURRENT,34.0649087315,-117.908163642
8486-031-008,"600 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,503951,1991,4,3,2463,4522,CURRENT,34.0645338984,-117.908133563
8486-031-009,"604 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,916480,1991,4,3,2437,4874,CURRENT,34.064384423,-117.908126561
8486-031-010,"608 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,672988,1991,4,3,2463,4869,CURRENT,34.0642332859,-117.90812949
8486-031-011,"612 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,566340,1991,4,3,2437,4650,CURRENT,34.0640822963,-117.908138958
8486-031-012,"616 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,521631,1991,4,3,2463,4646,DELINQUENT,34.0639312278,-117.908141794
8486-031-013,"620 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,612932,1989,4,3,2426,4870,CURRENT,34.0637800719,-117.908138085
8486-031-014,"626 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,1173000,1989,4,3,2790,6426,CURRENT,34.0636047419,-117.908141466
8486-031-015,"630 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,574644,1989,4,3,2473,7329,CURRENT,34.0633847286,-117.90814758
8486-031-016,"636 COLUMBUS ST, WEST COVINA CA 91791-2654",Single Family Residence,620676,1989,4,3,2437,5571,CURRENT,34.0631509986,-117.908138223
8486-031-017,"1742 CABRILLO, WEST COVINA CA 91791-2661",Single Family Residence,806716,1989,3,3,2463,3940,CURRENT,34.0630964071,-117.908303121
