ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8506-019-001,"502 KING ST, MONROVIA CA 91016-3221",Multi-Family Residence,54018,1948,1,1,508,8308,CURRENT,34.1417323655,-118.009848033
8506-019-002,"506 KING ST, MONROVIA CA 91016-3221",Single Family Residence,349106,1924,3,3,1505,5268,CURRENT,34.1417293119,-118.010036596
8506-019-003,"512 KING ST, MONROVIA CA 91016-3221",Single Family Residence,487516,1912,2,1,1606,10220,CURRENT,34.1417267315,-118.010251456
8506-019-004,"514 KING ST, MONROVIA CA 91016-3221",Multi-Family Residence,292000,1911,3,3,1664,7295,CURRENT,34.1417229976,-118.010494137
8506-019-005,"518 KING ST, MONROVIA CA 91016-3221",Multi-Family Residence,894744,1923,2,1,1024,7090,CURRENT,34.1417203216,-118.010693271
8506-019-006,"522 KING ST, MONROVIA CA 91016-3221",Single Family Residence,903827,1911,3,1,1400,7170,CURRENT,34.1417173518,-118.010890535
8506-019-007,"528 KING ST, MONROVIA CA 91016-3221",Multi-Family Residence,276632,1953,4,2,1608,5935,CURRENT,34.1417145909,-118.011071697
8506-019-008,"530 KING ST, MONROVIA CA 91016-3221",Single Family Residence,546386,1911,2,1,1292,7105,CURRENT,34.1417122265,-118.01125184
8506-019-009,"531 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,325493,1931,3,2,1552,6570,CURRENT,34.1413842593,-118.011238598
8506-019-010,"527 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,205529,1924,2,1,1152,6538,CURRENT,34.1413868281,-118.011056823
8506-019-011,"523 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,718437,1911,3,2,1022,6549,CURRENT,34.1413897711,-118.01087527
8506-019-012,"519 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,984813,1949,2,1,1203,7039,CURRENT,34.1413927865,-118.010686683
8506-019-013,"515 W MAPLE AVE, MONROVIA CA 91016-3224",Multi-Family Residence,688695,1954,4,2,1391,6708,CURRENT,34.1413955133,-118.010495798
8506-019-014,"511 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,32179,1911,2,1,1363,8356,CURRENT,34.1413990589,-118.010286559
8506-019-015,"505 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,448399,1926,3,2,1511,7698,CURRENT,34.1414020986,-118.010063449
8506-019-016,"501 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,591893,1946,3,2,1461,8272,CURRENT,34.1414058471,-118.009841404
8506-019-017,"926 HIGHWAY ESPLANADE, MONROVIA CA 91016-3262",Multi-Family Residence,685079,1973,3,2,1420,10195,CURRENT,34.1417085563,-118.011490613
8506-019-018,"543 W MAPLE AVE, MONROVIA CA 91016-3224",Single Family Residence,735523,1921,2,2,1420,10658,CURRENT,34.1413803744,-118.011477394
8506-021-026,"507 W HUNTINGTON DR, MONROVIA CA 91016-3203",Commercial,0,,,,,,CURRENT,,
