ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8490-006-003,"1332 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,501567,1948,4,3,2350,11697,CURRENT,34.052546535,-117.917556413
8490-006-004,"1328 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,800798,1948,3,2,1515,11696,CURRENT,34.0525481418,-117.917784622
8490-006-005,"1324 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,452243,1948,4,2,1614,11709,CURRENT,34.0525497672,-117.918012947
8490-006-006,"1316 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,472228,1948,2,1,1167,11700,CURRENT,34.0525514058,-117.918241283
8490-006-007,"1312 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,76451,1948,2,2,1485,11698,CURRENT,34.0525531057,-117.918469428
8490-006-008,"1308 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,835615,1948,4,3,1709,11703,CURRENT,34.0525546747,-117.918697592
8490-006-009,"1300 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,331753,1947,2,2,1481,11716,CURRENT,34.0525562914,-117.918925915
8490-006-010,"1248 E MICHELLE ST, WEST COVINA CA 91790-5333",Single Family Residence,424720,1948,5,3,2497,11703,CURRENT,34.0525578597,-117.919154239
8490-006-011,"1240 E MICHELLE ST, WEST COVINA CA 91790-5333",Single Family Residence,897250,1947,3,2,1819,11702,CURRENT,34.052559551,-117.919382409
8490-006-012,"1236 E MICHELLE ST, WEST COVINA CA 91790-5333",Single Family Residence,329847,1947,4,2,1578,11711,CURRENT,34.0525611921,-117.919610567
8490-006-013,"1230 E MICHELLE ST, WEST COVINA CA 91790-5333",Single Family Residence,605636,1954,5,3,2486,11710,CURRENT,34.0525627675,-117.919838774
8490-006-014,"1228 E MICHELLE ST, WEST COVINA CA 91790-5333",Single Family Residence,457369,1956,2,3,1855,10185,CURRENT,34.0527068857,-117.92020662
8490-006-015,"1238 S PRIMEAUX AVE, WEST COVINA CA 91790-5342",Single Family Residence,203015,1962,3,3,2210,10488,CURRENT,34.05252438,-117.920209699
8490-006-016,"1244 S PRIMEAUX AVE, WEST COVINA CA 91790-5342",Single Family Residence,425789,1952,3,1,1280,10482,CURRENT,34.0523391067,-117.920211663
8490-006-017,"1248 S PRIMEAUX AVE, WEST COVINA CA 91790-5342",Single Family Residence,915552,1949,2,2,1338,10468,CURRENT,34.0521537663,-117.920213426
8490-006-018,"1254 S PRIMEAUX AVE, WEST COVINA CA 91790-5342",Single Family Residence,760066,1951,5,3,2240,10717,CURRENT,34.0519659072,-117.920213599
8490-006-019,"1233 E MCWOOD ST, WEST COVINA CA 91790-5319",Single Family Residence,603693,1953,4,3,2962,11691,CURRENT,34.0520978656,-117.919844247
8490-006-020,"1237 E MCWOOD ST, WEST COVINA CA 91790-5319",Single Family Residence,461069,1952,3,2,2151,11690,CURRENT,34.0520962661,-117.919615875
8490-006-021,"1241 E MCWOOD ST, WEST COVINA CA 91790-5319",Single Family Residence,452228,1948,3,2,1792,11677,CURRENT,34.0520946988,-117.919387634
8490-006-022,"1249 E MCWOOD ST, WEST COVINA CA 91790-5319",Single Family Residence,125673,1948,3,2,1694,11690,CURRENT,34.0520930761,-117.919159393
8490-006-023,"1301 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,582231,1950,5,2,1744,11694,CURRENT,34.0520915078,-117.918930987
8490-006-024,"1307 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,1019591,1951,3,2,1608,11690,CURRENT,34.052089891,-117.918702581
8490-006-025,"1313 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,626117,1948,3,3,1971,11678,CURRENT,34.0520883151,-117.91847434
8490-006-026,"1317 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,864352,1952,3,2,1448,11690,CURRENT,34.0520866839,-117.918246101
8490-006-027,"1325 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,288399,1953,4,2,2134,11694,CURRENT,34.052085119,-117.9180177
8490-006-028,"1329 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,276332,1950,3,2,1432,11691,CURRENT,34.0520834902,-117.917789298
8490-006-029,"1333 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,286951,1952,3,1,1749,11690,CURRENT,34.0520818902,-117.917560923
8490-006-030,"1341 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,703370,1976,3,2,1546,11958,CURRENT,34.0520807551,-117.917329921
8490-006-031,"1345 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,0,,,,,,CURRENT,,
8490-006-032,"1344 E MICHELLE ST, WEST COVINA CA 91790-5335",Single Family Residence,1077120,1960,4,3,1958,11253,CURRENT,34.052568345,-117.917080569
8490-006-033,",",Vacant Land,0,,,,,,CURRENT,,
8490-006-034,"1345 E MCWOOD ST, WEST COVINA CA 91790-5321",Single Family Residence,576125,1979,4,2,2121,14291,CURRENT,34.052108423,-117.917087464
