ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8504-017-008,"169 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,385384,1948,2,2,2068,8986,CURRENT,34.153718923,-118.012904593
8504-017-009,"163 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,475961,1948,6,4,3732,8977,CURRENT,34.1535432606,-118.012901291
8504-017-010,"159 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,1234728,1948,3,3,1883,8999,CURRENT,34.1533675468,-118.012897726
8504-017-011,"153 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,157934,1949,3,3,2230,8996,CURRENT,34.1531916904,-118.012894267
8504-017-012,"152 EL NIDO AVE, MONROVIA CA 91016-1514",Multi-Family Residence,69955,1896,4,3,2685,7058,CURRENT,34.1531273672,-118.013358931
8504-017-013,"156 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,1520077,1942,4,4,2892,7066,CURRENT,34.1532646763,-118.013361579
8504-017-014,"160 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,308867,1924,3,2,1555,7065,CURRENT,34.153402078,-118.013364247
8504-017-015,"164 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,817254,1978,3,2,1852,7065,CURRENT,34.1535394918,-118.013366882
8504-017-016,"168 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,802945,1939,3,3,1499,7067,CURRENT,34.1536768919,-118.013369453
8504-017-017,"172 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,894640,1937,2,1,1298,7069,CURRENT,34.1538142851,-118.013372039
8504-017-018,"176 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,875409,1935,2,1,1394,7071,CURRENT,34.1539516835,-118.0133746
8504-017-019,"180 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,315605,1947,2,2,1226,7072,CURRENT,34.1540890921,-118.013377198
8504-017-020,"206 EL NIDO AVE, MONROVIA CA 91016-1948",Single Family Residence,1062033,1947,4,2,1799,7074,CURRENT,34.1542264922,-118.013379783
8504-017-021,"210 EL NIDO AVE, MONROVIA CA 91016-1948",Single Family Residence,807797,1939,3,2,1307,7073,CURRENT,34.1543638819,-118.013382477
8504-017-022,"634 W HILLCREST BLVD, MONROVIA CA 91016-1560",Single Family Residence,801231,1934,3,2,2105,9636,CURRENT,34.1546190048,-118.013503431
8504-017-023,"630 W HILLCREST BLVD, MONROVIA CA 91016-1560",Single Family Residence,1134990,1946,3,2,2323,11456,CURRENT,34.1546571747,-118.0132677
8504-017-024,",",Vacant Land,1207,,,,,1258,CURRENT,34.1530396582,-118.013440836
8504-021-001,"816 W HILLCREST BLVD, MONROVIA CA 91016-1531",Single Family Residence,887592,1925,2,1,1072,6877,CURRENT,34.1546445507,-118.016232046
8504-021-002,"221 N SUNSET PL, MONROVIA CA 91016-1909",Single Family Residence,102580,1908,3,2,2005,15215,CURRENT,34.1546505624,-118.015798741
8504-021-003,"147 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,609180,1939,3,2,1331,9616,CURRENT,34.1530258785,-118.015685888
8504-021-004,"151 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,479000,1931,3,3,1859,9622,CURRENT,34.1532271595,-118.015689753
8504-021-005,"159 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,617072,1930,3,2,1771,9599,CURRENT,34.1534281639,-118.015693776
8504-021-006,"163 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,89448,1927,3,2,1768,9620,CURRENT,34.1536292079,-118.01569778
8504-021-007,"171 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,1656902,1937,4,3,2947,8563,CURRENT,34.1538194201,-118.015701456
8504-021-008,"175 N SUNSET PL, MONROVIA CA 91016-1907",Single Family Residence,295351,1937,4,3,3564,8935,CURRENT,34.154002414,-118.015705085
8504-021-011,"209 N SUNSET PL, MONROVIA CA 91016-1909",Single Family Residence,457417,1926,3,3,2002,9674,CURRENT,34.1544346253,-118.015713551
8504-021-012,"210 MCKINLEY PL, MONROVIA CA 91016-1906",Single Family Residence,484500,1938,3,2,1571,9650,CURRENT,34.1544290364,-118.016147262
8504-021-013,"206 MCKINLEY PL, MONROVIA CA 91016-1906",Single Family Residence,1155675,1927,5,4,3519,9599,CURRENT,34.1542271406,-118.016143269
8504-021-014,"176 MCKINLEY PL, MONROVIA CA 91016-1904",Single Family Residence,1214483,1926,3,2,2154,9576,CURRENT,34.1540261018,-118.016139291
8504-021-015,"172 MCKINLEY PL, MONROVIA CA 91016-1904",Single Family Residence,697802,1938,3,2,1451,9605,CURRENT,34.1538250751,-118.016135443
