ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8493-041-052,"2045 E AROMA DR, WEST COVINA CA 91791-4104",Condominium,525300,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-053,"2043 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4104",Condominium,394152,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-054,"2043 E AROMA DR, WEST COVINA CA 91791-4104",Condominium,144201,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-055,"2041 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4104",Condominium,433931,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-056,"2041 E AROMA DR, WEST COVINA CA 91791-4104",Condominium,113149,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-057,"2101 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,204976,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-058,"2101 E AROMA DR, APT 000A, WEST COVINA CA 91791-4099",Condominium,184412,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-059,"2103 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,197369,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-060,"2103 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,143322,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-061,"2105 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,444943,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-062,"2105 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,352574,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-063,"2107 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,343842,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-064,"2107 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,189837,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-065,"2109 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,470854,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-066,"2111 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,289784,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-067,"2111 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,58958,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-068,"2113 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,308657,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-069,"2113 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,517140,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-070,"2115 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,192163,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-071,"2115 E AROMA DR, NO A, WEST COVINA CA 91791-4099",Condominium,243411,1973,3,2,1231,478307,CURRENT,34.047326651,-117.902229641
8493-041-072,"2117 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,540000,1973,3,2,1231,478307,DELINQUENT,34.047326651,-117.902229641
8493-041-073,"2117 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,340089,1973,2,2,1040,478307,CURRENT,34.047326651,-117.902229641
8493-041-074,"2119 E AROMA DR, WEST COVINA CA 91791-4099",Condominium,135894,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
8493-041-075,"2143 E AROMA DR, UNIT   A, WEST COVINA CA 91791-4099",Condominium,349152,1973,2,1,968,478307,CURRENT,34.047326651,-117.902229641
