ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8490-012-016,"1008 S PIMA AVE, WEST COVINA CA 91790-4332",Single Family Residence,271036,1950,3,2,1626,8408,CURRENT,34.0572092075,-117.920157271
8490-012-017,"1206 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,810000,1963,2,2,1175,8445,CURRENT,34.0573983912,-117.920160268
8490-012-018,"1212 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,813041,1950,3,2,1826,12307,CURRENT,34.0572069728,-117.919858656
8490-012-019,"1218 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,373676,1952,3,2,1864,12297,CURRENT,34.0572051083,-117.919660505
8490-012-020,"1222 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,560102,1953,3,2,2187,12304,CURRENT,34.0572031936,-117.919462329
8490-012-021,"1228 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,338975,1950,4,3,2397,12301,CURRENT,34.0572015276,-117.919264078
8490-012-022,"1232 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,502207,1950,3,2,1708,12300,CURRENT,34.0571994886,-117.919065824
8490-012-023,"1236 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,389887,1951,3,2,1787,12296,CURRENT,34.0571976708,-117.918867578
8490-012-024,"1240 E VINE AVE, WEST COVINA CA 91790-4357",Single Family Residence,787759,1951,3,2,1853,12296,CURRENT,34.057195899,-117.918669309
8490-012-025,"1302 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,666988,1950,3,3,1499,12296,CURRENT,34.0571938659,-117.918471073
8490-012-026,"1308 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,85497,1951,2,2,1228,12282,DELINQUENT,34.0571920987,-117.918272897
8490-012-027,"1312 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,387763,1950,2,2,1643,12289,CURRENT,34.0571901766,-117.918074734
8490-012-028,"1316 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,668219,1950,3,3,1638,12286,CURRENT,34.0571884791,-117.91787648
8490-012-029,"1320 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,795905,1950,4,2,1750,12726,CURRENT,34.0571891488,-117.917674616
8490-012-030,"1328 E VINE AVE, WEST COVINA CA 91790-4359",Single Family Residence,284992,1950,3,2,1800,14312,CURRENT,34.0572623365,-117.917408209
8490-012-031,"1005 S LARK ELLEN AVE, WEST COVINA CA 91791-3502",Single Family Residence,780113,1951,4,2,2730,15551,CURRENT,34.05725904,-117.917073743
8490-012-032,"1015 S LARK ELLEN AVE, WEST COVINA CA 91791-3502",Single Family Residence,562670,1956,3,2,1630,15279,CURRENT,34.056956373,-117.917241033
8490-012-033,"1021 S LARK ELLEN AVE, WEST COVINA CA 91791-3502",Single Family Residence,1224000,1955,3,3,2356,15413,CURRENT,34.0567513392,-117.91724547
8490-012-040,"1301 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,765125,1948,3,3,1896,20621,CURRENT,34.056633423,-117.918875248
8490-012-047,"1317 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,706453,1958,4,3,2104,12365,CURRENT,34.0566280449,-117.918280367
8490-012-048,"1325 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,238759,1959,3,2,1268,12364,CURRENT,34.0566244922,-117.917883781
8490-012-049,"1321 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,509854,1958,4,3,2588,12358,CURRENT,34.0566263563,-117.918082075
8490-012-050,"1309 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,75198,1952,2,2,1319,20609,CURRENT,34.0566303978,-117.918544783
8490-012-051,"1247 E PORTNER ST, WEST COVINA CA 91790-4335",Single Family Residence,233951,1951,3,2,1666,16507,CURRENT,34.0566360218,-117.919172748
8490-012-052,"1241 E PORTNER ST, WEST COVINA CA 91790-4335",Single Family Residence,73939,1953,3,2,1343,16496,CURRENT,34.0566385255,-117.919437193
8490-012-053,"1235 E PORTNER ST, WEST COVINA CA 91790-4335",Single Family Residence,1277611,1948,3,2,1995,24751,CURRENT,34.056641332,-117.919767673
8490-012-054,"1329 E PORTNER ST, WEST COVINA CA 91790-4337",Single Family Residence,279064,1959,3,2,1472,12360,CURRENT,34.0566228098,-117.917685447
