ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8467-042-001,"1563 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,482728,1992,4,3,2498,4478,CURRENT,34.059119121,-117.952519532
8467-042-002,"1569 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,431502,1992,3,3,2002,4480,CURRENT,34.0590061934,-117.952639913
8467-042-003,"1573 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,769462,1992,3,3,2301,4464,CURRENT,34.0588932159,-117.952760514
8467-042-004,"1577 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,491572,1992,3,3,2498,4453,CURRENT,34.0587802744,-117.952881169
8467-042-005,"1587 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,445524,1992,3,3,2003,4441,CURRENT,34.0586673379,-117.953001836
8467-042-006,"1591 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,484500,1992,4,3,2492,4431,CURRENT,34.0585543017,-117.953122344
8467-042-007,"1595 ATOLL, WEST COVINA CA 91790-3382",Single Family Residence,383752,1992,3,3,2301,4419,CURRENT,34.0584425919,-117.953244841
8467-042-008,"1596 RAINFOREST, WEST COVINA CA 91790-5704",Single Family Residence,654005,1992,4,3,2003,4297,CURRENT,34.0581405016,-117.95291584
8467-042-009,"1590 RAINFOREST, WEST COVINA CA 91790-5704",Single Family Residence,691218,1992,4,3,2498,4398,CURRENT,34.0580399929,-117.952782648
8467-042-010,"1586 RAINFOREST, WEST COVINA CA 91790-5704",Single Family Residence,477314,1992,3,3,2301,4396,CURRENT,34.0579399311,-117.952646416
8467-042-011,"1578 RAINFOREST, WEST COVINA CA 91790-5704",Single Family Residence,905148,1992,4,3,2003,4398,CURRENT,34.0578399551,-117.952510209
8467-042-012,"1566 RAINFOREST, WEST COVINA CA 91790-5704",Single Family Residence,617337,1992,4,3,2498,4397,CURRENT,34.0577400888,-117.952373949
8467-042-013,"1579 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,379643,1993,4,3,1823,2990,CURRENT,34.0585088635,-117.951867848
8467-042-014,"1569 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,513155,1993,3,3,1801,3063,CURRENT,34.058443462,-117.95177998
8467-042-015,"1559 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,446581,1993,3,3,1428,3063,CURRENT,34.0583780547,-117.95169081
8467-042-016,"1551 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,379626,1993,3,3,1380,3062,CURRENT,34.0583126543,-117.951601635
8467-042-017,"1531 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,364905,1993,2,3,1531,3062,CURRENT,34.0582472572,-117.951512443
8467-042-018,"1525 OUTRIGGER, WEST COVINA CA 91790-3398",Single Family Residence,612932,1993,3,3,1801,3058,CURRENT,34.0581819459,-117.951423247
8467-042-019,"1515 OUTRIGGER, WEST COVINA CA 91790-3396",Single Family Residence,715440,1993,4,3,1800,3067,CURRENT,34.0581165449,-117.951333347
8467-042-020,"1538 OUTRIGGER, WEST COVINA CA 91790-3397",Single Family Residence,318219,1993,3,3,1380,2920,CURRENT,34.0580456841,-117.951799292
8467-042-021,"1558 OUTRIGGER, WEST COVINA CA 91790-3397",Single Family Residence,822434,1993,2,3,1531,2916,CURRENT,34.0581110553,-117.951888583
8467-042-022,"1568 OUTRIGGER, WEST COVINA CA 91790-3397",Single Family Residence,488708,1993,3,3,1801,2913,CURRENT,34.0581764726,-117.951977664
8467-042-023,"1576 OUTRIGGER, WEST COVINA CA 91790-3397",Single Family Residence,570161,1993,3,3,1531,2910,CURRENT,34.0582417852,-117.952066757
8467-042-024,"1579 REEF, WEST COVINA CA 91790-3390",Single Family Residence,283363,1993,2,3,1531,3031,CURRENT,34.0584028965,-117.952398636
8467-042-025,"1575 REEF, WEST COVINA CA 91790-3390",Single Family Residence,540735,1993,3,3,1380,3016,CURRENT,34.0584767467,-117.952319497
8467-042-026,"1571 REEF, WEST COVINA CA 91790-3390",Single Family Residence,315496,1993,3,3,1428,3028,CURRENT,34.0585505282,-117.952240373
8467-042-027,"1567 REEF, WEST COVINA CA 91790-3390",Single Family Residence,325883,1993,2,3,1531,3020,CURRENT,34.058624337,-117.952161216
8467-042-028,"1565 REEF, WEST COVINA CA 91790-3390",Single Family Residence,785292,1993,3,3,1380,3026,CURRENT,34.0586981751,-117.952082209
8467-042-029,"1561 REEF, WEST COVINA CA 91790-3390",Single Family Residence,376177,1993,3,3,1823,3020,CURRENT,34.0587719959,-117.952003093
8467-042-030,"1562 ATOLL, WEST COVINA CA 91790-3380",Single Family Residence,371298,1992,2,3,1531,3065,CURRENT,34.0589255435,-117.952212323
8467-042-031,"1566 ATOLL, WEST COVINA CA 91790-3380",Single Family Residence,750974,1992,3,3,1380,3057,CURRENT,34.0588516041,-117.952291398
8467-042-032,"1568 ATOLL, WEST COVINA CA 91790-3380",Single Family Residence,364227,1992,3,3,1823,3057,CURRENT,34.0587778999,-117.952370619
