ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8503-012-012,",",Vacant Land,0,,,,,,CURRENT,,
8503-012-013,"603 W HILLCREST BLVD, MONROVIA CA 91016-1526",Single Family Residence,762718,1952,2,2,1601,7944,CURRENT,34.1556027665,-118.012292514
8503-012-014,"615 W HILLCREST BLVD, MONROVIA CA 91016-1526",Single Family Residence,832751,1953,3,3,2141,8784,CURRENT,34.1555536673,-118.012525988
8503-012-015,"619 W HILLCREST BLVD, MONROVIA CA 91016-1526",Single Family Residence,399162,1926,3,2,1932,11640,CURRENT,34.1555070728,-118.012748602
8503-012-016,"625 W HILLCREST BLVD, MONROVIA CA 91016-1526",Single Family Residence,1328212,1941,3,2,1599,16065,CURRENT,34.1554547477,-118.012995738
8503-012-017,"629 W HILLCREST BLVD, MONROVIA CA 91016-1526",Single Family Residence,711041,1942,2,2,1914,19065,CURRENT,34.1553996485,-118.013258235
8503-012-018,"247 HIGHLAND PL, MONROVIA CA 91016-1558",Multi-Family Residence,1596181,1948,2,1,938,39442,CURRENT,34.1558815154,-118.012774732
8503-012-019,"249 HIGHLAND PL, MONROVIA CA 91016-1558",Single Family Residence,854106,1940,2,1,1340,20811,CURRENT,34.1561040806,-118.012777534
8503-012-020,"253 HIGHLAND PL, MONROVIA CA 91016-1558",Multi-Family Residence,85702,1940,2,1,986,22918,CURRENT,34.1562658577,-118.012779833
8503-012-021,"257 HIGHLAND PL, MONROVIA CA 91016-1558",Single Family Residence,1888266,1951,5,4,3908,22242,CURRENT,34.1564331478,-118.012782016
8503-012-022,"265 HIGHLAND PL, MONROVIA CA 91016-1558",Single Family Residence,1800271,1951,6,6,5184,29592,CURRENT,34.156625483,-118.012784442
8503-012-023,"303 HIGHLAND PL, MONROVIA CA 91016-1520",Single Family Residence,1504178,1949,4,4,3454,22162,CURRENT,34.1568178422,-118.012786934
8503-012-024,"307 HIGHLAND PL, MONROVIA CA 91016-1520",Single Family Residence,970330,1952,4,3,2181,23935,CURRENT,34.1569894722,-118.012788854
8503-012-025,",",Vacant Land,0,,,,,,CURRENT,,
8503-012-026,"315 HIGHLAND PL, MONROVIA CA 91016-1520",Single Family Residence,410172,1952,2,1,875,10554,CURRENT,34.1571515497,-118.012530539
8503-012-027,"337 HIGHLAND PL, MONROVIA CA 91016-1520",Multi-Family Residence,0,,,,,,CURRENT,,
8503-012-029,"260 EL NIDO AVE, MONROVIA CA 91016-1551",Single Family Residence,454434,1975,3,2,1374,8249,CURRENT,34.1565808938,-118.013631964
8503-012-030,"262 EL NIDO AVE, MONROVIA CA 91016-1551",Single Family Residence,99213,1921,3,3,3138,21269,CURRENT,34.1568541092,-118.01363311
8503-012-031,",",Vacant Land,0,,,,,,CURRENT,,
8503-012-032,",",Vacant Land,0,,,,,,CURRENT,,
8503-012-033,"337 HIGHLAND PL, MONROVIA CA 91016-1520",Single Family Residence,490180,1905,4,2,2562,20098,CURRENT,34.1573685428,-118.012473927
8503-012-034,",",Vacant Land,143903,,,,,20158,CURRENT,34.1576618119,-118.012580687
8503-012-035,"341 HIGHLAND PL, MONROVIA CA 91016-1520",Single Family Residence,479692,1938,3,4,1828,22305,CURRENT,34.1575359703,-118.013046197
8503-012-036,"312 EL NIDO AVE, MONROVIA CA 91016-1518",Single Family Residence,1351500,1941,3,2,1812,19975,CURRENT,34.1572703603,-118.01319623
8503-012-037,"260 EL NIDO AVE, MONROVIA CA 91016-1551",Vacant Land,0,,,,,,CURRENT,,
8503-012-038,",",Vacant Land,82875,,,,,21128,CURRENT,34.1573193092,-118.013850182
8503-012-039,",",Vacant Land,176868,,,,,18462,CURRENT,34.1573405249,-118.013558338
8503-017-001,"541 CLOVERLEAF WAY, MONROVIA CA 91016-1545",Single Family Residence,1346975,1969,4,3,2540,15357,CURRENT,34.15995527,-118.01054165
8503-017-002,"411 CLOVERLEAF WAY, MONROVIA CA 91016-1543",Single Family Residence,151630,1932,1,1,708,6772,CURRENT,34.1599628228,-118.010135562
8503-017-003,",",Vacant Land,0,,,,,4592,CURRENT,34.15962382446036,-118.01008507598505
