ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8485-018-012,"808 S LOLITA ST, WEST COVINA CA 91791-3235",Single Family Residence,1158199,1953,4,3,2153,8628,CURRENT,34.0606190072,-117.901522922
8485-018-013,"802 S LOLITA ST, WEST COVINA CA 91791-3235",Single Family Residence,520633,1955,2,2,1547,9065,CURRENT,34.0608075081,-117.901515649
8485-018-014,"2104 E CAMERON AVE, WEST COVINA CA 91791-3221",Single Family Residence,693065,1955,4,4,2345,9638,CURRENT,34.0607604388,-117.90115382
8485-018-015,"2110 E CAMERON AVE, WEST COVINA CA 91791-3221",Single Family Residence,217402,1955,3,3,2374,9573,CURRENT,34.0607579911,-117.900849543
8485-018-016,"2114 E CAMERON AVE, WEST COVINA CA 91791-3221",Single Family Residence,802944,1922,5,2,2136,12786,CURRENT,34.0606910327,-117.900559393
8485-018-017,"2122 E CAMERON AVE, WEST COVINA CA 91791-3221",Single Family Residence,268943,1937,2,1,912,7164,CURRENT,34.0606888584,-117.900342671
8485-019-001,"824 S LOLITA ST, WEST COVINA CA 91791-3244",Single Family Residence,537078,1954,3,2,1642,8997,CURRENT,34.0600777643,-117.901548476
8485-019-002,"828 S LOLITA ST, WEST COVINA CA 91791-3244",Single Family Residence,266387,1955,4,3,2716,9502,CURRENT,34.0598896088,-117.901551772
8485-019-003,"836 S LOLITA ST, WEST COVINA CA 91791-3244",Single Family Residence,885469,1955,2,2,1788,9519,CURRENT,34.0596963611,-117.901554969
8485-019-004,"840 S LOLITA ST, WEST COVINA CA 91791-3244",Single Family Residence,369181,1959,4,2,1686,9440,CURRENT,34.0595039539,-117.901556892
8485-019-005,"846 S LOLITA ST, WEST COVINA CA 91791-3244",Single Family Residence,336111,1953,2,2,1815,9221,CURRENT,34.0593147731,-117.901560137
8485-019-006,"825 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,638315,1956,3,2,1689,8818,CURRENT,34.0600730451,-117.901107345
8485-019-007,"829 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,406009,1955,2,2,1595,9521,CURRENT,34.0598859303,-117.901106279
8485-019-008,"837 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,445404,1955,3,2,1819,9402,CURRENT,34.0596929109,-117.901109422
8485-019-009,"841 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,411502,1955,3,2,1404,9516,CURRENT,34.0594996656,-117.901111347
8485-019-010,"847 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,283174,1956,3,2,1938,9056,CURRENT,34.0593097127,-117.90111547
8485-019-011,"851 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,995835,1958,3,3,1750,8948,CURRENT,34.0591024955,-117.901116565
8485-019-012,"853 S DEL CERRO DR, WEST COVINA CA 91791-3224",Single Family Residence,568987,1956,4,3,2383,10832,CURRENT,34.0588456531,-117.901081273
8485-020-001,"803 S LOLITA ST, WEST COVINA CA 91791-3236",Single Family Residence,615500,1955,2,2,1260,9219,CURRENT,34.060813597,-117.902163027
