ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8463-015-015,"1814 HALINOR AVE, BALDWIN PARK CA 91706-6016",Single Family Residence,208696,1958,3,2,2096,6057,CURRENT,34.0669936687,-117.96441283
8463-015-016,"1808 HALINOR AVE, BALDWIN PARK CA 91706-6016",Single Family Residence,477288,1958,3,2,1611,6655,CURRENT,34.0667652837,-117.964500922
8463-015-017,"1802 HALINOR AVE, BALDWIN PARK CA 91706-6016",Single Family Residence,726205,1958,3,2,1611,6204,DELINQUENT,34.0666681483,-117.964628978
8463-015-018,"1766 HALINOR AVE, BALDWIN PARK CA 91706-6014",Single Family Residence,487895,1958,3,2,1198,6060,CURRENT,34.0665604752,-117.964758898
8463-015-019,"1760 HALINOR AVE, BALDWIN PARK CA 91706-6014",Single Family Residence,449438,1958,3,2,1198,6269,CURRENT,34.0664353245,-117.964873382
8463-017-026,"1457 S WILLOW AVE, WEST COVINA CA 91790-5604",Single Family Residence,523394,1985,2,1,1012,22974,CURRENT,34.0646140723,-117.960252625
8463-020-001,"1535 S MAYLAND AVE, WEST COVINA CA 91790-5600",Single Family Residence,805974,1955,4,2,1504,7562,CURRENT,34.0654843801,-117.964772284
8463-020-002,"1530 S MAYLAND AVE, WEST COVINA CA 91790-5615",Single Family Residence,362534,1955,3,2,1080,8177,CURRENT,34.0654220678,-117.964498681
8463-020-003,"1525 S SIESTA AVE, WEST COVINA CA 91790-5619",Single Family Residence,195108,1955,3,2,1092,10761,CURRENT,34.0653156084,-117.963946863
8463-020-004,"1534 S MAYLAND AVE, WEST COVINA CA 91790-5615",Single Family Residence,387472,1955,3,2,1568,9883,CURRENT,34.0652524138,-117.964378706
8463-020-005,"1538 S MAYLAND AVE, WEST COVINA CA 91790-5615",Single Family Residence,246962,1955,3,2,1397,6303,CURRENT,34.0650583623,-117.96453323
8463-020-006,"1529 S SIESTA AVE, WEST COVINA CA 91790-5619",Single Family Residence,742844,1955,3,2,1440,6438,CURRENT,34.0651385075,-117.9640582
8463-020-007,"1533 S SIESTA AVE, WEST COVINA CA 91790-5619",Single Family Residence,207049,1955,4,2,1544,6205,CURRENT,34.065010266,-117.964195234
8463-020-008,"1537 S SIESTA AVE, WEST COVINA CA 91790-5619",Single Family Residence,131606,1955,3,2,1076,6276,CURRENT,34.0648833544,-117.964329114
8463-020-009,"1538 S SIESTA AVE, WEST COVINA CA 91790-5622",Single Family Residence,210843,1955,6,4,2805,6286,CURRENT,34.0646084791,-117.963954114
8463-020-010,"1534 S SIESTA AVE, WEST COVINA CA 91790-5622",Single Family Residence,428713,1955,3,2,1332,6216,CURRENT,34.0647353322,-117.963821148
8463-020-011,"1530 S SIESTA AVE, WEST COVINA CA 91790-5622",Single Family Residence,623801,1955,3,2,1075,6544,CURRENT,34.0648664971,-117.963686626
8463-020-012,"1526 S SIESTA AVE, WEST COVINA CA 91790-5622",Single Family Residence,549275,1955,3,2,1075,7120,CURRENT,34.0649973424,-117.963517885
8463-020-013,"1522 S SIESTA AVE, WEST COVINA CA 91790-5622",Single Family Residence,591665,1955,3,2,1092,9974,CURRENT,34.0651853432,-117.963355365
