ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8490-015-021,"1141 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,290704,1962,3,2,1666,9097,CURRENT,34.0545494973,-117.915869917
8490-015-022,"1135 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,837800,1962,3,2,1666,9097,CURRENT,34.0547559527,-117.915867357
8490-015-023,"1121 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,373403,1962,3,2,1651,9084,CURRENT,34.0549623822,-117.915864644
8490-015-024,"1113 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,484869,1962,3,2,1666,9229,CURRENT,34.0551729362,-117.915873115
8490-015-025,"1107 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,544487,1962,3,2,1666,10450,CURRENT,34.0554449845,-117.915919555
8490-015-028,"1104 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,85957,1962,3,2,1666,10312,CURRENT,34.055597652,-117.915388003
8490-015-029,"1106 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,828056,1962,4,2,1869,10549,CURRENT,34.0554385091,-117.915215875
8490-015-030,"1112 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,427889,1962,3,2,1666,9183,CURRENT,34.0551657954,-117.915269195
8490-015-031,"1120 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,203485,1962,3,3,1858,9015,CURRENT,34.0549556005,-117.91528296
8490-015-032,"1134 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,279560,1962,3,2,1666,9009,CURRENT,34.0547495197,-117.915285686
8490-015-033,"1140 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,769847,1962,3,3,2535,9009,CURRENT,34.0545433839,-117.915288498
8490-015-034,"1148 S WILSON DR, WEST COVINA CA 91791-3550",Single Family Residence,337001,1962,3,2,1978,9003,CURRENT,34.0543371726,-117.915291332
8490-015-035,"1429 E MERCED AVE, WEST COVINA CA 91791-3553",Single Family Residence,579307,1961,3,2,2409,9301,CURRENT,34.0541272448,-117.915291716
8490-015-036,"1105 S WILSON DR, WEST COVINA CA 91791-3551",Single Family Residence,364240,1962,3,2,1666,10368,CURRENT,34.055600421,-117.915744935
8490-021-020,"1816 N LARK ELLEN AVE, WEST COVINA CA 91791-3843",Single Family Residence,174762,1978,3,2,1200,8400,CURRENT,34.0507736612,-117.916471742
8490-021-021,"1818 N LARK ELLEN AVE, WEST COVINA CA 91791-3843",Single Family Residence,174355,1978,4,2,1496,8400,DELINQUENT,34.0509385314,-117.916469613
8490-021-022,"1822 N LARK ELLEN AVE, WEST COVINA CA 91791-3843",Single Family Residence,225417,1978,4,2,1496,8404,CURRENT,34.0511034324,-117.916467292
8490-021-023,"17141 E FRANCISQUITO AVE, WEST COVINA CA 91791-3830",Single Family Residence,609649,1958,5,4,2160,9167,CURRENT,34.0510647484,-117.913619508
8490-021-024,"17143 E FRANCISQUITO AVE, WEST COVINA CA 91791-3830",Single Family Residence,757701,1958,3,2,1460,8460,CURRENT,34.0508403954,-117.913602087
8490-021-025,"17145 E FRANCISQUITO AVE, WEST COVINA CA 91791-3830",Single Family Residence,546371,1958,3,2,1834,11790,CURRENT,34.0505312658,-117.913606415
