ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8489-009-006,"840 E MERCED AVE, WEST COVINA CA 91790-5223",Single Family Residence,427047,1956,3,2,1396,10624,CURRENT,34.0537251143,-117.928294399
8489-009-007,"841 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,522497,1956,4,2,1426,10568,CURRENT,34.0533570543,-117.928301235
8489-009-008,"833 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,881447,1956,3,3,2447,10567,CURRENT,34.0533590261,-117.92856236
8489-009-009,"825 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,344873,1956,5,3,2070,10558,CURRENT,34.0533610797,-117.928823397
8489-009-010,"819 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,894743,1956,4,3,1599,10554,CURRENT,34.0533630503,-117.92908439
8489-009-011,"813 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,358860,1956,4,2,1526,10562,CURRENT,34.0533651268,-117.92934542
8489-009-012,"805 E MICHELLE ST, WEST COVINA CA 91790-5229",Single Family Residence,382948,1956,4,3,2536,9634,CURRENT,34.0533679105,-117.92959503
8489-011-001,"1824 WALNUT AVE, LA PUENTE CA 91744-1261",Single Family Residence,370917,1949,3,2,2227,13599,CURRENT,34.0512563493,-117.933857113
8489-011-002,"1818 WALNUT AVE, LA PUENTE CA 91744-1261",Single Family Residence,665033,1946,3,2,1122,14084,CURRENT,34.0510539054,-117.9338595
8489-011-005,"16023 FRANCISQUITO AVE, VALINDA CA 91744-1233",Single Family Residence,339123,1947,3,1,1745,29688,CURRENT,34.0509436756,-117.933385791
8489-011-006,"16031 FRANCISQUITO AVE, LA PUENTE CA 91744-1233",Single Family Residence,493055,1951,3,2,1540,29700,CURRENT,34.0509404755,-117.933055631
8489-011-007,"16045 FRANCISQUITO AVE, LA PUENTE CA 91744-1233",Single Family Residence,276850,1954,3,3,2488,29714,CURRENT,34.0509372831,-117.932725489
8489-011-009,"16067 FRANCISQUITO AVE, VALINDA CA 91744-1233",Single Family Residence,631429,1946,3,2,1826,29756,CURRENT,34.0509308854,-117.932065262
8489-011-010,"16071 FRANCISQUITO AVE, LA PUENTE CA 91744-1233",Single Family Residence,1024040,1947,3,3,3038,29759,CURRENT,34.0509276509,-117.931735215
8489-011-011,"16103 FRANCISQUITO AVE, LA PUENTE CA 91744-1234",Single Family Residence,530175,1952,4,2,2225,32775,CURRENT,34.0509242824,-117.931388665
8489-011-012,"16119 FRANCISQUITO AVE, LA PUENTE CA 91744-1234",Single Family Residence,1004263,1952,5,4,3741,26836,CURRENT,34.0509210237,-117.93105857
8489-011-013,"16127 FRANCISQUITO AVE, LA PUENTE CA 91744-1234",Single Family Residence,554214,1952,3,3,2335,29835,CURRENT,34.050918026,-117.930744964
8489-011-014,"16133 FRANCISQUITO AVE, LA PUENTE CA 91744-1234",Single Family Residence,170288,1954,3,2,2017,29848,CURRENT,34.0509147946,-117.930414839
8489-011-015,"16145 FRANCISQUITO AVE, VALINDA CA 91744-1234",Single Family Residence,225783,1956,4,2,1849,29873,CURRENT,34.0509115642,-117.930084722
8489-011-018,"601 E FRANCISQUITO AVE, WEST COVINA CA 91790-5100",Commercial,527667,1964,0,0,7015,27980,CURRENT,34.0507459769,-117.933863055
8489-011-019,"16053 FRANCISQUITO AVE, LA PUENTE CA 91744-1233",Single Family Residence,283342,1949,3,2,1909,29734,CURRENT,34.0509340023,-117.932395366
