ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8472-038-001,"15229 AMAR RD, LA PUENTE CA 91744-2066",Commercial,1076786,1989,0,0,5317,11281,CURRENT,34.038022221,-117.952560008
8472-038-002,"1021 N HACIENDA BLVD, LA PUENTE CA 91744-2020",Commercial,3123448,1966,0,0,8622,34524,CURRENT,34.0378107824,-117.950520371
8472-038-005,"1039 N HACIENDA BLVD, LA PUENTE CA 91744-2020",Commercial,4416321,1987,2,37,11428,24429,CURRENT,34.0383106652,-117.950472112
8472-038-006,"1043 S HACIENDA BLVD, LA PUENTE CA 91745-1502",Commercial,818173,,0,0,5850,18665,CURRENT,34.0385160096,-117.95045219
8472-038-007,"1049 S HACIENDA BLVD, LA PUENTE CA 91745-1502",Commercial,1902680,1963,0,0,9000,28835,CURRENT,34.0387424155,-117.950429984
8472-038-008,"1059 S HACIENDA BLVD, LA PUENTE CA 91745-1502",Commercial,1642679,1963,0,0,3264,28807,CURRENT,34.0390175308,-117.950403935
8472-038-009,"1079 S HACIENDA BLVD, LA PUENTE CA 91745-1502",Commercial,1191779,1963,0,0,7912,31545,CURRENT,34.0393056048,-117.950375844
8472-038-010,",",Other Property Type,0,,,,,,CURRENT,,
8472-038-014,"912 UNRUH AVE, LA PUENTE CALIF",Vacant Land,0,,,,,,CURRENT,,
8472-038-016,"15205 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,462065,1953,2,1,816,6142,CURRENT,34.0382170743,-117.952882509
8472-038-017,"15219 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,617100,1953,2,1,816,6190,DELINQUENT,34.0384233465,-117.952647236
8472-038-018,"15225 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,378711,1953,3,1,1282,10865,CURRENT,34.0385513844,-117.952406374
8472-038-019,"15227 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,241663,1954,3,1,1023,7254,CURRENT,34.0385361935,-117.952187966
8472-038-020,"15237 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,359227,1954,6,2,1871,7403,CURRENT,34.0385236329,-117.952011911
8472-038-021,"15239 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,669056,1954,4,2,1635,7277,CURRENT,34.0385122052,-117.951834932
8472-038-022,"15243 CADWELL ST, LA PUENTE CA 91744-2010",Single Family Residence,210260,1953,4,2,1565,7302,CURRENT,34.0385027009,-117.951658403
8472-038-023,"1032 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,212648,1954,3,1,1023,6239,CURRENT,34.0385848412,-117.951188546
8472-038-024,"1030 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,529956,1954,3,1,1013,6089,CURRENT,34.038445188,-117.951200995
8472-038-025,"1022 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,558208,1954,3,1,1023,6105,CURRENT,34.0383069092,-117.95121453
8472-038-026,"1020 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,421695,1954,3,1,1013,5794,CURRENT,34.0381713154,-117.951225687
8472-038-027,"1012 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,272175,1954,3,1,1023,6038,CURRENT,34.0380361931,-117.951238825
8472-038-028,"1010 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,587407,1954,3,1,1013,6077,CURRENT,34.0378976027,-117.95125058
8472-038-029,"1004 GAYLAWN CT, LA PUENTE CA 91744-2018",Single Family Residence,663000,1954,3,1,1023,6851,CURRENT,34.0377576271,-117.951294072
8472-038-030,"1003 GAYLAWN CT, LA PUENTE CA 91744-2017",Single Family Residence,61747,1957,2,1,1182,6798,CURRENT,34.037814122,-117.951779135
8472-038-031,"15244 CADWELL ST, LA PUENTE CA 91744-2009",Single Family Residence,72024,1957,3,1,1291,8755,CURRENT,34.0380504575,-117.951750957
