ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8487-013-005,"741 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,246932,1953,3,1,1120,11772,CURRENT,34.0617933013,-117.930370594
8487-013-006,"739 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,649107,1953,3,1,1112,9028,CURRENT,34.0619633493,-117.930224639
8487-013-007,"737 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,434473,1953,3,1,1603,8744,CURRENT,34.0621185598,-117.93005411
8487-013-008,"733 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,249597,1953,3,1,1112,8812,CURRENT,34.0622694966,-117.929876636
8487-013-009,"725 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,312732,1953,3,1,1098,8794,CURRENT,34.062423787,-117.929704713
8487-013-010,"721 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,251025,1953,3,1,1112,8608,CURRENT,34.0625764993,-117.929536328
8487-013-011,"715 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,317374,1953,3,1,1120,8812,CURRENT,34.0627266365,-117.92937322
8487-013-012,"711 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,421004,1953,3,1,1500,10058,CURRENT,34.0628388308,-117.929192645
8487-013-013,"709 S CRAIG DR, WEST COVINA CA 91790-3724",Single Family Residence,842409,1953,3,2,1918,8371,CURRENT,34.0627871345,-117.928911332
8487-013-014,"701 S HOLLY PL, WEST COVINA CA 91790-3726",Single Family Residence,225808,1953,3,2,1463,8927,CURRENT,34.0630083815,-117.92894533
8487-013-015,"668 S GLENDORA AVE, WEST COVINA CA 91790-3759",Single Family Residence,352844,1953,3,1,1112,10537,CURRENT,34.0630102413,-117.929637418
8487-013-016,"672 S GLENDORA AVE, WEST COVINA CA 91790-3759",Single Family Residence,321790,1953,3,1,1098,7215,CURRENT,34.0628605574,-117.929848354
8487-013-017,"700 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,304299,1953,3,1,1120,7017,CURRENT,34.062732278,-117.929989345
8487-013-018,"706 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,390598,1953,3,1,1112,7080,CURRENT,34.0626048823,-117.930129378
8487-013-019,"710 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,542381,1953,3,1,1098,7213,CURRENT,34.062475535,-117.930271644
8487-013-020,"716 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,397150,1953,3,2,1796,7084,CURRENT,34.0623467375,-117.930414537
8487-013-021,"720 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,333094,1953,3,1,1120,7355,CURRENT,34.0622162073,-117.930557957
8487-013-022,"726 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,549740,1953,4,1,1308,6909,CURRENT,34.062087276,-117.930698718
8487-013-023,"730 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,306219,1953,3,1,1112,7196,CURRENT,34.0619612698,-117.930837362
8487-013-024,"734 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,253941,1953,3,1,1098,7234,CURRENT,34.0618324352,-117.930976482
8487-013-025,"738 S GLENDORA AVE, WEST COVINA CA 91790-3706",Single Family Residence,384645,1953,3,1,1112,7955,CURRENT,34.0616913487,-117.931107261
8487-015-001,"702 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,350405,1956,3,2,1865,9561,CURRENT,34.059686051,-117.931954524
8487-015-002,"706 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,875160,1956,4,2,1853,9556,CURRENT,34.0596833115,-117.931710624
8487-015-003,"714 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,946384,1956,3,2,1553,9557,CURRENT,34.059680544,-117.931466804
8487-015-004,"720 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,71444,1956,4,2,1349,9292,CURRENT,34.0596777763,-117.931226377
8487-015-005,"724 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,591890,1956,3,2,1325,9559,CURRENT,34.0596751952,-117.93098596
8487-015-006,"730 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,737936,1956,3,2,1313,9564,CURRENT,34.0596724314,-117.930742044
8487-015-007,"736 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,466771,1956,4,2,1809,9613,CURRENT,34.0596701046,-117.930497469
8487-015-008,"742 E HERRING AVE, WEST COVINA CA 91790-4226",Single Family Residence,69943,1956,3,2,1313,9553,CURRENT,34.0596669067,-117.930252967
8487-015-009,"845 S HOLLY PL, WEST COVINA CA 91790-4255",Single Family Residence,794843,1956,3,2,1745,9019,CURRENT,34.0596644457,-117.930015573
8487-015-010,"701 E BARBARA AVE, WEST COVINA CA 91790-4214",Single Family Residence,407175,1947,4,2,1609,8011,CURRENT,34.059325371,-117.931983561
8487-015-011,"705 E BARBARA AVE, WEST COVINA CA 91790-4214",Single Family Residence,242015,1947,3,2,1633,8011,CURRENT,34.0593229716,-117.931785412
