ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8464-029-001,"1132 EDANRUTH AVE, LA PUENTE CA 91746-1662",Single Family Residence,578922,1957,3,2,1405,6724,CURRENT,34.056783427,-117.969760081
8464-029-002,"1126 EDANRUTH AVE, VALINDA CA 91746-1662",Single Family Residence,468690,1957,3,2,1405,6274,CURRENT,34.0566506285,-117.969892598
8464-029-003,"1120 EDANRUTH AVE, VALINDA CA 91746-1662",Single Family Residence,70996,1957,3,2,1405,6024,CURRENT,34.0565249108,-117.970018482
8464-029-004,"1114 EDANRUTH AVE, LA PUENTE CA 91746-1662",Single Family Residence,568214,1957,5,3,2034,6251,CURRENT,34.0563982624,-117.970145445
8464-029-005,"1108 EDANRUTH AVE, VALINDA CA 91746-1662",Single Family Residence,737538,1957,3,2,1445,6167,CURRENT,34.0562694356,-117.970276753
8464-029-006,"1102 EDANRUTH AVE, LA PUENTE CA 91746-1662",Single Family Residence,580064,1957,4,2,1605,6113,CURRENT,34.056139492,-117.970406773
8464-029-007,"1036 EDANRUTH AVE, LA PUENTE CA 91746-1610",Single Family Residence,727030,1957,3,2,1405,6109,CURRENT,34.0560089593,-117.970537586
8464-029-008,"1030 EDANRUTH AVE, LA PUENTE CA 91746-1610",Single Family Residence,161822,1957,3,2,1445,6116,CURRENT,34.0558767266,-117.970669715
8464-029-009,"1022 EDANRUTH AVE, LA PUENTE CA 91746-1610",Single Family Residence,494820,1957,3,2,1414,6143,CURRENT,34.0557433318,-117.970804881
8464-029-010,"1016 EDANRUTH AVE, VALINDA CA 91746-1610",Single Family Residence,219589,1957,3,2,1405,6136,CURRENT,34.0556071788,-117.970940553
8464-029-011,"1010 EDANRUTH AVE, LA PUENTE CA 91746-1610",Single Family Residence,348069,1957,4,3,1753,6052,CURRENT,34.0554711,-117.97107797
8464-029-012,"1004 EDANRUTH AVE, LA PUENTE CA 91746-1610",Single Family Residence,331446,1957,3,2,1445,7165,CURRENT,34.0553203278,-117.971226961
8464-029-013,"1003 BROMLEY AVE, VALINDA CA 91746-1657",Single Family Residence,97427,1957,3,2,1706,6870,CURRENT,34.0551693431,-117.970989949
8464-029-014,"1009 BROMLEY AVE, LA PUENTE CA 91746-1657",Single Family Residence,730641,1957,3,2,1445,5930,DELINQUENT,34.0553115388,-117.970836467
8464-029-015,"1017 BROMLEY AVE, VALINDA CA 91746-1657",Single Family Residence,320874,1957,3,2,1445,6030,CURRENT,34.0554451493,-117.97069818
8464-029-016,"1023 BROMLEY AVE, VALINDA CA 91746-1657",Single Family Residence,556376,1957,3,2,1445,5975,CURRENT,34.0555774202,-117.970560361
8464-029-017,"1029 BROMLEY AVE, LA PUENTE CA 91746-1657",Single Family Residence,72569,1957,3,2,1445,6020,CURRENT,34.0557084891,-117.970424517
8464-029-018,"1035 BROMLEY AVE, VALINDA CA 91746-1657",Single Family Residence,310031,1957,3,2,1606,6010,CURRENT,34.0558386789,-117.970289736
8464-029-019,"1103 BROMLEY AVE, LA PUENTE CA 91746-1659",Single Family Residence,257879,1957,3,2,1405,5903,CURRENT,34.0559657313,-117.970156779
8464-029-020,"1109 BROMLEY AVE, VALINDA CA 91746-1659",Single Family Residence,522497,1957,3,2,1605,6122,CURRENT,34.0560930533,-117.970024472
8464-029-021,"1115 BROMLEY AVE, LA PUENTE CA 91746-1659",Single Family Residence,332518,1957,3,2,1445,6086,CURRENT,34.0562222214,-117.969892486
8464-029-022,"1121 BROMLEY AVE, LA PUENTE CA 91746-1659",Single Family Residence,185877,1957,3,2,1414,5847,CURRENT,34.0563465693,-117.969763086
8464-029-023,"1127 BROMLEY AVE, LA PUENTE CA 91746-1659",Single Family Residence,64946,1957,3,2,1405,6212,CURRENT,34.0564706095,-117.96963292
8464-029-024,"1133 BROMLEY AVE, VALINDA CA 91746-1659",Single Family Residence,284767,1957,4,3,1871,6242,CURRENT,34.0565992795,-117.96950208
