ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-030-004,"838 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,299511,1956,3,2,1313,9013,CURRENT,34.0548968392,-117.941214409
8470-030-005,"832 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,231840,1956,3,2,1355,8999,CURRENT,34.0547585334,-117.941026017
8470-030-006,"826 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,399520,1956,3,2,1839,9004,CURRENT,34.0546202771,-117.940837649
8470-030-007,"820 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,289757,1956,4,2,1349,8994,CURRENT,34.0544819226,-117.940649439
8470-030-008,"814 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,350447,1956,4,3,1838,8995,CURRENT,34.0543436504,-117.940461247
8470-030-009,"810 W SPRUCE ST, WEST COVINA CA 91790-4944",Single Family Residence,712740,1956,3,2,1313,8663,CURRENT,34.0542067246,-117.940277322
8470-030-010,"811 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,715043,1956,4,2,1685,8685,CURRENT,34.0539611269,-117.940533421
8470-030-011,"815 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,90107,1956,4,2,1349,9102,CURRENT,34.0541157469,-117.940731564
8470-030-012,"821 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,496704,1956,4,3,2575,9086,CURRENT,34.0542458627,-117.940926714
8470-030-013,"827 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,196117,1956,4,3,2493,9088,CURRENT,34.0543816407,-117.941111543
8470-030-014,"833 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,234012,1956,3,2,1313,9099,CURRENT,34.054517415,-117.941296568
8470-030-015,"839 W DURNESS ST, WEST COVINA CA 91790-4930",Single Family Residence,382642,1956,3,2,1745,8939,CURRENT,34.0546519243,-117.941480214
8470-032-004,"805 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,396687,1960,4,2,1527,10026,CURRENT,34.0550718222,-117.939347749
8470-032-005,"809 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,316144,1960,3,2,1400,13104,CURRENT,34.0552974411,-117.939256665
8470-032-006,"813 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,698878,1960,4,2,1527,9862,CURRENT,34.0554702577,-117.93951694
8470-032-007,"819 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,536564,1960,3,2,1400,9972,CURRENT,34.0555918696,-117.93972688
8470-032-008,"825 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,240923,1960,4,2,1527,9895,CURRENT,34.0557272362,-117.939909566
8470-032-009,"831 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,234691,1960,3,2,1400,9397,CURRENT,34.0558582312,-117.940087995
8470-032-010,"839 W PINE ST, WEST COVINA CA 91790-4934",Single Family Residence,357093,1960,4,2,1527,9142,CURRENT,34.0559735022,-117.940389674
8470-032-011,"1218 S SANDY HOOK ST, WEST COVINA CA 91790-4937",Single Family Residence,302582,1960,4,2,1656,9050,DELINQUENT,34.056126836,-117.940229273
8470-032-012,"1212 S SANDY HOOK ST, WEST COVINA CA 91790-4937",Single Family Residence,73946,1960,4,2,1527,9147,CURRENT,34.0562795159,-117.94006669
8470-032-013,"838 W MERCED AVE, WEST COVINA CA 91790-4901",Single Family Residence,865943,1960,5,3,2151,9117,CURRENT,34.0564329917,-117.939902522
8470-032-016,"820 W MERCED AVE, WEST COVINA CA 91790-4901",Commercial,1420000,1964,0,0,3291,13255,CURRENT,34.0557699569,-117.939226743
8470-032-017,"830 W MERCED AVE, WEST COVINA CA 91790-4901",Institutional,1329001,1971,0,0,9504,34902,CURRENT,34.0560381435,-117.939587106
8470-032-018,"1203 S GLENDORA AVE, WEST COVINA CA 91790-4925",Commercial,1214963,1978,0,0,7128,22031,CURRENT,34.0555571321,-117.93896545
