ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-013-001,"1519 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,450553,1958,3,2,1570,9140,CURRENT,34.054501222,-117.948080904
8470-013-002,"1513 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,343775,1958,6,2,2386,9396,CURRENT,34.0546459769,-117.94790778
8470-013-003,"1507 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,606362,1958,3,2,1885,10372,CURRENT,34.0547818471,-117.947726154
8470-013-004,"1501 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,479581,1958,4,2,2050,11177,CURRENT,34.0549241807,-117.947519107
8470-013-005,"1457 BELMONT AVE, WEST COVINA CA 91790-4810",Single Family Residence,439224,1958,5,4,2891,11433,CURRENT,34.0551204531,-117.947293189
8470-013-006,"1120 W BAINBRIDGE AVE, WEST COVINA CA 91790-4806",Single Family Residence,219732,1958,4,2,1988,9806,CURRENT,34.0551576619,-117.94767487
8470-013-007,"1126 W BAINBRIDGE AVE, WEST COVINA CA 91790-4806",Single Family Residence,226507,1958,4,2,1570,9457,CURRENT,34.0551566213,-117.947957419
8470-013-008,"1132 W BAINBRIDGE AVE, WEST COVINA CA 91790-4806",Single Family Residence,710605,1958,3,2,1570,9463,CURRENT,34.0551931452,-117.948232205
8470-013-009,"1512 S BROADMOOR AVE, WEST COVINA CA 91790-4707",Single Family Residence,844141,1958,6,3,2545,12626,CURRENT,34.0549227279,-117.948183708
8470-013-010,"1518 S BROADMOOR AVE, WEST COVINA CA 91790-4707",Single Family Residence,725930,1958,4,2,1570,10687,CURRENT,34.0547311766,-117.948364986
8470-013-011,"1531 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,78560,1958,4,2,1570,8972,CURRENT,34.0542002335,-117.948402047
8470-013-012,"1525 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,1000000,1958,3,2,1570,8757,DELINQUENT,34.054350099,-117.948242674
8470-013-013,"1524 S BROADMOOR AVE, WEST COVINA CA 91790-4707",Single Family Residence,616156,1958,4,2,1570,8922,CURRENT,34.0545720634,-117.94854602
8470-013-014,"1530 S BROADMOOR AVE, WEST COVINA CA 91790-4707",Single Family Residence,985216,1958,5,4,3598,9098,CURRENT,34.0544217447,-117.948706524
8470-014-001,"1613 BELMONT AVE, WEST COVINA CA 91790-4814",Single Family Residence,181760,1956,3,2,1555,9576,CURRENT,34.0532740997,-117.949450043
8470-014-002,"1605 BELMONT AVE, WEST COVINA CA 91790-4814",Single Family Residence,289726,1956,3,2,1888,10401,CURRENT,34.0534252259,-117.949218285
8470-014-003,"1555 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,300586,1958,4,2,1570,8928,CURRENT,34.0535916154,-117.94905035
8470-014-004,"1549 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,280106,1958,3,2,1570,9129,CURRENT,34.0537430383,-117.948888461
8470-014-005,"1543 BELMONT AVE, WEST COVINA CA 91790-4812",Single Family Residence,963900,1958,4,2,1570,8973,CURRENT,34.0538954313,-117.948726465
