ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8468-017-009,",",Other Property Type,0,,,,,,CURRENT,,
8468-017-011,"1135 S SUNSET AVE, WEST COVINA CA 91790-3937",Commercial,28411139,1987,0,0,89448,165053,CURRENT,34.0626715777,-117.94628071
8468-017-012,"1115 S SUNSET AVE, WEST COVINA CA 91790-3940",Institutional,0,1979,0,0,77000,423304,CURRENT,34.0640287472,-117.946844198
8468-017-013,"1115 S SUNSET AVE, WEST COVINA CA 91790-3940",Commercial,0,1962,0,0,224600,140722,CURRENT,34.0646532307,-117.944464378
8468-017-014,"1115 SUNSET AVE, WEST COVINA CA",Institutional,0,,,,,,CURRENT,,
8468-017-015,"1115 S SUNSET AVE, WEST COVINA CA 91790-3940",Institutional,0,1962,0,0,224600,393575,CURRENT,34.0637343473,-117.945076724
8468-017-016,"1401 W MERCED AVE, WEST COVINA CA 91790-3401",Commercial,5357860,1977,0,0,39000,56684,CURRENT,34.0619836442,-117.946309356
8468-017-017,"1115 S SUNSET AVE, WEST COVINA CA 91790-3940",Institutional,160673122,1961,0,0,146306,957691,CURRENT,34.06439074,-117.94558505
8469-001-001,"1319 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,790172,1956,3,2,1628,7634,CURRENT,34.0653932591,-117.940573771
8469-001-002,"1325 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,340675,1956,3,2,1388,7639,CURRENT,34.0655277075,-117.940732383
8469-001-003,"1331 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,487508,1956,3,2,1331,7949,CURRENT,34.0656998865,-117.940913956
8469-001-004,"1335 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,841500,1956,3,2,1388,8240,CURRENT,34.0656813016,-117.941130523
8469-001-005,"1334 W CRUMLEY ST, WEST COVINA CA 91790-3516",Single Family Residence,575161,1956,3,2,1356,8011,CURRENT,34.0654752798,-117.941351144
8469-001-006,"1330 W CRUMLEY ST, WEST COVINA CA 91790-3516",Single Family Residence,69198,1956,3,2,1331,8136,CURRENT,34.065294558,-117.941344131
8469-001-007,"1324 W CRUMLEY ST, WEST COVINA CA 91790-3516",Single Family Residence,493244,1956,3,2,1788,7664,CURRENT,34.0651620423,-117.941118133
8469-001-008,"1318 W CRUMLEY ST, WEST COVINA CA 91790-3516",Single Family Residence,424219,1956,3,2,1796,7511,CURRENT,34.0650471643,-117.940938485
8469-001-009,"850 S SUNSET AVE, WEST COVINA CA 91790-5564",Single Family Residence,59694,1937,2,1,1438,12183,DELINQUENT,34.0651159911,-117.941467031
8469-001-010,"856 S SUNSET AVE, WEST COVINA CA 91790-5564",Single Family Residence,160500,1924,2,1,2358,35583,DELINQUENT,34.0648699141,-117.941522201
8469-001-011,"800 S SUNSET AVE, WEST COVINA CA 91790-5513",Multi-Family Residence,19321411,1963,0,0,72132,76109,CURRENT,34.0661124234,-117.940379698
8469-001-012,"1230 W CAMERON AVE, WEST COVINA CA 91790-3500",Multi-Family Residence,36434664,1962,0,0,109333,187074,CURRENT,34.0654322548,-117.939132572
8469-001-013,"1315 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,126010,1960,4,2,1387,9452,DELINQUENT,34.0655492769,-117.940234805
8469-001-014,"1309 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,94878,1960,4,2,1387,8924,CURRENT,34.0654038131,-117.940025971
8469-001-015,"1303 W CRUMLEY ST, WEST COVINA CA 91790-3515",Single Family Residence,467389,1960,4,2,1386,9063,CURRENT,34.0652556135,-117.939828144
