ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8487-011-004,"727 S SUSANNA AVE, WEST COVINA CA 91790-3735",Single Family Residence,995835,1953,3,2,1560,10225,CURRENT,34.0621424755,-117.927969119
8487-011-005,"723 S SUSANNA AVE, WEST COVINA CA 91790-3735",Single Family Residence,1033719,1953,5,2,2151,10249,CURRENT,34.0623554245,-117.927966107
8487-011-006,"715 S SUSANNA AVE, WEST COVINA CA 91790-3735",Single Family Residence,280821,1953,3,1,1120,10275,CURRENT,34.0625683906,-117.927963022
8487-011-007,"709 S SUSANNA AVE, WEST COVINA CA 91790-3735",Single Family Residence,669916,1953,4,2,1742,10297,CURRENT,34.0627813395,-117.927959859
8487-011-008,"703 S SUSANNA AVE, WEST COVINA CA 91790-3735",Single Family Residence,656924,1953,3,1,1120,9503,CURRENT,34.0629857649,-117.927956909
8487-011-009,"702 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,481836,1953,4,2,1856,8929,CURRENT,34.0629713626,-117.928360907
8487-011-010,"708 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,532700,1953,5,2,1689,9182,CURRENT,34.0627615053,-117.92837893
8487-011-011,"714 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,335446,1953,4,2,2010,9184,CURRENT,34.0625526744,-117.928381587
8487-011-012,"722 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,752970,1953,3,2,1600,9187,CURRENT,34.0623438607,-117.928384141
8487-011-013,"726 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,525147,1953,4,2,1672,9192,CURRENT,34.0621350127,-117.928386695
8487-011-014,"734 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,588594,1953,3,1,1112,9196,CURRENT,34.061926199,-117.928389255
8487-011-015,"740 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,135843,1953,3,1,1098,9184,CURRENT,34.0617175399,-117.928391935
8487-011-016,"746 S HOLLY PL, WEST COVINA CA 91790-3725",Single Family Residence,574133,1953,3,1,1120,9330,CURRENT,34.0615074945,-117.928393967
8487-012-001,"825 E CAMERON AVE, WEST COVINA CA 91790-4220",Single Family Residence,461955,1953,4,2,1560,8517,CURRENT,34.0615512834,-117.92891152
8487-012-002,"819 E CAMERON AVE, WEST COVINA CA 91790-4220",Single Family Residence,250962,1953,3,1,1098,8722,CURRENT,34.0615531102,-117.929185426
8487-012-003,"735 S HOLLY PL, WEST COVINA CA 91790-3727",Single Family Residence,229819,1953,3,2,1571,10603,CURRENT,34.0617892691,-117.929016847
8487-012-004,"727 S HOLLY PL, WEST COVINA CA 91790-3727",Single Family Residence,122777,1953,3,3,2020,8517,CURRENT,34.0619922558,-117.92895046
8487-012-005,"710 S CRAIG DR, WEST COVINA CA 91790-3723",Single Family Residence,93280,1953,4,2,1842,9597,CURRENT,34.0623009392,-117.928875508
8487-012-006,"722 S CRAIG DR, WEST COVINA CA 91790-3723",Single Family Residence,241449,1953,3,1,1098,9069,CURRENT,34.0622995156,-117.929109433
8487-012-007,"726 S CRAIG DR, WEST COVINA CA 91790-3723",Single Family Residence,293666,1953,3,2,1571,9049,CURRENT,34.062110406,-117.929270447
8487-012-008,"734 S CRAIG DR, WEST COVINA CA 91790-3723",Single Family Residence,614424,1953,3,1,1098,9982,CURRENT,34.0619562244,-117.929433696
8487-012-009,"738 S CRAIG DR, WEST COVINA CA 91790-3723",Single Family Residence,277522,1953,3,1,1112,11351,CURRENT,34.0617966844,-117.929605866
8487-012-010,"809 E CAMERON AVE, WEST COVINA CA 91790-4220",Single Family Residence,267243,1953,5,3,2291,8627,CURRENT,34.0615558909,-117.929461533
8487-012-011,"803 E CAMERON AVE, WEST COVINA CA 91790-4220",Single Family Residence,280258,1953,3,1,1120,8639,CURRENT,34.0615586775,-117.929737138
