ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8484-006-001,"602 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,661476,1951,3,2,1960,8775,CURRENT,34.0644426246,-117.898651765
8484-006-002,"608 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,635253,1951,3,2,1848,9262,CURRENT,34.0642417843,-117.89865713
8484-006-003,"614 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,647100,1951,3,2,1286,9263,CURRENT,34.0640357104,-117.898659687
8484-006-004,"620 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,63443,1951,3,2,1285,9263,CURRENT,34.0638296176,-117.898662239
8484-006-005,"619 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,349523,1951,3,2,1619,9271,CURRENT,34.0638254294,-117.898254322
8484-006-006,"613 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,82209,1951,3,2,1439,9274,CURRENT,34.064031529,-117.898251686
8484-006-007,"607 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,341732,1951,3,2,1697,9277,CURRENT,34.0642375993,-117.898249062
8484-006-008,"601 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,920545,1952,3,2,1468,8873,CURRENT,34.0644392019,-117.898247533
8484-006-009,"645 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,562879,1952,3,2,1200,10177,CURRENT,34.06293119,-117.898265909
8484-006-010,"639 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,466909,1952,3,2,1489,10180,CURRENT,34.0631578622,-117.898263021
8484-006-011,"631 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,335949,1952,4,3,1855,10184,CURRENT,34.0633845637,-117.898260129
8484-006-012,"625 S SHASTA ST, WEST COVINA CA 91791-2818",Single Family Residence,717647,1952,3,2,1569,10095,CURRENT,34.0636101504,-117.898257075
8484-006-013,"626 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,471007,1952,3,2,1340,10059,CURRENT,34.0636146768,-117.898664862
8484-006-014,"632 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,63443,1952,3,2,1321,10189,CURRENT,34.0633894352,-117.898667795
8484-006-015,"640 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,290297,1952,3,2,1167,10190,CURRENT,34.0631627474,-117.8986706
8484-006-016,"646 S HOLLENBECK ST, WEST COVINA CA 91791-2807",Single Family Residence,207629,1952,3,2,1183,10190,CURRENT,34.0629360511,-117.898673417
8484-008-001,"2405 E EVERGREEN AVE, WEST COVINA CA 91791-2827",Single Family Residence,153588,1955,3,2,1747,14059,CURRENT,34.0626297509,-117.894462954
8484-008-002,"2413 E EVERGREEN AVE, WEST COVINA CA 91791-2827",Single Family Residence,1010573,1960,4,3,2153,13345,CURRENT,34.0626034545,-117.894096784
8484-008-003,"2421 E EVERGREEN AVE, WEST COVINA CA 91791-2827",Single Family Residence,479533,1955,3,2,2184,14177,CURRENT,34.0625883131,-117.893769446
