ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8474-003-075,",",Other Property Type,0,,,,,,CURRENT,,
8474-003-076,",",Commercial,0,,,,,,CURRENT,,
8474-003-077,",",Other Property Type,0,,,,,,CURRENT,,
8474-003-078,",",Commercial,0,,,,,,CURRENT,,
8474-003-079,"10 FASHION PLAZA, WEST COVINA CA 91791-0000",Commercial,0,1961,0,0,14040,658937,CURRENT,34.071439524,-117.933700825
8474-003-080,",",Commercial,0,,,,,,CURRENT,,
8474-003-081,",",Commercial,0,1961,0,0,140366,635143,CURRENT,34.0717274101,-117.93311184
8474-003-082,",",Commercial,0,1975,0,0,23468,,CURRENT,,
8474-003-083,"1800 PLAZA DR, WEST COVINA CA 91790-6801",Commercial,12007396,2009,0,0,46069,46148,CURRENT,34.0712631981,-117.930863984
8474-003-084,"112 PLAZA DRIVE, WEST COVINA CA 91790-0000",Commercial,38456701,2009,0,0,33092,112340,CURRENT,34.0708444299,-117.930659183
8474-003-085,"1209 PLAZA DRIVE, WEST COVINA CA 91790-0000",Commercial,18040536,1961,0,0,140366,625959,CURRENT,34.07144696,-117.9337251
8474-007-001,"150 CALIFORNIA AVE, WEST COVINA CALIF",Commercial,0,,,,,,CURRENT,,
8474-007-003,"909 W GARVEY AVE S, WEST COVINA CA 91790-0000",Commercial,0,,,,,,CURRENT,,
8474-007-006,",",Other Property Type,0,,,,,,CURRENT,,
8474-007-007,",",Vacant Land,0,,,,,,CURRENT,,
8474-007-008,"100 S VINCENT AVE, WEST COVINA CA",Commercial,0,,,,,,CURRENT,,
8474-007-009,"100 S VINCENT AVE, WEST COVINA CA 91790-2902",Commercial,0,,,,,98532,CURRENT,34.06988497591623,-117.92589894286053
8474-007-010,",",Commercial,0,,,,,,CURRENT,,
8474-007-011,",",Commercial,0,,,,,26475,CURRENT,34.07087257093434,-117.92623827935712
8474-007-012,"909 W GARVEY AVE, WEST COVINA CA 91790-2901",Commercial,0,,,,,,CURRENT,,
8474-007-013,",",Vacant Land,0,,,,,,CURRENT,,
8474-007-014,"120 S CALIFORNIA, WEST COVINA  CA 91791-0000",Vacant Land,0,,,,,,CURRENT,,
8474-007-015,"909 W GARVEY AVE, S, WEST COVINA  CA 91790-0000",Commercial,0,,,,,,CURRENT,,
8474-007-016,",",Commercial,0,,,,,,CURRENT,,
8474-007-017,"105 S VINCENT AVE, WEST COVINA CA 91790-2901",Commercial,3492196,1996,0,0,390,25192,CURRENT,34.0700762234,-117.927368585
8474-007-018,"120 S CALIFORNIA, WEST COVINA  CA 91791-0000",Vacant Land,0,,,,,,CURRENT,,
8474-007-019,"327 S VINCENT AVE, WEST COVINA CA 91790-2908",Vacant Land,369659,,,,,3526,CURRENT,34.0684595834,-117.927257603
8474-007-020,"333 S VINCENT AVE, WEST COVINA CA 91790-2922",Commercial,4236935,2003,0,0,5500,14990,CURRENT,34.0682283739,-117.927367482
8474-007-021,",",Vacant Land,51918,,,,,855,CURRENT,34.0693313703,-117.927043611
