ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8506-004-001,"901 S MAGNOLIA AVE, MONROVIA CA 91016-3325",Industrial,1024931,1967,0,0,4148,8262,CURRENT,34.1424028677,-118.005605935
8506-004-002,"907 S MAGNOLIA AVE, MONROVIA CA 91016-3325",Industrial,679523,1951,0,0,6890,8194,CURRENT,34.1422557676,-118.005602521
8506-004-003,"911 S MAGNOLIA AVE, MONROVIA CA 91016-3325",Single Family Residence,485809,1941,3,2,1186,8187,CURRENT,34.1421090333,-118.005598543
8506-004-004,"316 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,0,1961,0,0,12080,16216,CURRENT,34.1422509575,-118.006022913
8506-004-005,"326 W CHESTNUT AVE, MONROVIA CA 91016-3318",Commercial,0,1972,0,0,8000,7910,CURRENT,34.1422481819,-118.006271192
8506-004-006,"328 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,1083636,1959,0,0,6900,7949,CURRENT,34.1422473984,-118.006434399
8506-004-007,"332 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,978551,1953,0,0,5000,8111,CURRENT,34.1422447979,-118.006599632
8506-004-008,"336 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,159299,1952,0,0,5900,7952,CURRENT,34.1422421938,-118.00676486
8506-004-009,"340 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,1531968,1964,0,0,8000,8152,CURRENT,34.1422413445,-118.00693055
8506-004-010,"904 S ALTA VISTA AVE, MONROVIA CA 91016-3312",Industrial,1493437,1947,0,0,4950,15937,CURRENT,34.1422382765,-118.007178421
8506-004-011,"343 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,880038,1950,0,0,4719,7764,CURRENT,34.1417576562,-118.007250935
8506-004-012,"339 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,1057363,1952,0,0,6450,8008,CURRENT,34.1417580368,-118.007088121
8506-004-013,"337 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,860334,1951,0,0,4040,8087,CURRENT,34.1417614228,-118.006922077
8506-004-014,",",Industrial,0,,,,,,CURRENT,,
8506-004-015,",",Industrial,0,,,,,,CURRENT,,
8506-004-016,"327 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,121474,1953,0,0,6350,7891,CURRENT,34.141765931,-118.006425077
8506-004-017,"323 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,1224000,1951,0,0,5450,7774,CURRENT,34.1417688883,-118.006263546
8506-004-018,"319 W MAPLE AVE, MONROVIA CA 91016-3331",Single Family Residence,252377,1948,2,1,1221,8132,DELINQUENT,34.1417695562,-118.006099521
8506-004-024,"315 W MAPLE AVE, MONROVIA CA 91016-3331",Industrial,440541,1956,0,0,5452,8207,CURRENT,34.1417713249,-118.005930976
8506-004-025,",",Industrial,165902,1951,0,0,7500,8012,CURRENT,34.1417625881,-118.006755985
8506-004-026,",",Industrial,165902,1951,0,0,8000,8090,CURRENT,34.1417644452,-118.006589915
8506-004-027,"316 W CHESTNUT AVE, MONROVIA CA 91016-3318",Industrial,1672692,1961,0,0,12080,24127,CURRENT,34.1422500483,-118.006104315
