ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8503-021-001,"440 W SCENIC DR, MONROVIA CA 91016-1557",Single Family Residence,274170,1939,2,2,1605,8758,CURRENT,34.1590871685,-118.009685117
8503-021-002,"366 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,202024,1927,3,1,1560,6003,CURRENT,34.15887808,-118.009702521
8503-021-003,"362 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,90651,1947,2,2,1361,5999,CURRENT,34.1587132338,-118.009699672
8503-021-004,"358 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,964764,1938,3,2,1442,5996,CURRENT,34.1585483824,-118.009696876
8503-021-005,"350 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,1008147,1924,2,1,1320,6011,CURRENT,34.1583832666,-118.009694113
8503-021-006,"348 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,70954,1924,2,1,1286,5990,DELINQUENT,34.1582181628,-118.009691221
8503-021-007,"346 N MAYFLOWER AVE, MONROVIA CA 91016-1506",Single Family Residence,347465,1928,4,2,1460,5982,CURRENT,34.1580533732,-118.009688446
8503-021-008,"347 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,298995,1937,2,1,1088,6014,CURRENT,34.1580576894,-118.009357703
8503-021-009,"351 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,223714,1939,2,1,1256,6015,CURRENT,34.1582224755,-118.009360529
8503-021-010,"355 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,208241,1945,3,2,1479,6018,CURRENT,34.1583873698,-118.009363363
8503-021-011,"359 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,1379570,1930,3,2,1972,6013,CURRENT,34.1585522624,-118.009366063
8503-021-012,"363 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,772462,1928,3,2,2070,6011,CURRENT,34.1587171069,-118.009368834
8503-021-013,"365 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,155094,1928,2,2,1419,6010,CURRENT,34.1588819514,-118.009371621
8503-021-014,"369 HEATHER HEIGHTS CT, MONROVIA CA 91016-1501",Single Family Residence,1289658,1926,2,2,1246,6012,DELINQUENT,34.1590468251,-118.009374438
8503-021-015,"436 W SCENIC DR, MONROVIA CA 91016-1557",Single Family Residence,935435,2000,4,3,3062,7649,CURRENT,34.1592368909,-118.009363591
8503-022-020,",",Vacant Land,28692,,,,,19949,CURRENT,34.1609565845,-118.00965614
8503-022-021,",",Vacant Land,5093,,,,,1868,DEFAULTED,34.159888973,-118.009875339
8503-022-022,",",Vacant Land,0,,,,,3741,CURRENT,34.15961583453795,-118.0098312392057
