ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8467-021-001,"1501 S ORANGE AVE, WEST COVINA CA 91790-3307",Single Family Residence,424693,1957,4,2,1368,8544,CURRENT,34.0607802833,-117.955544858
8467-021-002,"1507 S ORANGE AVE, WEST COVINA CA 91790-3307",Single Family Residence,483568,1957,3,2,1535,8532,CURRENT,34.0606152607,-117.955718414
8467-021-003,"1515 S ORANGE AVE, WEST COVINA CA 91790-3307",Single Family Residence,562888,1957,3,2,1537,8522,DELINQUENT,34.0604510574,-117.955893053
8467-021-004,"1811 W FARLINGTON ST, WEST COVINA CA 91790-3234",Single Family Residence,274095,1957,3,2,1547,13877,CURRENT,34.060617909,-117.956161055
8467-021-005,"1819 W FARLINGTON ST, WEST COVINA CA 91790-3234",Single Family Residence,107876,1957,4,2,1347,9146,CURRENT,34.0608454603,-117.956310318
8467-021-006,"1825 W FARLINGTON ST, WEST COVINA CA 91790-3234",Single Family Residence,243914,1957,4,3,1728,9387,CURRENT,34.0609769445,-117.956555343
8467-021-007,"1831 W FARLINGTON ST, WEST COVINA CA 91790-3234",Single Family Residence,405092,1957,3,2,1497,9043,CURRENT,34.0611125251,-117.95674976
8467-021-008,"1901 W FARLINGTON ST, WEST COVINA CA 91790-3236",Single Family Residence,150387,1957,3,2,1127,8955,CURRENT,34.061246292,-117.95693502
8467-021-009,"1907 W FARLINGTON ST, WEST COVINA CA 91790-3236",Single Family Residence,336064,1957,3,2,1249,8973,CURRENT,34.0613802259,-117.957117601
8467-021-010,"1913 W FARLINGTON ST, WEST COVINA CA 91790-3236",Single Family Residence,876767,1957,3,2,1127,9137,CURRENT,34.0615134994,-117.957303023
8467-021-011,"1921 W FARLINGTON ST, WEST COVINA CA 91790-3236",Single Family Residence,64879,1957,3,2,1263,9258,CURRENT,34.0616504136,-117.957488765
8467-021-012,"1920 W FOSTER AVE, WEST COVINA CA 91790-3203",Single Family Residence,309072,1957,3,2,1643,9291,CURRENT,34.0619199506,-117.957219156
8467-021-013,"1914 W FOSTER AVE, WEST COVINA CA 91790-3203",Single Family Residence,259699,1957,3,2,1515,9464,CURRENT,34.0617929702,-117.957044854
8467-021-014,"1908 W FOSTER AVE, WEST COVINA CA 91790-3203",Single Family Residence,441509,1957,4,3,2295,9442,CURRENT,34.061664354,-117.956869181
8467-021-015,"1902 W FOSTER AVE, WEST COVINA CA 91790-3203",Single Family Residence,554476,1957,3,2,1529,9427,CURRENT,34.0615357394,-117.956693752
8467-021-016,"1832 W FOSTER AVE, WEST COVINA CA 91790-3201",Single Family Residence,938400,1957,2,2,1537,9385,CURRENT,34.061406958,-117.956518556
8467-021-017,"1826 W FOSTER AVE, WEST COVINA CA 91790-3201",Single Family Residence,457852,1957,4,3,2023,9368,CURRENT,34.0612780476,-117.956343473
8467-021-018,"1822 W FOSTER AVE, WEST COVINA CA 91790-3201",Single Family Residence,329971,1957,3,2,1479,9320,CURRENT,34.0611490321,-117.956168418
8467-021-019,"1816 W FOSTER AVE, WEST COVINA CA 91790-3201",Single Family Residence,579221,1957,3,2,1626,9279,CURRENT,34.0610201882,-117.955993383
8467-021-020,"1810 W FOSTER AVE, WEST COVINA CA 91790-3201",Single Family Residence,389372,1957,4,2,2111,9287,CURRENT,34.0608914073,-117.955817635
