ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8470-033-001,"1334 W YARNELL ST, WEST COVINA CA 91790-4761",Single Family Residence,347128,1959,4,2,2074,8368,CURRENT,34.057159784,-117.950170466
8470-033-002,"1328 W YARNELL ST, WEST COVINA CA 91790-4761",Single Family Residence,374749,1959,3,2,1301,8693,CURRENT,34.0570167507,-117.949974751
8470-033-003,"1322 W YARNELL ST, WEST COVINA CA 91790-4761",Single Family Residence,311980,1959,3,2,1290,8645,CURRENT,34.0568713045,-117.94977579
8470-033-004,"1316 W YARNELL ST, WEST COVINA CA 91790-4761",Single Family Residence,688500,1959,3,2,1301,8654,CURRENT,34.0567252969,-117.949577825
8470-033-005,"1308 W YARNELL ST, WEST COVINA CA 91790-4761",Single Family Residence,759665,1959,3,2,1540,9726,CURRENT,34.0565720547,-117.949354231
8470-033-006,"1303 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,719102,1959,3,2,2022,8831,CURRENT,34.0562846941,-117.949494892
8470-033-007,"1311 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,691617,1959,5,2,2089,8681,CURRENT,34.0563813859,-117.949695657
8470-033-008,"1317 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,1428000,2011,4,4,3689,8959,DELINQUENT,34.0565159693,-117.949869177
8470-033-009,"1323 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,298075,1959,3,2,1290,9177,CURRENT,34.0566517015,-117.950051227
8470-033-010,"1329 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,294649,1959,3,2,1301,8902,CURRENT,34.0567966573,-117.950228392
8470-033-011,"1335 W BAINBRIDGE AVE, WEST COVINA CA 91790-4704",Single Family Residence,286619,1959,3,2,1832,8574,CURRENT,34.0569346601,-117.950437247
8470-034-001,"1215 W FARLINGTON ST, WEST COVINA CA 91790-4719",Single Family Residence,643076,1959,3,2,1290,9043,CURRENT,34.0551325443,-117.949226769
8470-034-002,"1516 S SHADYDALE AVE, WEST COVINA CA 91790-4754",Single Family Residence,139240,1959,3,2,1522,8541,CURRENT,34.0553263602,-117.9491182
8470-034-003,"1512 S SHADYDALE AVE, WEST COVINA CA 91790-4754",Single Family Residence,765241,1959,3,2,1902,8719,CURRENT,34.0555401175,-117.949092531
8470-034-004,"1506 S SHADYDALE AVE, WEST COVINA CA 91790-4754",Single Family Residence,202837,1959,3,2,1761,8870,CURRENT,34.0557597021,-117.949067061
8470-034-005,"1502 S SHADYDALE AVE, WEST COVINA CA 91790-4754",Single Family Residence,360947,1959,3,2,2233,8824,CURRENT,34.0559775004,-117.949037026
8470-034-006,"1460 S SHADYDALE AVE, WEST COVINA CA 91790-4769",Single Family Residence,559532,1959,3,2,1382,9075,CURRENT,34.0561820063,-117.948991635
8470-034-007,"1454 S SHADYDALE AVE, WEST COVINA CA 91790-4769",Single Family Residence,194957,1959,3,2,1290,8721,CURRENT,34.0563465072,-117.94883772
8470-034-008,"1455 S BROADMOOR AVE, WEST COVINA CA 91790-4706",Single Family Residence,276717,1959,4,2,2096,8968,CURRENT,34.0561425505,-117.948546426
