ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8466-037-033,"1041 LANG AVE, LA PUENTE CA 91744-1716",Single Family Residence,365123,1972,4,2,1180,6056,CURRENT,34.0500237645,-117.96572115
8466-037-034,"1047 LANG AVE, LA PUENTE CA 91744-1716",Single Family Residence,300173,1972,5,3,1640,5787,CURRENT,34.0501348641,-117.96555866
8466-002-001,"1810 S ORANGE AVE, WEST COVINA CA 91790-4418",Single Family Residence,826679,1957,3,2,1109,9434,CURRENT,34.0549569753,-117.960921726
8466-002-002,"1804 S ORANGE AVE, WEST COVINA CA 91790-4418",Single Family Residence,413815,1957,5,4,2119,9519,CURRENT,34.0551092786,-117.960762022
8466-002-003,"1770 S ORANGE AVE, WEST COVINA CA 91790-4417",Single Family Residence,884339,1957,3,2,1553,9514,CURRENT,34.0552618543,-117.960600518
8466-002-004,"1766 S ORANGE AVE, WEST COVINA CA 91790-4417",Single Family Residence,529309,1957,3,2,1179,9521,CURRENT,34.0554148384,-117.960438679
8466-002-005,"1760 S ORANGE AVE, WEST COVINA CA 91790-4417",Single Family Residence,909240,1957,4,3,1911,9430,CURRENT,34.0555674547,-117.960277006
8466-002-006,"1754 S ORANGE AVE, WEST COVINA CA 91790-4417",Single Family Residence,127012,1957,3,2,1143,9677,CURRENT,34.0557219046,-117.960113954
8466-002-007,"1748 S ORANGE AVE, WEST COVINA CA 91790-4417",Single Family Residence,139240,1957,4,2,1345,9639,DELINQUENT,34.0558780091,-117.959948426
8466-002-008,"1747 S LANG AVE, WEST COVINA CA 91790-4410",Single Family Residence,532702,1957,3,2,1161,9072,CURRENT,34.0556518893,-117.959644174
8466-002-009,"1753 S LANG AVE, WEST COVINA CA 91790-4410",Single Family Residence,277499,1957,3,2,1579,9512,CURRENT,34.0554893938,-117.959801617
8466-002-010,"1759 S LANG AVE, WEST COVINA CA 91790-4410",Single Family Residence,639257,1957,3,3,1161,9621,CURRENT,34.0553324297,-117.959958454
8466-002-011,"1765 S LANG AVE, WEST COVINA CA 91790-4410",Single Family Residence,475655,1957,3,2,1579,9621,CURRENT,34.0551797416,-117.960120037
8466-002-012,"1769 S LANG AVE, WEST COVINA CA 91790-4410",Single Family Residence,95884,1957,3,2,1581,9579,CURRENT,34.0550270034,-117.960281392
8466-002-013,"1803 S LANG AVE, WEST COVINA CA 91790-4412",Single Family Residence,403283,1957,3,2,1559,9566,CURRENT,34.0548745036,-117.960442539
8466-002-014,"1809 S LANG AVE, WEST COVINA CA 91790-4412",Single Family Residence,682416,1957,4,3,1923,9485,CURRENT,34.0547230805,-117.960603726
8466-003-001,"1810 S LANG AVE, WEST COVINA CA 91790-4411",Single Family Residence,55192,1957,3,2,1143,9472,CURRENT,34.0543763722,-117.960131653
8466-003-002,"1804 S LANG AVE, WEST COVINA CA 91790-4411",Single Family Residence,54690,1957,3,2,1161,9666,CURRENT,34.0545285557,-117.959971113
8466-003-003,"1770 S LANG AVE, WEST COVINA CA 91790-4409",Single Family Residence,304793,1957,3,2,1479,9613,CURRENT,34.0546807161,-117.959808645
