ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8478-013-002,"2144 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,401803,1954,4,2,1111,8240,CURRENT,34.06902565,-117.899388253
8478-013-003,"2136 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,550441,1953,4,2,1134,8644,CURRENT,34.0690444397,-117.899612516
8478-013-004,"2130 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,572910,1953,4,2,2169,7991,CURRENT,34.0690541563,-117.8998332
8478-013-005,"2126 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,326564,1953,4,2,1111,8103,CURRENT,34.0690637798,-117.90004982
8478-013-006,"2122 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,544541,1953,4,2,1405,8003,CURRENT,34.0690734606,-117.900269766
8478-013-007,"2116 E NORMA AVE, WEST COVINA CA 91791-1936",Single Family Residence,373324,1954,4,2,1137,7526,CURRENT,34.0690816962,-117.900484981
8478-013-008,"2115 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,499646,1953,6,3,2341,7460,CURRENT,34.0687608842,-117.900490448
8478-013-009,"2121 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,472635,1954,4,2,1391,7966,CURRENT,34.0687440869,-117.90027481
8478-013-010,"2125 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,872100,1954,4,3,1666,8362,CURRENT,34.068723918,-117.900055061
8478-013-011,"2131 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,161616,1953,4,2,1361,8573,CURRENT,34.0687034182,-117.899838511
8478-013-012,"2137 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,562599,1954,3,2,1165,9398,CURRENT,34.0686860283,-117.899618012
8478-013-013,"2145 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,554754,1954,4,2,1111,9335,CURRENT,34.0686730158,-117.899391391
8478-013-014,"2149 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1908",Single Family Residence,60685,1954,4,2,1522,8575,CURRENT,34.0686664224,-117.899172724
8478-016-001,"1805 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,783360,1953,4,2,1121,7421,CURRENT,34.067382463,-117.907501964
8478-016-002,"1811 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,251088,1953,4,2,1111,7193,CURRENT,34.0673975696,-117.907282709
8478-016-003,"1817 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,56941,1954,4,2,1137,7437,CURRENT,34.0673848803,-117.90707361
8478-016-004,"1821 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,653059,1954,4,2,1156,7460,CURRENT,34.0673831011,-117.906866247
8478-016-005,"1825 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,596201,1954,4,2,1115,7365,CURRENT,34.0673815575,-117.906659887
8478-016-006,"1831 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,395606,1954,4,2,1137,8150,CURRENT,34.0673873255,-117.906443451
8478-016-007,"1835 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,134376,1954,4,2,1744,9686,CURRENT,34.0673743652,-117.906207882
8478-016-008,"1839 WALNUT CREEK CT, WEST COVINA CA 91791-1944",Single Family Residence,568681,1953,4,2,1121,7729,CURRENT,34.0671946777,-117.906018452
8478-016-009,"1851 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1954",Single Family Residence,205137,1954,4,2,1111,7161,CURRENT,34.0673704238,-117.905894426
8478-016-010,"1852 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,339753,1954,4,2,1134,7647,CURRENT,34.0675394868,-117.90566637
8478-016-011,"1846 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,552176,1954,4,2,1111,8161,CURRENT,34.0676657514,-117.905831766
8478-016-012,"1840 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,375649,1954,4,2,1569,7183,CURRENT,34.0677129556,-117.906038152
8478-016-013,"1834 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,220215,1954,4,2,1185,7303,CURRENT,34.0677022718,-117.906244066
8478-016-014,"1830 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,234011,1954,4,2,1111,7300,CURRENT,34.0677046275,-117.90644926
8478-016-015,"1824 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,534947,1954,4,2,1111,7306,CURRENT,34.0677059712,-117.906654321
8478-016-016,"1820 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,557460,1953,4,2,1121,7445,CURRENT,34.0677079634,-117.906861185
8478-016-017,"1816 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,266765,1954,4,3,1515,7392,CURRENT,34.067709384,-117.90706898
8478-016-018,"1810 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,258645,1954,4,3,1172,7288,CURRENT,34.0677018614,-117.907278667
8478-016-019,"1804 E HOLLY OAK DR, WEST COVINA CA 91791-1922",Single Family Residence,568910,1954,4,2,1285,7342,CURRENT,34.0677181637,-117.907496717
