ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8468-018-047,"829 HUDSON LN, WEST COVINA 91790-0000",Condominium,708264,2020,3,3,1710,18359,CURRENT,34.06800826,-117.94292396
8468-018-048,"913 HUDSON LN, WEST COVINA 91790-0000",Condominium,705051,2020,3,3,1710,18359,CURRENT,34.06772598,-117.94322345
8468-018-049,"911 HUDSON LN, WEST COVINA 91790-0000",Condominium,704401,2020,4,4,1880,18359,DELINQUENT,34.06772598,-117.94322345
8468-018-050,"909 HUDSON LN, WEST COVINA 91790-0000",Condominium,716314,2020,3,3,1680,18359,CURRENT,34.06772598,-117.94322345
8468-018-051,"907 HUDSON LN, WEST COVINA 91790-0000",Condominium,838354,2020,3,3,1680,18359,CURRENT,34.06772598,-117.94322345
8468-018-052,"905 HUDSON LN, WEST COVINA 91790-0000",Condominium,708816,2020,4,4,1880,18359,CURRENT,34.06772598,-117.94322345
8468-018-053,"903 HUDSON LN, WEST COVINA 91790-0000",Condominium,590681,2020,2,3,1380,18359,CURRENT,34.06772598,-117.94322345
8468-018-054,"901 HUDSON LN, WEST COVINA 91790-0000",Condominium,620159,2020,2,3,1450,18359,CURRENT,34.06772598,-117.94322345
8468-018-055,"917 HUDSON LN, WEST COVINA 91790-0000",Condominium,598757,2020,2,3,1450,18359,CURRENT,34.06772598,-117.94322345
8468-018-056,"919 HUDSON LN, WEST COVINA 91790-0000",Condominium,597745,2020,2,3,1380,18359,CURRENT,34.06772598,-117.94322345
8468-018-057,"921 HUDSON LN, WEST COVINA 91790-0000",Condominium,719213,2020,4,4,1880,18359,CURRENT,34.06772598,-117.94322345
8468-018-058,"923 HUDSON LN, WEST COVINA 91790-0000",Condominium,628208,2020,3,3,1680,18359,CURRENT,34.06772598,-117.94322345
8468-018-059,"925 HUDSON LN, WEST COVINA 91790-0000",Condominium,648621,2020,3,3,1680,18359,CURRENT,34.06772598,-117.94322345
8468-018-060,"927 HUDSON LN, WEST COVINA 91790-0000",Condominium,831279,2020,4,4,1880,18359,CURRENT,34.06772598,-117.94322345
8468-018-061,"929 HUDSON LN, WEST COVINA 91790-0000",Condominium,737113,2020,3,3,1710,18359,CURRENT,34.06772598,-117.94322345
8468-018-062,"1009 HUDSON LN, WEST COVINA 91790-0000",Condominium,455820,2020,3,3,1710,11476,CURRENT,34.0675069,-117.9435716
8468-018-063,"1007 HUDSON LN, WEST COVINA 91790-0000",Condominium,705500,2020,4,4,1880,11476,CURRENT,34.0675069,-117.9435716
8468-018-064,"1005 HUDSON LN, WEST COVINA 91790-0000",Condominium,717206,2020,4,4,1880,11476,CURRENT,34.0675069,-117.9435716
8468-018-065,"1003 HUDSON LN, WEST COVINA 91790-0000",Condominium,606668,2020,2,3,1380,11476,CURRENT,34.0675069,-117.9435716
8468-018-066,"1001 HUDSON LN, WEST COVINA 91790-0000",Condominium,609176,2020,2,3,1380,11476,CURRENT,34.0675069,-117.9435716
8468-018-067,"1017 HUDSON LN, WEST COVINA 91790-0000",Condominium,705369,2020,4,4,1880,11476,CURRENT,34.0675069,-117.9435716
8468-018-068,"1019 HUDSON LN, WEST COVINA 91790-0000",Condominium,780299,2020,3,3,1710,11476,CURRENT,34.0675069,-117.9435716
8468-007-001,"903 S VANHORN AVE, WEST COVINA CA 91790-2642",Single Family Residence,252408,1951,3,1,1632,11605,CURRENT,34.0698214681,-117.948379338
8468-007-002,"901 S VANHORN AVE, WEST COVINA CA 91790-2642",Single Family Residence,313069,1951,4,2,1730,11993,CURRENT,34.0699467799,-117.948248363
8468-007-003,"863 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,724200,1951,3,1,1022,12081,CURRENT,34.0700713111,-117.948111873
8468-007-004,"857 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,172610,1951,3,1,1080,11964,CURRENT,34.0701971477,-117.947979744
8468-007-005,"853 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,206862,1951,3,1,1182,11919,CURRENT,34.0703161138,-117.947842311
8468-007-006,"847 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,579577,1952,3,2,1402,12502,CURRENT,34.070439355,-117.947706253
8468-007-007,"843 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,352504,1952,2,2,1248,11766,CURRENT,34.0705266689,-117.947525215
8468-007-008,"839 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,720031,1952,4,2,1537,10697,CURRENT,34.0705727532,-117.947286812
8468-007-009,"833 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,384658,1951,3,2,1748,9466,CURRENT,34.0706149693,-117.947047961
8468-007-010,"829 S VANHORN AVE, WEST COVINA CA 91790-2640",Single Family Residence,214720,1951,3,1,1067,8268,CURRENT,34.070661493,-117.946807219
