ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8504-016-001,"149 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,743067,1948,2,2,1525,8989,CURRENT,34.1530158236,-118.012890995
8504-016-002,"145 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,1413219,1948,3,2,2027,9139,CURRENT,34.1528384318,-118.012887431
8504-016-003,"137 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,941814,1948,3,3,1925,9000,CURRENT,34.1526608013,-118.012884583
8504-016-004,"133 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,85202,1948,3,2,1496,9031,CURRENT,34.1524843815,-118.012881313
8504-016-005,"129 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,385349,1948,3,2,1738,9007,CURRENT,34.1523080682,-118.012878115
8504-016-006,"125 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,425934,1950,3,3,1689,9016,CURRENT,34.1521316691,-118.012874727
8504-016-007,"119 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,897307,1948,3,2,1393,8997,CURRENT,34.1519552597,-118.012871345
8504-016-008,"111 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,417834,1949,3,2,1605,8996,CURRENT,34.1517789997,-118.01286776
8504-016-009,"637 W FOOTHILL BLVD, MONROVIA CA 91016-2038",Commercial,582920,1948,0,0,1576,8290,CURRENT,34.151486405,-118.012978194
8504-016-010,"635 W FOOTHILL BLVD, MONROVIA CA 91016-2038",Commercial,1716660,1948,0,0,3880,8131,CURRENT,34.1514915852,-118.012747931
8504-016-011,"709 W FOOTHILL BLVD, MONROVIA CA 91016-1901",Multi-Family Residence,538081,1946,3,2,1708,8384,CURRENT,34.1514801148,-118.013443808
8504-016-012,",",Vacant Land,0,,,,,,CURRENT,,
8504-016-013,"705 W FOOTHILL BLVD, MONROVIA CALIF",Multi-Family Residence,0,,,,,,CURRENT,,
8504-016-014,"110 EL NIDO AVE, MONROVIA CA 91016-1514",Multi-Family Residence,466954,1946,2,2,1466,7083,CURRENT,34.1517535624,-118.013332705
8504-016-015,"114 EL NIDO AVE, MONROVIA CA 91016-1514",Multi-Family Residence,558316,1946,1,1,798,7070,CURRENT,34.1518910312,-118.01333546
8504-016-016,"120 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,62943,1926,2,1,1224,7068,CURRENT,34.1520284449,-118.0133381
8504-016-017,"124 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,320698,1941,2,2,1199,7061,CURRENT,34.1521658519,-118.013340762
8504-016-018,"128 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,468346,1928,3,2,2028,7054,CURRENT,34.1523032279,-118.013343523
8504-016-019,"134 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,121960,1947,2,1,876,7037,CURRENT,34.1524404802,-118.013346288
8504-016-020,"136 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,307000,1926,3,1,1636,7063,CURRENT,34.1525777223,-118.013348471
8504-016-021,"140 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,924919,1940,3,2,1901,7070,CURRENT,34.1527151207,-118.013350866
8504-016-022,"144 EL NIDO AVE, MONROVIA CA 91016-1514",Single Family Residence,153121,1926,2,1,1384,7088,CURRENT,34.1528526616,-118.013353314
8504-016-024,"148 EL NIDO AVE, MONROVIA CA 91016-1507",Single Family Residence,59694,1948,1,1,986,5799,CURRENT,34.1529794071,-118.013338066
8504-016-025,"705 W FOOTHILL BLVD, MONROVIA CA 91016-1901",Multi-Family Residence,925876,1946,3,2,1708,8293,CURRENT,34.1514830343,-118.013210394
8504-017-001,"624 W HILLCREST BLVD, MONROVIA CA 91016-1560",Single Family Residence,992807,1948,3,2,1493,7335,CURRENT,34.1548301457,-118.013036286
8504-017-002,"618 W HILLCREST BLVD, MONROVIA CA 91016-1560",Single Family Residence,449311,1952,2,2,2144,9447,CURRENT,34.1548725576,-118.012808809
8504-017-003,"219 MAUNA LOA DR, MONROVIA CA 91016-2019",Single Family Residence,991323,1950,3,3,2407,8986,CURRENT,34.1545982996,-118.012921658
8504-017-004,"211 MAUNA LOA DR, MONROVIA CA 91016-2019",Single Family Residence,459735,1948,2,2,1661,8978,CURRENT,34.1544224449,-118.012918111
8504-017-005,"205 MAUNA LOA DR, MONROVIA CA 91016-2019",Single Family Residence,736670,1948,3,2,1970,8972,CURRENT,34.1542465593,-118.012914648
8504-017-006,"201 MAUNA LOA DR, MONROVIA CA 91016-2019",Single Family Residence,448066,1948,3,2,1758,8973,CURRENT,34.1540706908,-118.012911363
8504-017-007,"175 MAUNA LOA DR, MONROVIA CA 91016-2017",Single Family Residence,478858,1948,2,3,1877,8976,CURRENT,34.1538948224,-118.012908082
