ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8485-001-010,"2142 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,84450,1954,3,2,1590,10770,CURRENT,34.0643668573,-117.899541765
8485-001-011,"2134 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,907800,1959,3,2,1334,10761,DELINQUENT,34.0643693705,-117.89980921
8485-001-012,"2126 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,474022,1920,3,2,1476,9559,CURRENT,34.0643698163,-117.900061287
8485-001-013,"2124 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,969000,1953,3,1,2191,9785,CURRENT,34.0643718727,-117.900301003
8485-001-014,"2116 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,93016,1953,3,3,2033,9820,CURRENT,34.0643745046,-117.900543655
8485-001-015,"2110 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,912900,1953,3,2,1728,10096,CURRENT,34.0643695309,-117.900787876
8485-001-016,"2106 E CORTEZ ST, WEST COVINA CA 91791-2736",Single Family Residence,868000,1953,2,2,1439,10194,CURRENT,34.0643633133,-117.901023755
8485-014-020,"2049 E CAMERON AVE, WEST COVINA CA 91791-3220",Single Family Residence,286316,1968,3,2,2353,10446,CURRENT,34.0613332546,-117.90126477
8485-014-021,"2105 E CAMERON AVE, WEST COVINA CA 91791-3222",Single Family Residence,296093,1968,3,2,2047,10242,CURRENT,34.0613308618,-117.901020863
8485-014-022,"2106 MESITA AVE, WEST COVINA CA 91791-2720",Single Family Residence,652578,1968,4,2,2237,10925,CURRENT,34.0617273043,-117.901112715
8485-014-023,"2050 MESITA AVE, WEST COVINA CA 91791-2718",Single Family Residence,130388,1968,3,2,2353,10887,CURRENT,34.0617289589,-117.901357306
8485-014-026,"2038 MESITA AVE, WEST COVINA CA 91791-2718",Single Family Residence,478481,1968,3,2,2365,12313,CURRENT,34.0617151786,-117.901865564
8485-014-027,"2032 MESITA AVE, WEST COVINA CA 91791-2718",Single Family Residence,923552,1968,6,4,3307,16825,CURRENT,34.0617608831,-117.902173389
8485-014-028,"2044 MESITA AVE, WEST COVINA CA 91791-2718",Single Family Residence,520211,1968,3,2,2002,10842,CURRENT,34.0617325533,-117.901601274
8485-014-029,"2037 E CAMERON AVE, WEST COVINA CA 91791-3220",Single Family Residence,936359,1968,3,2,2365,10231,CURRENT,34.0613378448,-117.90174858
8485-030-001,"950 S DONNA BETH AVE, WEST COVINA CA 91791-3207",Single Family Residence,432318,1963,4,2,1580,8962,CURRENT,34.0576368247,-117.905878839
8485-030-002,"942 S DONNA BETH AVE, WEST COVINA CA 91791-3207",Single Family Residence,349760,1963,3,2,1916,8760,CURRENT,34.0578580159,-117.905877088
