ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8465-003-001,"14561 BARRYDALE ST, VALINDA CA 91746-1157",Single Family Residence,266264,1957,3,2,1445,6659,CURRENT,34.0553027462,-117.96183701
8465-003-002,"14569 BARRYDALE ST, LA PUENTE CA 91746-1157",Single Family Residence,239210,1957,3,2,1605,6885,CURRENT,34.0551793824,-117.961673377
8465-003-003,"14573 BARRYDALE ST, LA PUENTE CA 91746-1157",Single Family Residence,279894,1957,4,3,2404,6653,CURRENT,34.0550584684,-117.96150745
8465-003-004,"1428 SANDIA AVE, LA PUENTE CALIF 91746-0000",Single Family Residence,0,,,,,,CURRENT,,
8465-003-005,"1422 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,188967,1957,3,2,1612,6408,CURRENT,34.0555778998,-117.961474484
8465-003-006,"1416 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,716017,1957,3,2,1405,6468,CURRENT,34.0554441877,-117.961616397
8465-003-007,"1403 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,264101,1957,3,2,1412,6593,CURRENT,34.055260667,-117.961369567
8465-003-008,"1409 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,189139,1957,3,2,1445,6573,CURRENT,34.0553944269,-117.961227563
8465-003-009,"1419 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,180736,1957,3,2,1405,6568,CURRENT,34.0555280476,-117.961085928
8465-003-010,"1449 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,372815,1957,3,2,1152,8519,CURRENT,34.0562060133,-117.960366729
8465-003-011,"1439 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,185010,1957,3,2,1170,8642,CURRENT,34.0560325295,-117.96055241
8465-003-012,"1433 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,629395,1957,4,2,1928,8559,CURRENT,34.055857295,-117.960736919
8465-003-013,"1425 N ORANGE AVE, LA PUENTE CA 91744-1739",Single Family Residence,753456,1957,3,2,1170,8638,CURRENT,34.0556826409,-117.960922239
8465-003-014,"1432 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,250617,1957,3,2,1628,8475,CURRENT,34.0558657628,-117.961170213
8465-003-015,"1440 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,775097,1957,3,2,1170,8334,CURRENT,34.0560398765,-117.960985607
8465-003-016,"1448 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,179578,1957,3,2,1170,8247,CURRENT,34.0562104506,-117.960802064
8465-003-017,"1458 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,245886,1957,3,2,1152,7125,CURRENT,34.0563672966,-117.960611303
8465-003-018,"1464 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,474752,1957,3,2,1170,9010,CURRENT,34.056608857,-117.96050404
8465-003-019,"1428 SANDIA AVE, LA PUENTE CA 91746-1111",Single Family Residence,189140,1957,3,2,1405,6413,CURRENT,34.0557111226,-117.961333573
