ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8484-020-006,"842 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,499494,1955,3,3,2024,15191,CURRENT,34.0592779835,-117.893867808
8484-020-007,"836 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,833593,1954,3,3,2114,12650,CURRENT,34.0595809042,-117.893822539
8484-020-008,"830 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,777532,1954,3,2,2562,13887,CURRENT,34.0598581538,-117.893836724
8484-020-009,"822 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,988379,1954,3,2,2594,14020,CURRENT,34.0601417191,-117.893832357
8484-020-010,"814 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,775280,1963,4,3,2160,13835,CURRENT,34.0604237189,-117.893828846
8484-020-011,"806 S MONTEZUMA WAY, WEST COVINA CA 91791-3340",Single Family Residence,531252,1954,4,2,2021,13610,CURRENT,34.060700546,-117.893823586
8484-021-001,"846 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,743435,1957,3,3,2366,14053,CURRENT,34.0592704561,-117.892751843
8484-021-002,"838 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,836937,1955,3,3,2429,14248,CURRENT,34.0595484481,-117.892741396
8484-021-003,"830 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,1011255,1955,3,3,2622,13545,CURRENT,34.0598446465,-117.89270982
8484-021-004,"820 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,525698,1954,3,2,1917,14243,CURRENT,34.060149026,-117.892729584
8484-021-005,"812 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,514375,1954,4,3,2604,15929,CURRENT,34.0604260324,-117.892757941
8484-021-006,"804 S CORAL TREE DR, WEST COVINA CA 91791-3327",Single Family Residence,239317,1954,3,3,2555,15183,CURRENT,34.0606958618,-117.892751674
8484-021-007,"805 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,807590,1960,3,3,2550,12920,CURRENT,34.0606873935,-117.89227919
8484-021-008,"813 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,938333,1957,4,3,2904,13518,CURRENT,34.0604100765,-117.892280098
8484-021-009,"821 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,713071,1958,3,3,2318,13480,CURRENT,34.0601303637,-117.892282916
8484-021-010,"829 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,139222,1958,3,3,2135,13645,CURRENT,34.0598527067,-117.892285764
8484-021-011,"837 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,179451,1961,3,3,2454,13555,CURRENT,34.0595777645,-117.892290014
8484-021-012,"845 S MAGNOLIA AVE, WEST COVINA CA 91791-3339",Single Family Residence,905595,1960,4,3,3011,13681,CURRENT,34.0592914785,-117.892319007
8484-022-001,"2544 E CAMERON AVE, WEST COVINA CA 91791-3326",Single Family Residence,1359006,1936,3,4,4142,67899,CURRENT,34.0603937821,-117.890741519
