ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8489-015-001,"516 E MERCED AVE, WEST COVINA CA 91790-5024",Single Family Residence,234942,1955,3,2,1319,8705,CURRENT,34.0538313798,-117.935972009
8489-015-002,"522 E MERCED AVE, WEST COVINA CA 91790-5024",Single Family Residence,454225,1955,3,2,1488,8701,CURRENT,34.0538289605,-117.935707985
8489-015-004,"1213 S BUBBLING WELL RD, WEST COVINA CA 91790-5007",Single Family Residence,275325,1955,3,2,1888,8666,CURRENT,34.0535706918,-117.935500659
8489-015-005,"1219 S BUBBLING WELL RD, WEST COVINA CA 91790-5007",Single Family Residence,178860,1955,3,2,1788,8734,CURRENT,34.0533557728,-117.935503491
8489-015-006,"1225 S BUBBLING WELL RD, WEST COVINA CA 91790-5007",Single Family Residence,642276,1955,3,2,1319,8561,CURRENT,34.0531415098,-117.935506342
8489-015-007,"1231 S BUBBLING WELL RD, WEST COVINA CA 91790-5007",Single Family Residence,757700,1955,3,2,1488,8675,CURRENT,34.0529280366,-117.935511806
8489-015-008,"1232 S SILVERBIRCH PL, WEST COVINA CA 91790-5046",Single Family Residence,75381,1955,3,2,1288,9114,CURRENT,34.0529232099,-117.935903974
8489-015-009,"1226 S SILVERBIRCH PL, WEST COVINA CA 91790-5046",Single Family Residence,269390,1955,3,2,1259,9345,CURRENT,34.0531224283,-117.935894646
8489-015-010,"1220 S SILVERBIRCH PL, WEST COVINA CA 91790-5046",Single Family Residence,296267,1955,3,2,1368,10538,CURRENT,34.0533679791,-117.935843207
8489-015-011,"1216 S SILVERBIRCH PL, WEST COVINA CA 91790-5046",Single Family Residence,83460,1955,3,2,1608,10597,CURRENT,34.0535654377,-117.935957841
8489-015-013,"528 E MERCED AVE, WEST COVINA CA 91790-5024",Single Family Residence,350404,1955,3,2,1488,8549,CURRENT,34.0538243315,-117.935446179
8489-016-001,"440 E MERCED AVE, WEST COVINA CA 91790-5022",Single Family Residence,235234,1955,3,2,1344,10475,CURRENT,34.053873653,-117.937031772
8489-016-002,"446 E MERCED AVE, WEST COVINA CA 91790-5022",Single Family Residence,371530,1955,3,2,1319,9113,CURRENT,34.0538468444,-117.936766032
8489-016-003,"504 E MERCED AVE, WEST COVINA CA 91790-5024",Single Family Residence,422608,1955,3,2,1319,8697,CURRENT,34.0538361239,-117.936500099
8489-016-004,"510 E MERCED AVE, WEST COVINA CA 91790-5024",Single Family Residence,181251,1955,4,3,2713,8692,CURRENT,34.053833692,-117.936236024
8489-016-005,"1217 S SILVERBIRCH PL, WEST COVINA CA 91790-5047",Single Family Residence,75517,1955,3,1,1556,9776,CURRENT,34.053579501,-117.93633669
8489-016-006,"1221 S SILVERBIRCH PL, WEST COVINA CA 91790-5047",Single Family Residence,757177,1955,4,2,1932,8835,CURRENT,34.0534651329,-117.936541608
