ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8474-001-005,"730 S ORANGE AVE, WEST COVINA CALIF",Commercial,0,,,,,,CURRENT,,
8474-001-009,"1700 W COVINA PKWY, W, WEST COVINA CA",Commercial,0,,,,,,CURRENT,,
8474-001-010,"741 S ORANGE AVE, WEST COVINA CA 91790-2614",Institutional,0,1958,0,0,30000,35247,CURRENT,34.071044777,-117.944800989
8474-001-012,"725 S ORANGE AVE, WEST COVINA CA 91790-2614",Institutional,0,1958,0,0,23081,91044,CURRENT,34.0713516214,-117.944755151
8474-001-013,",",Vacant Land,28399,,,,,139,DEFAULTED,34.0712583714,-117.943416093
8474-001-014,",",Commercial,0,,,,,,CURRENT,,
8474-001-015,",",Commercial,0,,,,,,CURRENT,,
8474-001-016,"1700 W WEST COVINA PKWY, WEST COVINA CA 91790-2706",Commercial,3776327,2012,0,0,9574,25467,CURRENT,34.071074789,-117.942015962
8474-001-017,",",Commercial,0,,,,,,CURRENT,,
8474-001-018,"730 S ORANGE AVE, WEST COVINA CA 91790-2613",Commercial,7721760,1961,0,0,125044,348941,CURRENT,34.07011952,-117.94278239
8474-001-019,",",Commercial,265607,1961,0,0,31500,46858,CURRENT,34.0705215117,-117.944040173
8474-001-020,",",Commercial,598283,1961,0,0,96900,105334,CURRENT,34.0705610993,-117.941544192
8474-001-021,"725 S ORANGE AVE, WEST COVINA CA 91790-2614",Institutional,0,1958,0,0,23081,90444,CURRENT,34.0713499104,-117.94475329
8474-001-022,"741 S ORANGE AVE, WEST COVINA CA 91790-2614",Institutional,16328721,1958,0,0,30000,125938,CURRENT,34.0712642652,-117.944765925
8474-003-020,",",Commercial,0,,,,,,CURRENT,,
8474-003-021,"1200 W WEST COVINA PKY, WEST COVINA CA 91790-2821",Commercial,4272790,1975,0,0,21130,37207,CURRENT,34.0689703301,-117.930946378
