ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8464-021-004,"1314 MAYLAND AVE, VALINDA CA 91746-1032",Single Family Residence,47486,1957,3,2,1261,6013,CURRENT,34.0598172613,-117.970200068
8464-021-005,"1308 MAYLAND AVE, LA PUENTE CA 91746-1032",Single Family Residence,249228,1957,3,2,1148,6012,CURRENT,34.0596907695,-117.970322038
8464-021-006,"1302 MAYLAND AVE, LA PUENTE 91746-1032",Single Family Residence,115372,1957,5,3,1635,6015,CURRENT,34.0595644029,-117.970443981
8464-021-007,"1232 MAYLAND AVE, LA PUENTE CA 91746-1031",Single Family Residence,405077,1957,4,2,1507,6009,CURRENT,34.059438086,-117.970565845
8464-021-008,"1226 MAYLAND AVE, VALINDA CA 91746-1031",Single Family Residence,291800,1957,3,2,1712,6023,CURRENT,34.0593116367,-117.970687738
8464-021-009,"1220 MAYLAND AVE, LA PUENTE CA 91746-1031",Single Family Residence,64444,1957,3,2,1251,6014,CURRENT,34.0591852079,-117.970809734
8464-021-010,"1214 MAYLAND AVE, LA PUENTE CA 91746-1031",Single Family Residence,132752,1957,3,2,1261,6015,DELINQUENT,34.0590588803,-117.970931542
8464-021-011,"1208 MAYLAND AVE, VALINDA CA 91746-1031",Single Family Residence,475834,1957,4,2,1276,6020,CURRENT,34.0589324822,-117.971053456
8464-021-012,"1202 MAYLAND AVE, LA PUENTE CA 91746-1031",Single Family Residence,90746,1957,3,2,1411,6025,CURRENT,34.058806072,-117.971175436
8464-021-013,"1150 MAYLAND AVE, LA PUENTE CA 91746-1627",Single Family Residence,489413,1957,3,2,1251,6020,CURRENT,34.0586795654,-117.971297272
8464-021-014,"1144 MAYLAND AVE, LA PUENTE CA 91746-1627",Single Family Residence,619037,1957,3,2,1261,6023,CURRENT,34.0585532047,-117.971419158
8464-021-015,"1138 MAYLAND AVE, LA PUENTE CA 91746-1627",Single Family Residence,142636,1957,4,2,1258,6022,CURRENT,34.0584268937,-117.971541137
8464-021-016,"1132 MAYLAND AVE, LA PUENTE CA 91746-1627",Single Family Residence,607241,1957,3,2,1251,6028,CURRENT,34.0583004675,-117.971662922
8464-021-017,"1139 N SIESTA AVE, LA PUENTE CA 91746-1656",Single Family Residence,495057,1957,3,2,1148,6047,CURRENT,34.058124623,-117.971399473
8464-021-018,"1203 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,263305,1957,3,2,1141,6033,CURRENT,34.0582510713,-117.971277655
8464-021-019,"1209 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,597134,1957,3,3,1865,6037,CURRENT,34.0583774387,-117.971155876
8464-021-020,"1215 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,432872,1957,3,2,1148,6034,CURRENT,34.0585039812,-117.971034067
8464-021-021,"1221 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,309597,1957,3,2,1261,6029,CURRENT,34.0586304858,-117.970912283
8464-021-022,"1227 N SIESTA AVE, VALINDA CA 91746-1146",Single Family Residence,139239,1957,3,2,1251,6025,CURRENT,34.0587570281,-117.970790483
8464-021-023,"1233 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,261208,1957,4,2,1578,6020,CURRENT,34.058883529,-117.970668692
8464-021-024,"1239 N SIESTA AVE, LA PUENTE CA 91746-1146",Single Family Residence,325926,1957,3,2,1124,6008,CURRENT,34.059009913,-117.97054689
8464-021-025,"1245 N SIESTA AVE, VALINDA CA 91746-1146",Single Family Residence,162669,1957,4,2,1690,6017,CURRENT,34.0591363707,-117.970425134
8464-021-026,"1303 N SIESTA AVE, VALINDA CA 91746-1148",Single Family Residence,789000,1957,3,2,1261,6003,CURRENT,34.0592629108,-117.970303365
8464-021-027,"1309 N SIESTA AVE, LA PUENTE CA 91746-1148",Single Family Residence,133177,1957,3,2,1251,5998,CURRENT,34.0593893528,-117.970181554
8464-021-028,"1315 N SIESTA AVE, LA PUENTE CA 91746-1148",Single Family Residence,554754,1957,4,2,1312,6028,CURRENT,34.0595154305,-117.970059159
8464-021-029,"1321 N SIESTA AVE, LA PUENTE CA 91746-1148",Single Family Residence,299219,1957,3,2,1141,6050,CURRENT,34.0596414634,-117.969936716
8464-021-030,"1327 N SIESTA AVE, VALINDA CA 91746-1148",Single Family Residence,210253,1957,3,2,1251,6208,CURRENT,34.0597686582,-117.969811561
8464-021-031,"1333 N SIESTA AVE, LA PUENTE CA 91746-1148",Single Family Residence,519204,1957,3,2,1579,6380,CURRENT,34.0598998259,-117.969682332
8464-021-032,"1339 N SIESTA AVE, VALINDA CA 91746-1148",Single Family Residence,213545,1957,3,2,1147,6222,CURRENT,34.0600322248,-117.969552827
8464-022-001,"1341 ARDILLA AVE, LA PUENTE CA 91746-1127",Single Family Residence,423488,1956,3,2,1593,7478,CURRENT,34.059545038,-117.968887625
8464-022-002,"1335 ARDILLA AVE, LA PUENTE CA 91746-1127",Single Family Residence,598971,1956,3,2,1254,6831,CURRENT,34.0594057374,-117.969029855
8464-022-003,"1329 ARDILLA AVE, LA PUENTE CA 91746-1127",Single Family Residence,387339,1956,4,2,1269,6876,CURRENT,34.0592685262,-117.969170167
